8
840 1600
-782 781 599
-197 678 757
-32 816 -153
282 -394 -692
788 -402 -391
438 164 -519
-528 668 622
492 -620 473
-158 -156 459
559 610 -247
302 81 -122
729 -804 643
-807 31 367
-801 193 584
830 708 334
540 539 727
594 -3 -224
309 803 203
96 35 229
-326 -538 318
179 -216 555
155 300 -256
-787 -454 -46
-260 39 -252
-41 727 337
81 -434 284
504 -43 -576
450 625 -830
-288 324 -614
-34 202 532
-832 -530 831
659 690 688
-353 441 -126
-544 -541 -371
-532 -254 -478
119 -728 -810
-67 -213 170
712 -219 -166
-825 166 -809
-179 342 149
-597 324 -725
102 -622 803
679 36 -219
-562 -584 659
-252 111 52
-12 439 -665
638 518 679
550 398 -256
-185 -210 -664
434 -127 228
-509 704 754
-798 745 -788
162 609 -319
477 595 369
5 30 -207
-313 -429 202
-260 610 -152
353 748 64
-331 -354 -92
795 270 -59
-129 -493 241
584 264 -76
-797 -753 -173
-774 -152 608
452 -629 221
523 294 -412
127 -327 -615
547 -468 654
185 406 -622
-493 -241 654
-498 11 -213
-16 -261 346
833 -356 -310
-38 -809 -758
-567 -452 -307
-147 -555 -598
672 -342 -404
-703 71 -216
167 -475 -28
-446 -408 466
295 -587 -723
-790 313 -259
220 -208 602
356 553 371
413 554 362
496 649 -655
-127 278 -313
378 47 423
-344 -778 -24
-414 151 -83
-291 589 -460
-243 -331 598
177 -811 -300
551 -370 -571
-156 -496 -90
111 -453 -156
-318 -37 627
-189 503 -800
180 -614 332
-438 -715 69
-202 -674 -543
-520 -367 -784
289 -521 802
548 -256 88
-632 -367 452
-822 88 -519
169 -366 -312
128 320 612
-175 -799 -426
-768 -827 -538
-2 433 -375
762 668 38
78 823 -247
591 536 572
615 -765 -395
-602 -65 -594
624 260 -198
-571 -410 -135
-476 274 518
636 187 425
-466 -483 45
214 109 291
-118 -743 -745
-262 609 483
-601 476 837
659 -402 -714
-692 498 755
465 513 -681
486 -777 -535
-6 -233 -276
635 -201 -540
178 -210 -647
-768 -756 -41
658 714 -469
-706 495 676
-34 -294 -604
-528 401 -287
-169 -356 441
390 257 -694
-393 405 -263
-807 316 -389
373 -348 711
667 542 523
330 529 -48
98 -344 210
266 -776 -786
161 -108 213
-116 210 -351
402 574 396
2 -589 -265
334 -7 -212
-283 -104 70
775 252 -74
672 529 717
-701 -224 826
485 625 802
-398 -106 -791
-278 -638 -744
-663 341 329
-717 -378 -809
277 -604 -306
-401 352 719
514 -406 -709
-85 -802 473
-804 -376 260
674 394 400
-586 75 101
-392 238 45
658 605 306
493 -135 607
-347 -498 70
-75 -23 735
-812 105 -128
626 92 -291
534 -814 272
684 840 466
416 674 -454
-366 -366 212
-348 562 622
407 -513 372
-332 139 692
659 585 676
-146 432 -806
714 -268 53
-279 627 673
42 405 721
-507 -790 -446
645 258 -616
209 93 589
-536 -122 -379
-712 -59 258
195 397 -177
646 -135 -422
-488 -612 -362
-367 -611 539
-662 -488 415
180 -325 445
329 -804 -182
-388 -404 351
301 63 280
702 -336 340
-433 -460 48
103 -264 386
-371 -174 752
18 723 -300
-641 -34 533
-800 -298 -423
-227 -27 298
813 -253 804
-800 -158 -325
688 153 -523
813 -568 613
-279 -759 -816
-701 -573 -185
-220 -533 -223
584 -74 33
-132 -124 -60
-708 -131 -411
-160 14 379
735 -129 559
-553 -58 -737
694 -112 657
290 541 -84
-396 593 -493
749 144 477
-125 410 74
717 565 147
-473 -648 -449
-422 -319 584
788 -509 -30
-417 327 838
605 746 -261
-684 -297 281
11 -356 -413
810 757 -201
-527 391 745
-82 -507 42
-438 416 648
744 568 -543
480 379 301
119 -340 482
292 -408 -718
581 -822 402
-444 -509 459
688 297 -196
-796 62 -487
-259 467 121
179 406 763
772 685 -108
-502 -433 -228
-708 -629 -100
801 392 -763
-546 704 -252
746 -75 -800
-535 -672 480
767 -707 302
432 -311 -792
797 433 -147
357 802 -107
-762 -248 573
-602 -495 212
-39 -475 178
704 -776 -649
-389 62 -818
444 -803 -147
611 -264 -465
26 93 499
59 -214 -249
730 450 382
1 -192 767
318 -399 43
278 786 -774
194 -51 102
74 -576 85
656 85 240
-160 173 728
351 350 608
-345 380 -330
15 17 -681
-640 480 -786
444 -513 -508
-425 287 -112
477 538 187
-159 833 482
761 263 -106
-421 -308 -343
175 -703 68
552 -417 14
-673 -620 -597
392 685 85
-105 779 666
-486 -364 584
-667 465 476
4 788 222
-834 -375 -584
-353 -524 -249
-338 240 647
-542 599 380
-466 -709 190
285 129 794
17 545 -548
-73 -33 230
-287 -608 -495
-755 -728 -302
759 61 453
506 254 -123
-297 -199 807
74 621 760
-242 -174 819
-309 -202 -460
828 369 397
-635 218 -417
736 -666 -403
66 323 731
323 -183 149
706 -168 175
796 -332 132
18 -93 659
182 -511 -40
-150 -571 -108
731 -814 135
-105 -480 512
-698 -476 773
-461 216 265
808 751 -781
587 -755 255
692 398 332
-212 201 -605
772 -781 -445
-712 -483 216
125 35 593
-766 669 734
617 -712 -814
-337 666 244
-654 69 -251
389 -186 -799
-735 371 782
586 -672 -527
-629 -597 -641
-122 -11 -465
-488 597 -369
762 273 -365
231 -241 -757
676 144 623
-636 421 19
627 -300 472
-166 660 -768
-600 -275 414
-409 -475 -373
-192 348 -498
-771 -786 -170
689 305 67
257 101 569
-264 17 -270
-108 -814 732
-136 -530 -215
459 -234 -242
383 -43 -150
835 -188 314
-185 -552 -115
333 -727 -177
738 -715 -774
202 -512 618
-828 -533 85
805 -77 308
697 210 -87
-59 44 626
-324 -545 489
167 -809 -767
-241 150 -404
556 -706 -201
466 358 729
-34 294 488
530 539 -510
-52 -80 -707
-812 -391 28
-215 -588 -177
-609 589 773
341 -167 804
-228 43 -26
71 -483 -376
508 318 633
710 -706 789
420 405 335
616 806 798
474 -587 543
-501 239 -72
412 -145 -632
782 -315 182
-142 426 -488
491 141 1
701 507 37
-51 301 396
346 -826 -779
-455 387 715
410 550 318
732 -115 773
-809 -355 -743
472 -87 -286
-808 -832 -665
147 -783 -769
82 245 -737
618 644 371
-7 810 447
-3 357 706
766 -751 -755
828 -471 488
-285 565 -590
-297 73 -734
-276 608 -568
64 195 523
319 -440 122
571 -189 -737
161 -334 390
28 401 -376
652 390 535
-447 -792 -578
-81 667 -764
-767 118 698
-350 368 530
-38 235 -451
388 547 -772
-374 -744 -699
-643 378 186
-834 -150 -471
-120 542 -305
-553 452 217
582 160 606
-411 -72 411
187 271 -687
-531 -183 708
121 -642 394
314 -588 356
-110 453 -10
693 -770 694
-353 -42 290
548 -622 294
-751 612 512
462 -783 685
-392 208 674
552 -562 -772
388 320 -489
-553 654 -61
-560 156 341
327 -203 641
710 -579 761
596 -272 737
-299 288 -669
-273 734 74
401 -151 607
-510 32 29
379 -408 -807
780 -817 -126
-536 721 835
-562 -371 646
-102 -66 386
-696 -306 -800
-626 342 -749
-308 -6 132
-594 816 574
636 -466 -326
233 662 583
809 -696 -405
232 700 -376
32 -178 -570
-283 746 627
-801 -188 -433
483 340 -543
-99 203 559
-16 604 153
633 -397 -423
-278 74 -611
428 234 -475
-630 -666 -329
-163 -713 439
-553 222 -302
799 607 719
-287 292 -105
753 142 71
-805 782 678
589 68 -443
549 678 103
-761 320 -402
181 781 438
373 -80 -572
698 -702 63
403 822 294
-208 71 -527
162 -760 29
625 86 295
-260 -348 221
-200 -302 -570
454 -703 184
-600 581 -571
474 627 -713
-594 -424 125
-223 682 -351
680 -112 142
-121 794 292
-380 -500 -760
671 -767 -657
496 -373 268
-737 -671 -730
-405 659 785
687 -384 -833
717 -506 -440
-242 -730 -289
651 322 821
-181 -463 686
-399 481 -709
467 -237 196
279 -824 284
383 443 301
603 -422 -460
-709 -44 325
193 -338 31
695 819 -651
-775 -111 642
316 635 -567
-266 -356 -363
819 465 805
-446 -245 -285
146 -418 -12
-450 -18 483
-418 -339 461
241 132 -713
-502 -613 -763
167 -99 -622
-670 699 589
-306 -52 -375
-193 -40 -260
-415 565 -212
-650 390 -650
805 -99 -203
-804 -812 423
-336 47 -590
387 616 582
305 741 85
445 825 485
-25 450 -809
-311 145 -677
-770 -609 115
839 64 337
-793 143 380
413 790 -723
293 490 -747
-757 -173 -195
603 164 -197
289 522 581
10 -339 562
634 648 -367
359 -279 262
393 -73 -673
-119 25 717
357 131 -617
644 739 603
788 -367 320
-507 138 33
-729 -763 -333
241 -838 617
-184 162 352
479 -233 831
-69 620 321
129 59 -25
169 137 178
409 -276 68
-593 760 -351
-497 -736 513
762 586 750
760 730 350
32 -705 22
581 240 -587
628 512 280
-721 480 784
237 -245 530
-28 663 206
-534 -48 291
-6 266 254
-44 -734 425
529 11 712
-370 -782 -256
-417 -358 689
-408 -130 -612
438 -436 -152
79 738 -161
436 -41 -282
117 622 -529
275 -797 639
300 -568 185
-687 245 -494
158 824 68
-293 384 530
-78 -681 734
-389 -159 463
-306 675 402
-53 -469 -641
642 -614 -692
641 333 -319
-296 827 79
-74 -738 179
-203 -837 -166
756 698 -50
-570 -446 65
-134 -337 -270
9 -700 798
632 808 585
-321 791 482
88 -504 713
-81 -454 -697
-386 -192 -39
226 547 -596
602 491 779
211 -188 -338
-8 408 786
181 4 -621
-555 -657 581
-148 -406 5
-567 -787 -410
643 -128 679
-463 665 671
797 634 257
-113 -312 -310
636 -748 -610
31 193 -142
-4 -10 105
3 556 -828
-814 -565 477
514 749 266
-567 709 -13
-347 -560 790
-140 -245 -651
33 191 38
10 558 -115
-10 37 451
574 77 -660
-797 365 274
661 -807 -683
-369 -686 -100
-52 -793 428
176 152 -474
-754 172 566
669 280 317
-207 511 59
-394 -60 69
-505 -254 754
636 96 -78
-78 -356 412
-767 -6 263
333 400 47
-660 85 315
789 -443 699
-570 258 -92
589 -147 389
17 -109 -806
-590 660 410
478 -250 77
741 -489 -600
-567 -796 398
805 472 -290
-151 -735 -816
-142 249 -200
437 14 -591
-439 -341 -654
388 -347 461
-773 604 -386
-814 409 -581
-14 -499 -365
335 -251 -460
158 420 213
-33 -248 206
-452 503 -792
-636 635 252
-125 -56 248
128 -474 659
240 -15 -203
-477 546 -295
-93 808 -195
-794 -428 85
-274 -437 334
-513 -83 -5
-593 -366 -70
-412 -272 -328
43 -99 205
697 -19 -326
798 322 439
-385 74 221
-807 -21 -1
-436 -298 -722
-555 292 3
169 509 355
287 -605 296
549 -582 -546
-110 65 -104
-824 -541 -27
-152 -755 463
362 -470 644
-226 621 440
65 441 430
-246 -549 -11
172 -583 -695
-42 -39 -111
388 375 267
262 5 589
-767 -732 457
22 -553 -346
-189 -540 -574
-331 -466 253
26 -446 107
677 -840 -492
-800 704 -74
-708 -81 -721
684 -813 -661
-501 400 2
-371 -303 84
-393 -255 -301
454 -621 698
86 -490 -224
-732 -75 -206
-39 -449 -29
-211 811 52
788 669 -301
-674 -822 256
617 139 -115
21 -618 -335
529 406 -188
-715 -577 -159
450 -461 749
334 -437 671
-336 -667 -159
572 783 -333
-826 702 -59
421 -800 537
-790 460 -252
702 203 -388
-594 -186 23
-431 157 378
547 342 424
323 -470 -526
336 -282 -833
-410 -537 -657
-553 -428 813
339 -582 -204
-580 -765 -460
-338 -274 681
363 753 -359
-34 118 -485
-238 -355 -185
357 -267 703
-339 -436 828
223 244 836
326 -484 342
-751 -390 -255
621 835 10
149 425 -590
-103 623 -686
781 361 -571
514 -300 422
-371 104 36
-824 150 152
-233 -792 -375
836 -624 157
-263 -318 -804
810 764 222
-456 -208 -715
-284 614 -534
465 287 552
184 683 -508
-703 33 836
794 704 -609
494 628 331
-661 -362 -268
306 727 -120
579 -797 -456
-650 -82 342
45 200 311
-104 320 198
-404 -692 -539
190 48 373
162 -356 434
-450 704 654
-465 12 673
569 350 -495
-51 -695 -767
-509 142 -537
388 -622 -744
-208 -16 237
608 2 -400
432 767 178
-834 367 172
-478 90 -48
-648 559 766
220 657 -368
-375 -148 -90
134 247 416
465 752 202
529 274 -697
270 281 -636
433 484 270
-56 -573 485
-572 -481 -640
-132 282 118
683 428 309
-167 -544 742
128 -275 189
-126 -175 369
158 635 -196
31 236 -284
416 12 -456
-783 581 -228
699 724 -215
210 -718 -719
-605 -692 468
-597 8 -404
-506 100 622
-274 -344 390
540 48 -456
771 -63 -348
-729 127 -176
232 -396 -238
230 835 -444
-704 110 -346
-311 -745 -237
452 649 10
271 678 333
-329 -472 -404
799 562 -692
72 788 801
-456 -138 103
652 485 609
749 526 -241
274 331 628
453 -795 11
-601 -193 -745
150 640 -116
-325 -701 -549
-692 -300 303
-11 466 -229
-700 602 -364
-839 -607 678
-584 713 -590
-731 482 -223
-338 697 91
720 413 -770
-765 189 -297
-751 -433 -778
-480 320 -643
-193 -6 706
-107 -219 -94
-542 -728 -152
-426 433 254
317 604 239
524 -481 -317
116 633 -449
-168 -688 -609
-369 484 130
-52 -51 820
-657 -756 -34
-252 -298 -251
-528 -579 803
-159 402 83
-678 700 -358
575 -265 -810
-723 316 714
-535 -181 -177
-73 716 478
-371 704 360
-709 -720 754
-274 591 -685
524 -149 429
-360 339 -440
622 -208 -262
-159 -317 369
320 371 564
756 545 126
684 83 488
388 -302 -731
-779 -665 -391
342 633 248
448 -192 329
-351 -794 -206
232 -231 -266
496 -321 -829
396 748 -631
-1 -606 -599
-318 -760 -563
521 799 -453
-567 -665 -21
-12 467 519
26 289 140
-54 -374 -467
821 600 -601
762 833 -777
587 394 -265
-817 211 550
-170 -22 -164
-40 -56 526
60 739 653
547 -837 94
-201 42 479
298 310 -428
353 49 276
632 689 10
-264 -624 759
559 -601 -472
21 153 -100
562 308 595
623 492 42
-706 118 -793
-48 -804 -292
-123 -154 802
356 -521 -327
-463 706 -168
2 -192 56
178 220 -313
279 -820 723
24 261 385
241 -782 179
-710 7 82
535 -632 -251
543 -537 202
-376 -79 -5
-469 303 -313
290 676 295
-388 643 801
-626 518 590
-61 656 507
795 -37 627
736 533 207
821 839 -261
-19 -577 -300
-328 -37 78
-746 -198 -474
-662 656 295
439 604 -194
338 79 -108
-136 -759 -314
671 -156 -386
657 386 -583
799 -316 -484
204 -799 443
-543 805 333
-607 -470 -128
535 -779 129
126 597 133
-470 -624 94
-523 -49 -789
805 826 258
353 414 756
350 -690 -626
822 -829 154
-658 -306 -20
-639 653 -702
502 521 589
-395 90 -358
-4 344 265
-747 -750 -536
110 230 282
317 540 669
27 -568 -554
-214 94 87
327 -387 -528
368 88 -210
402 -193 -185
139 535 -668
512 152 -491
-464 610 482
-157 -146 -267
301 -390 755
-752 -280 -119
698 -621 -199
-613 -81 -817
-221 814 -628
-313 272 -658
108 649 -326
375 -685 -42
-257 184 323
-394 -81 -731
-645 524 638
498 687 294
-382 669 241
317 381 64
-36 -163 426
359 -535 686
13 -191 358
-326 495 -359
-146 -75 -732
207 43 378
-390 344 -346
-810 -224 16
-501 -799 -522
267 372 623
-366 -354 219
-449 -467 -186
525 460 791
-533 -757 -63
757 -306 -416
769 -421 445
-162 408 262
-369 -684 -375
400 686 -48
-505 -584 -166
671 -55 -685
-237 -738 9
-820 -653 -136
192 528 -80
-330 765 -702
729 -783 707
-24 91 -699
480 633 428
-242 -359 392
105 510 -786
-325 709 13
-344 516 786
-218 -94 156
-127 524 634
571 5 -499
-835 -598 -401
304 118 -327
-697 -512 -803
221 -286 343
394 -590 219
-191 -750 -666
-531 527 745
167 -420 794
-734 -417 155
-334 -751 66
-89 -645 511
-379 190 -587
-813 646 633
-131 569 299
402 -606 -532
-185 617 311
280 157 737
282 349 398
551 264 -178
85 -816 -76
-52 -131 814
322 177 130
-311 -539 3
-371 -807 155
-295 692 371
-468 -171 300
589 -694 -562
-612 -652 -416
770 717 -723
-713 -137 -188
442 42 191
-361 82 73
-494 204 151
496 254 -765
-195 96 -614
-355 -723 -653
-389 -588 811
-536 434 396
-93 618 176
-614 -669 -18
-39 -252 -795
449 -72 603
-91 140 21
402 -675 -502
-784 -153 305
508 804 -220
370 -576 -702
-265 4 -745
-356 -272 379
262 838 721
689 -371 338
688 -106 -42
-437 -775 -376
-12 -692 122
753 617 531
840 635 650
-87 124 203
-398 654 -416
580 755 -144
203 -298 98
335 321 508
741 152 -21
229 -13 -198
10 -27 496
-217 -523 497
-438 -743 -536
-786 -311 507
361 -804 -497
-96 602 365
806 766 -762
412 139 -556
-665 -62 -194
7 -741 456
268 -377 428
447 -168 -11
723 -627 -705
-799 -301 351
362 -815 -516
104 702 767
753 35 -105
-596 362 499
784 826 -74
-478 794 265
791 -734 -220
463 61 482
18 353 552
-683 400 435
-611 396 -167
807 487 152
119 -150 -75
127 160 52
533 -44 28
-578 658 -186
372 -112 17
-225 -281 525
395 387 -576
191 575 -474
685 -8 134
-56 -347 597
173 -406 -619
776 312 796
-734 817 182
497 -810 540
806 148 -388
139 -414 696
10 -172 -430
234 312 -591
316 707 -470
-742 -310 -459
-744 554 -571
323 534 -679
520 -292 261
735 64 -828
-610 298 523
-629 634 -36
-250 405 590
752 -739 2
-821 735 712
568 -345 -76
591 698 282
-736 -231 589
488 313 -527
334 -522 625
-502 784 -695
-381 -479 -392
-63 537 493
-726 836 556
-379 -681 7
299 -764 517
-715 -283 -268
447 7 -347
-764 -4 526
-64 94 321
848 1600
-377 -776 357
-57 -547 391
445 -218 243
-396 10 470
690 -773 547
-490 -830 262
595 -146 444
-648 840 686
-728 -2 393
-175 322 270
-769 195 804
-449 164 -562
-634 -691 632
224 776 127
301 -416 294
188 -553 125
788 -824 -37
-316 -280 -462
288 -230 -803
-158 -188 158
-511 382 591
-210 -362 648
-449 527 -109
-793 -813 -676
-468 -36 509
813 -823 134
-771 -222 161
170 -616 223
-505 -209 -630
-252 823 -578
-614 784 -474
162 -256 435
-439 409 -214
-804 593 -537
71 562 -494
695 812 -495
-550 -587 521
540 688 -454
100 -696 686
673 408 -655
-265 38 125
-70 -72 822
-673 -227 -540
-280 -690 -533
57 -617 810
573 -810 286
-117 585 -236
525 514 -98
-573 115 -642
559 129 848
-181 -134 -754
-155 215 -826
-634 634 -698
124 622 684
64 151 278
659 -518 -713
203 -125 -686
811 -323 581
595 -793 53
763 701 493
35 -198 -60
-443 833 403
-266 831 62
-364 -273 -408
-317 -557 745
488 -548 721
-349 -762 757
-629 239 387
102 501 -819
704 781 -681
-758 -756 384
559 -745 425
-595 -503 -579
-749 -359 370
-184 74 -700
455 699 -840
-510 589 -418
442 -71 683
175 557 562
739 -746 69
-270 -554 -129
-732 -35 163
-793 -48 -559
632 794 271
-244 369 -197
-538 21 86
151 -203 -6
-409 -720 749
400 -684 174
602 -48 176
87 745 80
-548 388 194
275 842 -463
-289 825 553
-622 504 -277
-293 -171 275
-404 -835 -441
-199 722 -315
-235 44 -171
-708 305 -758
477 674 -317
-26 715 624
612 -421 564
569 476 490
635 -608 426
125 403 581
314 737 236
-516 628 821
-720 -199 -755
-323 707 -668
375 474 -477
-86 -291 -242
-63 748 846
818 -247 -244
-421 -822 498
-194 -399 135
325 256 14
312 729 470
214 -688 381
741 20 363
-43 546 117
602 565 791
240 -760 130
-805 -527 -726
818 688 544
90 117 -494
-199 835 311
293 -101 278
-757 -445 345
-492 319 -575
-761 -192 -758
-435 457 136
261 -629 164
-393 324 -225
423 18 -620
-10 733 -60
262 43 -48
724 81 -775
-344 -838 64
449 -649 -787
782 -86 104
446 806 79
258 377 748
-335 299 -809
-768 417 -6
612 783 469
598 -838 -170
-328 97 109
701 -24 -486
-125 784 -455
-351 590 -158
386 -838 772
-471 144 -296
-773 -266 -565
612 -635 -765
-610 -379 -393
731 -67 -171
761 -479 -155
-702 -299 129
420 -33 374
481 -726 -59
-135 -590 583
621 -145 75
-20 -294 -541
607 256 -474
845 187 -839
686 321 818
354 325 -795
-32 -589 396
658 -530 594
42 206 -87
-725 -466 254
197 528 548
287 740 -720
576 -62 -74
-604 -16 746
-337 -15 -780
-740 -55 227
363 -766 -586
627 848 278
-122 -584 -190
161 750 -783
-731 618 -276
-66 -763 88
-617 342 -406
552 -130 -845
-441 471 -675
-649 -734 719
-499 85 -435
472 -443 -634
-557 569 -41
702 168 392
-519 -812 -442
-29 87 -34
329 -781 -61
502 -116 -539
652 266 -2
-449 613 -837
-75 531 419
-387 -584 840
8 -290 -740
-240 -411 78
481 445 -531
-641 109 -256
-731 -652 -706
-810 455 -24
612 649 -112
142 -698 -510
-457 -266 489
-371 348 741
654 -437 -347
505 165 277
379 641 502
-477 121 356
-205 -18 791
410 6 523
-650 620 754
-293 -517 760
390 101 -237
651 164 -846
-159 -284 843
430 655 773
824 651 -766
757 658 835
695 -507 -62
-599 845 424
656 -461 -191
791 260 374
523 -316 407
473 426 77
43 316 419
-388 -62 -159
-385 825 448
90 271 -77
-809 -847 728
-521 258 -412
450 -505 25
-189 -50 351
139 565 -78
-692 -462 823
17 104 675
382 668 -192
-348 -103 576
232 -325 253
847 -681 138
476 -448 355
700 212 372
-503 -266 -583
-396 805 383
-671 255 -267
709 498 -1
-544 -53 454
-209 -112 2
264 -747 223
-381 -632 312
783 -51 -532
-86 212 121
-720 379 -179
-429 -515 -121
147 267 -770
411 334 786
743 -693 -732
370 372 -732
143 -332 138
-620 -726 -830
373 -91 -622
-421 -343 -354
