8
392 1600
-251 81 -261
365 334 40
-252 -240 149
-192 -172 357
271 307 -274
308 -213 359
-225 -38 158
-269 135 -105
-261 249 162
-43 338 -109
-140 228 -168
229 160 271
119 214 147
-383 -278 200
-68 -117 -324
-274 224 -112
93 -206 131
128 349 -148
-257 96 13
104 -164 -2
-164 297 356
338 -169 -294
215 341 277
-197 236 -120
-305 311 -101
-249 30 53
-345 76 -327
94 149 -184
379 357 369
-103 377 -41
-174 96 9
-72 -169 151
232 74 -203
173 -239 -112
-94 186 61
-308 -253 202
-380 219 287
-170 -94 -295
267 270 -296
195 -115 150
17 -185 239
306 67 -267
218 -368 270
-150 -107 -372
391 -217 104
181 -60 180
147 27 101
-350 -355 91
-82 228 62
112 94 -181
-160 -57 285
135 230 -80
-81 -96 182
377 321 327
-340 -30 233
296 -124 -382
137 -317 -362
-184 -229 -7
-305 -351 215
371 -324 205
153 -392 -376
-218 261 -6
-139 307 260
104 323 255
161 175 -119
297 -250 -354
344 29 -19
260 111 84
109 287 19
-371 56 -59
366 80 217
58 -147 -2
288 17 -313
-209 209 103
138 192 -212
-208 -112 -331
33 -318 265
-269 288 -203
266 -81 313
-13 191 27
360 -384 -309
-266 -240 305
33 -35 121
319 -111 -229
-379 359 -346
287 -49 -5
162 -373 263
-369 366 -258
-263 47 -161
-189 -239 207
-295 -384 346
372 -101 223
90 -61 -253
-33 -69 50
25 70 234
82 121 359
-61 -244 -1
389 -228 209
-54 54 156
269 -324 -311
-180 231 -299
-113 139 203
276 325 390
39 -48 388
244 -217 207
187 -64 367
-115 298 -59
390 -226 55
251 -49 91
108 70 122
328 189 -52
-173 -344 -360
-222 4 52
379 349 -17
305 208 -22
-102 -240 -45
-117 151 -331
-370 -127 -2
10 -392 -237
131 -34 -232
125 163 32
73 -331 227
-184 256 -237
160 -11 289
-112 -325 38
384 -330 41
375 -110 254
-235 -275 365
378 153 -110
-345 -358 -314
-11 215 292
53 -126 -331
-187 -250 -97
163 383 370
361 -203 124
-75 12 371
349 -100 -348
-382 -301 140
-45 -6 389
10 -338 242
278 386 58
135 -350 -388
158 242 -256
98 215 88
188 31 43
239 131 -221
-222 345 47
-294 -365 258
86 -179 56
-195 -143 20
-72 234 -391
352 -149 252
-381 -211 390
58 -389 -383
134 -213 -23
-247 252 199
-4 -39 -79
145 -110 -22
16 105 304
351 -164 -3
130 -323 50
61 138 207
138 -366 351
58 307 58
-218 136 -325
-136 234 325
-80 -226 -258
145 -315 -300
153 -305 -43
289 123 156
160 102 -127
138 -368 55
-333 340 319
-386 179 -216
-76 383 32
22 -309 122
115 -87 -66
273 -277 -196
-377 -250 257
321 98 -178
115 -315 -143
318 -184 32
104 120 -84
-337 59 312
53 212 301
160 -383 37
-300 267 -342
271 320 196
-377 -386 131
-236 -166 -247
-154 -300 191
-66 128 326
-160 -30 -68
-338 -113 346
-323 -26 9
-92 -138 223
-151 -174 223
-236 -207 -202
29 -82 -56
-197 -225 116
301 70 131
-315 14 156
96 297 161
168 -21 -236
153 126 84
-224 -225 69
-228 -345 279
12 144 -61
-367 -70 -249
249 -363 -316
217 272 -57
285 -168 270
-180 9 389
-184 248 149
-211 -333 108
-2 -384 -389
87 386 168
28 386 -377
-243 -127 384
-267 -45 261
-286 -116 222
-335 -107 131
-327 -313 -162
-277 92 46
361 -334 291
28 103 112
34 -81 368
293 -247 185
271 54 -69
370 -362 361
-275 -392 -339
-56 136 -381
78 -139 84
-178 18 119
330 96 379
-171 287 337
-125 306 -152
98 -188 330
157 299 301
-242 -13 -247
-285 -202 223
25 -376 159
-35 -312 211
301 -132 32
-215 -363 -132
80 -246 107
-131 158 -188
-14 -156 154
122 313 -21
-303 349 255
345 -248 -255
173 -37 166
327 342 288
-191 317 73
287 389 277
-2 -87 -350
217 -326 219
-94 293 289
-7 127 -211
156 109 60
-342 15 101
-276 -309 334
1 -14 -237
278 -336 -377
-348 229 -118
-339 -97 -81
-314 -100 100
-132 251 -362
-275 -225 121
-140 333 -341
-114 -310 166
-224 -238 141
312 127 -332
-89 235 109
-295 -2 379
-57 3 217
293 -21 -25
366 79 3
-220 -349 -73
-184 29 -159
230 184 103
349 103 136
-316 -322 392
383 329 -157
-94 -127 353
79 305 4
391 -280 -76
-211 389 273
-234 -133 -334
-272 -255 352
146 -157 -130
90 -40 240
-122 -244 -274
-269 377 -209
359 -350 -66
-211 -68 349
-181 -375 64
332 5 215
-321 -287 179
-304 358 -372
266 -171 -389
-8 268 87
329 375 -163
-189 -300 218
380 -9 155
-391 72 -119
207 -247 -134
-231 -110 -186
-217 -101 -264
206 -218 90
287 193 -53
-139 58 -120
-220 -326 117
3 -166 348
215 -373 -7
-132 -29 -282
-194 299 -177
-81 334 368
-317 -188 176
242 -263 -131
-377 109 78
-357 223 -206
297 -157 -180
374 -176 -251
133 -168 84
-26 -266 175
172 262 381
378 -137 -236
-371 -392 -69
208 -383 -310
225 -56 -259
164 58 -392
-90 -257 46
164 121 58
-339 332 -265
234 -124 56
134 48 -335
-222 -209 139
-350 -236 -224
-21 3 4
16 287 113
-1 -355 308
-342 322 7
-266 -289 215
55 -90 34
190 32 117
151 288 72
136 -291 187
-59 176 -95
-367 -60 -235
246 -261 11
62 -199 -215
-344 339 -390
343 186 383
-47 200 -266
300 -111 -33
-257 -367 20
351 207 239
16 321 260
-36 -131 -86
369 -160 83
220 -230 61
20 207 6
257 174 -206
391 -74 -349
138 354 -193
-131 -94 162
-38 -170 278
-202 391 6
-103 43 231
-99 -294 230
189 365 -285
-6 -281 -183
-246 -335 -241
-229 226 18
-29 -123 62
238 -253 -121
243 300 369
369 -258 -237
25 -206 178
61 359 -3
-10 -374 -219
-364 179 -202
109 -265 347
188 -386 299
-116 359 -339
-377 136 -201
-19 307 -269
-190 -18 -126
-45 -234 363
-358 318 353
-10 -392 -89
-22 -201 240
88 113 -382
389 157 216
353 112 -78
-172 293 112
347 43 -226
220 -307 278
-77 320 -330
203 286 -243
-162 273 92
-142 -331 -80
-204 -372 -25
-210 310 362
270 -256 12
-4 -343 -264
-386 342 224
-159 119 -386
-318 324 280
261 237 107
376 -332 -310
382 7 197
-162 105 -113
32 -348 265
-240 -258 186
-183 -53 -103
192 160 188
160 40 -26
-17 144 146
75 16 -260
-70 48 -163
-91 54 309
-363 79 69
45 31 -61
-87 -228 121
272 220 -243
-189 28 -20
60 126 -36
181 -39 392
-353 92 183
-382 -281 -349
-20 -18 -138
-236 -339 135
-199 6 -360
299 48 -45
95 69 -148
59 38 -291
-325 392 234
-53 -82 376
-97 223 -222
173 361 36
244 345 -355
-354 -186 -251
136 242 379
201 -136 333
-112 221 201
-339 28 -356
-297 -202 -251
275 -17 132
-170 386 116
137 -154 88
118 -340 -279
-205 104 -175
-201 1 365
180 127 43
-131 173 -236
-283 155 320
-145 -338 -139
122 341 -370
-140 141 -45
-383 -243 336
224 51 21
158 373 -325
-5 -357 240
-340 34 366
367 -134 139
61 -93 374
-94 -312 -31
-157 -70 247
218 280 -184
132 -122 330
132 -375 -258
88 86 -274
-255 -99 -279
-44 153 -364
262 390 -28
95 294 -120
-120 356 -224
205 123 -234
-331 -18 242
-56 326 -313
-58 265 161
85 47 -188
4 33 -283
-385 223 -229
-238 -154 21
-116 -137 -252
149 107 362
75 -79 115
-205 5 215
-138 -19 -206
47 -131 95
-276 -43 -164
130 -75 205
-160 -52 -178
249 121 -242
25 29 -291
-134 -64 294
271 352 -130
-2 -381 135
-257 269 -171
-58 47 -74
-127 318 -331
28 -186 -329
126 176 -71
6 216 -229
147 120 -280
-258 169 132
-185 -223 283
-191 361 289
260 -40 -371
-19 -81 122
188 -30 -85
243 140 341
266 190 361
-371 -339 78
-63 -21 223
-280 382 -287
-173 -163 -19
267 173 76
199 173 -219
-134 368 -80
-73 -192 -109
386 116 -389
-131 30 -58
-75 -301 -245
219 -374 -180
-315 -77 -350
-36 20 58
-79 -19 -24
99 -371 25
-274 63 110
98 305 -247
234 368 -50
-23 -280 154
158 -366 322
35 241 -106
-141 151 -161
125 74 -207
-214 15 360
-35 305 -311
321 206 98
333 269 -292
209 38 206
177 203 -230
-27 366 156
71 261 311
-21 152 -183
128 -118 -130
362 368 339
21 -372 -207
249 53 43
357 333 175
32 -176 332
-354 -98 -369
81 -190 -239
202 -260 -206
-75 -193 -236
-261 -175 -313
-50 -305 113
72 347 -336
358 -204 -177
94 -40 -44
-383 63 -49
-259 -230 244
-345 297 -338
270 247 330
-209 171 333
185 -370 -4
354 57 -328
-272 41 361
361 -193 -271
-379 -281 -73
268 -247 267
232 -265 160
-76 -94 358
109 -304 255
-102 17 346
-383 -233 103
-294 326 -360
109 -321 99
-288 -211 -216
319 -8 -208
-126 188 135
-341 -298 246
-113 -109 -383
365 -391 -305
-186 304 -371
-145 -273 -6
128 -363 286
334 31 33
-363 -195 320
-68 -297 -161
35 -106 259
331 239 -361
349 313 375
-298 337 -26
365 290 -33
62 139 384
-301 -105 -272
-269 -157 296
146 138 32
-111 -298 -333
47 8 326
-149 187 274
164 -370 -25
-321 -283 336
75 -70 39
263 324 150
-85 -245 213
211 -95 -21
-154 -145 -164
324 -290 -164
-305 -342 -352
271 -178 -90
80 -155 197
-24 91 -345
-213 291 -11
-320 -363 165
-292 228 -387
3 221 -10
-68 -99 177
-345 319 120
-219 368 -305
181 343 108
298 -262 212
276 238 -124
-290 359 153
-312 -292 -116
-350 -90 -323
228 316 -68
151 -261 -302
11 195 -341
-263 -238 11
106 53 -175
182 136 281
-163 93 -11
-88 -290 55
160 332 2
66 74 -153
-36 -29 -36
-383 -143 -70
-267 25 -284
-230 74 334
350 -110 313
-228 356 -145
-239 300 -352
-226 -191 -198
366 246 -45
-290 204 129
-22 -157 -260
-317 255 -132
-20 55 -176
276 -100 -168
-84 -73 262
235 262 109
341 220 -373
-152 364 -137
23 -134 -171
-56 100 -220
-292 -391 187
144 67 -362
-375 249 -378
-209 79 -341
334 154 -372
-65 165 99
-360 -103 18
66 -391 42
365 159 -24
246 273 298
9 -257 148
210 -339 226
313 251 389
64 192 73
-258 274 64
286 -3 -333
-144 -6 -106
-349 -11 352
117 360 172
304 30 -33
182 7 -109
247 -37 -75
-13 -272 -359
-327 346 -209
-45 -366 -34
-195 -212 -372
349 -352 -161
240 90 -24
242 -24 278
234 -201 -219
336 -177 -224
127 304 -163
135 147 98
-252 382 -261
44 20 -315
92 -112 29
153 147 36
91 204 70
-276 177 71
183 -339 -168
269 108 -54
-354 207 -183
43 -234 -105
-187 359 177
-76 -42 -67
10 168 84
-140 124 373
-95 337 -231
-67 -29 -234
-275 246 67
217 20 60
318 60 -68
223 304 -125
-334 -147 147
-91 -390 332
-364 38 -101
247 -344 -227
50 -273 -184
-44 -106 -92
-233 123 224
-287 245 151
-10 70 192
368 -331 268
184 10 299
-305 -261 31
44 -139 161
119 -139 187
-178 4 -32
-136 -206 262
134 -191 -138
190 -189 154
224 342 -286
-342 -266 -251
-242 89 -387
-119 -367 -336
379 145 -143
222 218 -67
-206 244 -208
-21 -45 -235
309 7 6
185 161 110
-240 343 -141
-205 -280 -378
209 153 3
19 90 -6
332 -246 -65
14 199 9
-293 -186 -231
76 14 -369
-125 -64 160
151 76 -307
-330 76 -32
157 177 140
-126 128 -170
-126 -44 -232
82 341 246
-326 -138 98
243 59 170
-236 86 66
-335 -335 -126
-177 240 -62
317 -169 279
74 268 205
294 91 -121
-177 -247 52
-247 169 -76
272 -24 363
202 242 192
-161 -279 -323
186 -1 241
-244 -162 200
187 -304 143
-389 243 122
-254 -132 330
-224 -296 -213
-77 -147 -345
-334 354 -284
21 -125 18
-203 -180 265
-57 -227 -7
325 341 -51
285 115 -181
-94 287 -220
290 -84 17
368 123 113
-363 105 18
-362 -6 334
-45 371 283
-327 -298 157
220 -104 -63
-59 -261 198
-211 184 -287
171 189 -386
-215 -350 -333
309 42 -20
23 322 67
-25 -155 7
-170 245 339
11 -281 -132
-78 170 -368
-388 -98 -193
-310 -319 350
-345 -113 -9
-331 -374 297
-389 -5 311
-232 -16 317
-253 241 -244
37 5 348
-293 285 -38
28 -203 -233
-71 -9 126
-146 37 -208
89 -128 -388
169 103 -162
-337 377 -143
313 364 45
-238 -106 -380
176 150 242
366 157 -176
-342 -266 97
291 -40 -166
-256 -22 204
-272 -285 -215
-240 158 -263
244 -9 27
-151 155 -374
359 100 175
-219 -335 -170
294 231 317
-94 117 -175
-97 -309 280
119 -286 229
-156 117 309
-172 128 197
198 -110 370
-153 -178 -3
-347 -194 362
327 -242 121
-213 254 -230
-79 -46 336
-368 337 383
-126 -31 286
67 -332 -213
158 328 259
3 -281 14
38 -252 24
-184 324 140
-363 -3 114
-109 31 120
98 -254 212
289 -370 81
169 92 66
-266 -298 67
-361 -303 -114
-341 287 304
-162 293 -217
60 192 197
266 293 343
245 -220 40
-159 -254 -309
91 -263 -290
-176 50 -335
312 -384 -124
197 -2 -15
276 311 288
-202 228 -258
-250 131 59
-294 -20 -128
-356 -20 344
-339 -138 -228
-319 356 -208
-60 267 35
-372 326 -299
-257 72 160
170 179 382
-208 226 21
133 121 -170
-202 -84 317
234 175 318
39 -250 -320
104 340 -251
-58 -209 -238
-110 293 289
-213 343 384
-152 336 357
-163 -116 216
310 -183 -190
-343 -302 -186
-261 -58 316
-351 -292 367
243 7 -109
344 -378 214
-28 353 -202
377 -360 -364
246 308 -379
-86 -239 339
-378 389 -6
-226 -214 22
-187 88 -92
129 -169 50
61 168 308
9 287 265
151 14 275
-115 -225 -328
353 -34 186
-69 -93 -23
-119 -314 -364
-62 -165 -204
264 161 88
51 294 359
-236 293 276
45 307 67
-326 -31 -126
232 -210 274
204 54 49
-159 29 -291
-289 29 -146
330 25 108
-71 203 -226
174 -187 30
-88 -218 -363
107 -267 -90
281 147 -67
281 -281 172
-276 245 -67
-181 -210 -107
-122 341 350
233 15 137
215 -355 149
76 299 -29
59 -367 30
-23 -97 -90
-8 -260 360
-71 246 108
192 384 -330
-348 -331 271
-149 -306 -231
-333 24 -20
-272 31 -289
328 293 -205
-107 -272 -118
-208 -352 -211
370 150 116
-390 374 216
392 219 -246
213 361 -164
379 143 -67
-293 171 -43
-211 351 -378
191 -55 369
72 169 102
31 -326 208
-108 -185 32
127 -200 -257
180 18 216
-388 284 -22
-386 -261 366
-21 66 306
-327 25 129
-222 -16 121
-138 20 -35
-1 77 140
-230 -99 329
-381 1 -20
171 242 177
-319 9 -388
332 -356 358
240 -313 -95
46 31 -337
-116 -331 -51
257 11 121
352 -4 184
152 -256 320
238 216 -51
233 306 271
-331 -335 -332
-283 183 327
144 344 376
45 245 -124
387 341 350
389 -68 310
244 -381 357
-176 -59 -373
-30 287 10
115 -152 -337
333 -116 387
-305 -94 3
-196 43 -178
-102 -245 -333
-248 382 66
181 -272 75
101 -283 281
165 208 -178
218 382 -345
287 189 -34
377 219 252
20 155 255
-16 -149 -279
337 -285 145
-181 -254 -270
114 -34 -225
100 85 183
146 -47 349
-5 311 14
-293 384 -344
252 201 58
-158 -126 -227
-181 -231 -364
-16 -96 -363
247 -204 38
80 37 -284
269 323 -224
-259 380 -243
202 263 -10
-109 314 -293
1 194 260
297 120 -380
-64 217 -319
-365 357 291
334 -68 200
326 185 -148
-309 -359 300
-204 -53 138
-156 -298 -165
-386 79 270
-196 260 112
-283 388 211
-227 4 10
-135 27 -99
-85 -46 -19
-130 -63 147
-48 11 11
336 189 -368
181 -240 198
-350 -11 -120
68 298 304
-190 -361 151
222 -298 347
351 282 -51
-242 305 -146
89 367 -185
-83 -106 52
-136 307 88
-274 -304 56
-239 279 -379
-291 -41 -158
-370 85 73
41 367 74
-244 -56 229
-67 -270 -169
-34 -295 -137
-211 -372 -233
-50 83 -151
370 -206 -3
267 -213 -235
-380 -350 314
11 314 -38
158 331 343
-22 216 -316
298 346 391
-323 211 -243
246 -357 -115
55 214 -105
-357 -108 -248
-193 164 179
128 25 -120
-80 -53 -11
-351 123 202
-144 -304 19
178 239 144
-339 43 -84
216 24 -380
-249 -325 170
153 73 -257
-108 341 307
379 -331 382
229 327 281
331 -84 73
-236 289 -201
329 3 198
256 48 78
-138 -388 286
31 -270 224
357 147 -321
272 361 -53
-137 359 117
89 66 159
-38 375 360
245 187 12
60 51 -242
293 -171 -131
137 43 -6
280 -208 -30
-149 -342 55
28 -134 352
16 -272 56
374 -127 -143
271 -328 299
278 -144 -171
341 -268 -70
-310 -133 168
25 -302 -359
317 -190 -15
366 -268 -304
112 -297 244
240 -261 -253
-337 -299 373
309 67 356
50 125 86
192 43 119
-239 -392 183
391 -186 149
149 138 -220
-76 91 -368
-362 -321 298
59 49 -143
-52 -179 4
377 10 -271
128 -28 303
-251 157 5
360 299 -61
-271 -294 13
96 338 -214
233 -322 170
101 46 123
-101 369 135
267 223 -335
141 14 33
23 -157 -27
-337 -119 -312
-22 -371 94
-277 179 -33
-241 -350 67
331 -211 -197
266 156 -97
231 225 109
302 -333 -358
19 24 229
26 -252 367
-152 200 283
366 213 81
-196 48 102
-16 -262 -347
9 -194 -264
-31 294 358
-96 323 -4
-154 187 -142
99 -260 176
133 -224 342
223 -181 -210
-22 -334 234
-53 -11 -215
389 -277 345
-273 -149 -274
317 -20 284
-46 -250 -25
295 231 153
-294 -19 212
35 113 61
314 -209 -157
-344 374 -105
-46 -265 171
-35 242 -88
391 -263 296
-134 175 272
117 -238 -72
244 15 389
220 -326 -290
307 328 259
-235 264 -264
220 17 -220
119 348 -85
141 -174 -4
-298 -389 379
-35 78 381
-218 -214 -18
-69 3 -80
81 385 -70
345 236 -328
152 134 262
-109 -250 -6
203 41 -152
90 317 161
91 83 6
376 326 -252
380 -75 -327
-164 -79 216
-254 -50 -236
280 -344 234
-47 -64 -368
297 321 104
-5 70 -214
-167 -92 73
348 197 -170
283 -58 -267
366 75 -146
-178 310 67
70 -182 383
-185 -234 -100
135 -1 219
78 -168 19
64 -49 377
107 281 364
83 -49 21
274 -150 353
-10 -310 -98
264 159 255
332 32 -42
-267 -176 -252
-82 -7 -52
-256 -385 155
-39 -277 -291
-380 -211 -320
255 347 -184
116 -193 381
-276 -372 -87
-302 -65 -201
-242 290 198
85 -325 -120
-152 54 132
-310 328 -334
-280 -40 -95
91 27 377
136 219 -355
177 -39 325
71 -21 114
67 109 337
281 229 -100
-219 175 -213
-208 183 217
353 57 111
-364 -194 67
365 -329 -80
-159 187 130
156 -55 348
321 230 -344
269 113 -172
-132 249 78
37 -191 -370
33 179 301
355 -140 -24
-74 66 -324
-170 281 -387
242 -340 33
-286 -234 -316
108 -245 -278
-163 347 -336
-289 -78 -384
47 66 -74
261 -252 -200
41 -59 341
-94 -59 175
-358 -97 324
-29 -44 -293
389 292 -172
-41 -96 -364
-210 -149 186
287 300 277
309 51 -247
343 -381 310
270 120 -231
115 186 181
85 -155 -290
69 -37 333
244 -143 50
93 -156 385
-79 -175 169
-254 115 78
185 -383 -248
-11 -10 342
312 285 335
307 265 192
-42 -66 375
-172 103 100
-117 248 127
-279 -82 355
-369 112 -233
154 198 -329
-324 150 -375
-328 -170 -164
41 -9 216
331 383 295
-115 -131 -28
-142 -185 68
-21 -199 -78
-179 -25 -72
-105 249 115
-189 -21 -218
-65 196 287
-103 40 -354
363 -342 338
-74 -283 -182
-239 88 80
-331 -366 336
212 283 -286
-162 -203 -73
-272 228 285
61 40 -199
8 -208 283
-289 -184 238
117 -289 -99
246 272 272
190 -62 -71
275 326 350
-243 27 321
19 -224 -32
329 341 -259
272 28 75
358 -363 -376
-12 39 108
-262 -120 66
-314 31 135
369 13 -328
-319 345 15
-167 24 312
-279 -73 195
-43 -110 225
283 297 388
-385 249 376
70 -212 140
287 363 -7
276 -175 58
285 -44 -355
-62 351 275
166 91 -115
-157 165 207
319 -111 31
230 81 5
135 295 51
262 227 -389
171 257 339
-50 -22 -216
162 66 -274
264 102 -200
72 -25 -334
-146 -252 194
294 1 288
307 -157 199
-196 -135 -367
369 -101 295
-243 315 -360
311 135 -361
165 -229 133
-72 254 94
9 162 112
33 -176 25
332 -98 -258
204 366 78
165 -34 74
-139 -35 2
-161 149 3
-43 312 349
73 49 372
51 333 -296
225 329 240
268 -241 260
163 40 -344
150 244 121
-181 -170 -46
250 304 -22
263 -8 104
-188 242 -354
-40 341 -162
339 207 -378
-212 -314 -152
-264 203 -50
-20 -306 -30
-85 -270 111
362 -138 -300
212 -245 -130
-218 -317 177
167 231 -2
32 -9 390
302 204 -327
-157 -337 145
-284 375 307
348 -38 308
300 86 183
-185 -121 -318
-243 -104 -180
275 -261 -22
-219 206 219
181 -264 13
-375 -172 -352
-76 32 -330
-327 366 49
-340 -75 262
-246 -310 -195
50 200 -206
239 -185 73
193 370 40
-208 -313 338
391 -281 343
-332 284 191
-28 84 50
111 -114 -253
179 288 55
76 -18 151
-280 -392 174
156 -286 -157
-386 -321 248
-30 180 66
-332 -22 -4
332 -212 -69
304 -100 -4
-197 -8 -117
-315 -45 -285
-171 337 -366
-360 -49 326
85 268 118
-183 -371 188
-189 96 293
-157 -203 -127
-59 -305 328
-179 304 238
39 355 -114
346 -55 111
-38 -136 204
107 -159 312
307 322 -253
-170 132 348
190 -280 63
-262 360 310
-382 81 -213
104 269 334
335 -184 222
-302 170 -362
10 -187 127
302 59 180
-357 -132 -360
-134 199 -166
31 80 -350
236 -60 -248
359 289 220
305 -96 -129
127 285 -243
-99 231 125
-375 -27 -156
400 1600
-207 -330 -335
296 390 -389
35 -232 -212
192 269 -196
363 -356 139
161 -155 -289
177 23 379
-399 232 -296
-337 29 241
156 313 -165
-56 263 -266
236 241 -319
-375 226 -135
-256 -25 -122
316 21 -217
-355 292 354
-293 356 -363
-222 -133 252
-384 -202 352
-183 160 123
-126 -199 -311
260 -306 -120
-67 -31 69
236 -102 -201
-14 162 -4
-273 38 186
212 49 -28
309 -173 -285
-240 -27 293
133 123 230
256 381 -299
34 217 -318
-170 63 -56
-30 250 -245
69 292 48
-370 220 -203
-217 196 -89
-197 -17 -96
-239 -155 196
-357 234 -112
-68 -245 86
338 -207 -262
-79 238 -169
20 -62 -50
10 119 -84
113 -292 94
148 -300 -201
-395 -84 183
315 -363 -253
-28 317 124
306 309 -286
394 -368 266
-209 125 -318
103 -96 -262
230 304 -75
138 155 -167
250 73 398
-53 -109 -346
-323 62 -80
-173 98 152
-22 298 118
-43 296 291
-287 303 -339
146 -310 -380
-194 -291 101
200 -55 47
87 210 107
-287 -381 -116
-218 320 -286
-273 280 -38
-158 60 -150
-204 9 107
43 -262 -140
390 330 -70
201 -61 -5
-211 201 214
240 -247 -201
296 256 224
377 7 -157
75 -341 -13
248 -180 -238
41 -322 -175
361 375 271
199 70 174
-382 -272 394
-332 -119 356
-285 -273 298
-292 -327 -119
307 324 238
-284 190 217
44 -354 275
219 -281 239
-211 173 272
-139 206 346
-203 -372 264
69 -295 -354
-183 -22 315
-277 -154 92
-155 -222 177
376 301 219
-309 -88 -222
122 237 324
58 233 -64
-194 103 -119
101 237 380
300 227 211
320 -6 118
358 -284 -196
-393 -237 -226
-360 -118 97
-143 197 320
-281 -263 -319
-111 -38 -33
96 116 284
-344 332 91
135 -160 265
295 250 -293
-318 233 143
129 68 216
-210 394 -10
-332 350 383
82 17 -84
18 -271 195
264 277 193
212 -57 102
287 -223 105
289 67 284
-362 -120 162
168 -199 400
-138 -140 -288
-264 -320 -61
104 258 24
37 313 113
-5 -307 174
-93 -122 204
-96 -318 -242
-217 73 394
378 321 224
185 -216 -18
-277 -140 31
-302 194 376
36 56 -133
-110 305 -27
187 255 -33
-6 131 246
-348 -11 -369
174 -91 -317
344 253 -341
48 -313 22
39 336 175
-49 -164 19
117 293 -170
295 -298 -108
10 384 -187
-90 -315 208
37 -296 -60
137 5 -54
133 -398 86
360 311 158
-14 -208 -357
223 322 193
-203 -126 117
-315 66 213
-257 -186 254
104 88 2
147 -93 -182
-153 -342 -54
-167 146 39
325 368 -50
-27 -314 11
238 -249 -176
219 -355 -337
311 -148 -322
173 321 -47
-99 238 235
207 -100 69
-62 265 109
65 -322 91
28 -128 97
-382 -356 -322
307 273 9
242 43 -210
-29 -83 -85
305 400 -236
-171 -175 -191
-218 39 169
40 72 -162
246 115 -95
161 32 123
380 -34 390
320 -195 64
-141 -107 77
121 223 -149
163 -217 385
150 312 200
-218 318 -175
-268 95 225
-40 -231 202
103 224 328
126 -384 189
-366 70 -362
216 -11 -170
287 -49 270
-268 -253 97
227 105 338
-35 -352 -67
389 267 -91
-252 253 -109
-354 -313 196
320 307 -55
187 379 304
332 -152 115
329 -167 -232
-346 174 10
64 119 212
-259 94 237
-129 -103 -158
-68 98 313
116 131 86
167 -333 -60
-29 -270 186
-256 328 -29
150 -293 8
-168 233 93
-220 194 306
397 160 -133
-250 -66 395
189 -283 276
-176 57 351
-363 -147 -126
327 -211 -98
249 -226 323
44 179 -346
-35 -18 174
-75 -189 344
-282 -315 189
207 -55 -231
269 25 -331
-291 92 238
394 250 376
25 -277 -60
87 294 -118
361 -364 -74
-72 199 220
343 219 370
-67 330 -367
-398 -226 163
365 213 127
385 -142 104
-92 -344 -193
-311 -24 26
168 298 249
131 -180 -171
-6 -248 -23
-251 110 -371
287 -6 -42
188 292 -62
78 398 170
-292 -392 -372
-388 375 383
217 256 369
315 139 -118
-315 -245 239
147 63 -374
370 -135 72
384 358 279
-133 252 214
-398 176 396
-191 -398 178
302 8 -200
309 116 -286
-37 263 105
-179 -138 282
381 307 -386
228 191 2
268 68 295
