8
136 1600
132 23 -22
-94 -59 -40
-99 -83 -129
108 129 -111
-12 -48 -50
120 84 -55
112 12 -82
110 -90 62
51 -112 12
-16 65 68
5 -51 27
-107 16 25
33 27 54
28 114 111
133 124 -127
-34 -47 -113
-101 -87 -50
-61 8 -21
39 24 -18
25 108 111
35 3 25
-27 48 20
25 11 -5
64 98 -39
128 85 -35
96 -26 -37
-85 -136 -78
45 -122 -7
52 43 30
-10 -60 -118
-24 68 -86
21 -4 -126
19 64 -118
135 -24 -87
-112 40 88
112 133 70
-31 88 -75
94 39 59
-91 119 -43
97 -44 131
-128 -49 66
45 -103 89
-62 -14 120
127 108 53
-42 108 59
130 -24 -6
-127 -136 133
35 51 -99
130 -101 38
-33 9 -122
-135 75 -74
13 -58 -136
-4 -40 63
-42 103 124
-112 -77 106
60 -66 125
-73 -100 6
55 81 -108
18 31 66
-118 29 77
-106 114 45
65 121 -116
129 94 109
29 -69 -113
-125 85 -121
38 -30 96
-32 8 78
76 64 91
-135 65 6
24 132 65
-14 77 77
93 -63 -3
-63 94 96
-91 116 59
-89 43 -86
102 -43 -56
31 29 -96
-13 -119 -14
100 -42 118
19 65 73
83 -112 133
-90 14 113
-56 15 9
97 21 -20
-130 -87 -122
96 -79 -2
-80 112 -33
11 -31 -70
98 -19 44
-96 25 -3
29 125 84
10 79 131
-27 64 -131
-61 98 121
125 99 109
-122 -67 -131
-33 87 98
-47 27 -65
-89 31 13
60 89 24
12 37 -128
-86 -24 -38
-105 67 -81
1 -74 -2
-6 48 14
75 63 -93
-120 -38 -26
-66 -54 -7
41 -23 89
130 123 111
124 -26 -77
89 130 -30
-35 103 -33
59 -5 18
-11 10 8
-6 -132 -129
113 -94 -47
7 -32 2
-75 -69 97
93 59 52
-95 -76 -47
-88 -25 92
31 1 20
63 52 81
61 -30 -12
61 54 -11
97 -1 39
-29 -53 -135
-52 92 30
-19 100 88
90 -57 -133
-52 50 57
-94 -22 108
-107 28 -86
-120 118 127
-26 -105 -16
69 27 28
94 -29 -134
-33 43 4
-73 -119 24
81 58 52
120 15 116
103 -35 16
-24 102 -87
88 97 -82
53 -125 -95
73 134 -117
-119 -43 14
119 72 136
34 -55 -132
47 88 16
8 -66 -55
25 -8 -90
-13 60 -42
-17 -11 -60
106 -117 22
44 -92 -125
-52 -100 -51
59 20 4
101 -112 -61
-92 -65 50
7 -98 74
-74 -9 107
130 -20 -16
-136 35 128
-90 103 100
-22 69 -110
-42 -120 -91
-50 130 -135
76 39 105
131 58 -131
-81 80 96
-115 97 -109
-56 93 -64
16 -81 58
-40 103 121
113 67 49
-86 -85 65
60 -117 -66
113 -46 -83
18 122 59
-27 41 -107
41 91 76
42 -1 56
75 -24 24
-43 -115 80
108 15 -18
-52 108 -43
88 61 130
121 84 63
-97 18 -121
-51 -72 -135
-136 52 15
2 98 -4
-25 -123 -105
-111 6 23
-79 55 -131
-121 -92 96
-39 -76 25
-98 -121 -89
54 1 -93
-65 99 116
26 96 -134
56 -131 -48
-35 7 100
78 -68 51
-70 15 -82
-106 29 -36
-103 -110 107
-24 -109 15
69 35 -105
18 35 48
-12 64 29
99 30 22
42 -27 117
-24 74 -66
105 14 113
59 -33 -36
-10 82 -128
-110 20 -47
-56 76 1
-80 15 -90
-26 -2 -66
-2 -81 39
65 54 -98
42 -86 -20
-119 49 87
67 53 -11
68 31 66
131 98 -8
94 9 -41
21 -130 -133
-11 -113 114
-36 -97 16
46 51 -82
-108 10 -100
131 -95 -97
7 89 50
127 -27 44
119 -36 -42
12 -6 -90
31 109 57
115 18 -112
82 -104 -49
-32 -25 -95
-63 -95 5
-40 51 -18
50 22 102
43 -66 -132
-127 74 -133
-16 3 113
-114 46 27
10 65 -2
73 -30 33
25 105 46
-94 -44 126
-100 93 118
73 10 24
-116 54 -130
125 83 79
55 51 -58
-81 103 -82
-15 67 136
-48 -8 89
78 9 53
-123 86 -72
120 -91 -36
47 -86 46
-102 -77 73
103 -11 66
-129 120 10
-13 -100 -102
-119 -10 43
-41 -121 124
-56 106 -75
114 17 -95
14 -5 69
28 28 -37
-36 85 -17
-77 -115 2
-79 6 103
-80 -131 107
-87 62 -59
-76 133 39
-61 -88 7
-64 89 78
121 -3 26
93 -38 -32
-30 -135 -133
-78 -87 -6
96 52 -126
-113 41 -53
-126 -59 6
-121 -67 7
115 -49 5
-69 22 34
-49 50 102
28 -124 -106
52 -123 13
29 13 98
17 -28 69
41 129 56
-123 -64 46
36 -51 -124
73 90 19
43 -65 -69
64 -135 -13
32 -76 13
31 -77 -31
-64 112 -37
-126 104 128
-119 -4 41
117 134 23
88 -120 -101
-127 134 122
71 63 -53
45 133 110
-56 -44 -17
-19 -28 89
-131 -51 -97
15 114 -85
-126 -54 37
62 64 51
-107 -97 -53
27 90 5
-88 -71 -52
118 53 47
73 107 -127
127 -122 2
53 -128 71
93 42 127
62 -10 65
-83 15 11
-103 -119 -75
88 136 88
69 -45 -47
-37 -10 108
-28 124 70
-11 23 -33
71 114 3
-10 74 -72
-37 -98 109
24 43 122
-11 74 68
-120 11 -22
-79 -102 71
-37 2 -98
-39 -36 54
33 13 38
-93 -44 -97
-116 -122 55
-54 18 -16
87 -53 129
-60 113 25
-43 -86 97
-100 66 73
-87 -108 130
-48 120 118
92 -53 -87
-105 127 120
41 92 -71
-76 -30 -125
63 89 89
16 -34 -19
-60 -54 -93
131 102 101
29 -115 25
121 10 -76
2 48 -103
96 -128 50
86 82 -37
37 52 38
-81 -69 15
75 66 -71
125 -85 -11
85 76 -33
48 -118 -87
-8 52 109
115 -104 120
-104 135 1
-36 -105 91
31 -119 16
-6 128 48
-54 -130 -80
64 10 -133
-63 80 -33
79 -27 -36
-115 -91 -13
51 109 71
-31 103 -28
-97 60 -69
39 123 78
-9 89 67
119 -21 31
37 -82 112
-44 -38 100
-45 79 -90
34 12 -134
21 -55 -79
-101 -37 132
-59 -74 -87
89 -104 -58
104 103 52
18 -133 72
-47 -21 -81
116 -111 -58
-103 -91 -55
-53 -37 127
-106 103 -125
-124 -58 -129
-53 114 -69
38 -47 76
-66 90 -40
81 60 113
-132 -133 16
15 -8 62
117 60 -22
-55 -17 -115
14 -13 55
-129 94 -79
-15 18 87
58 131 -118
-5 5 -29
46 130 112
15 -14 29
-86 -89 28
19 25 63
-62 8 33
-73 130 116
-70 -115 83
-33 -65 97
38 38 124
-42 -112 67
65 -48 -116
-116 -124 39
-72 56 -99
20 -119 129
-131 -95 -116
85 -20 48
111 -12 71
-97 -98 2
-101 -42 59
43 -5 -1
-124 -129 110
106 132 -122
-82 103 -3
60 -18 -87
104 87 -57
-119 -21 24
-53 -68 87
-85 104 -32
-24 -96 25
-80 128 -77
99 -115 -79
39 52 28
80 -78 -12
73 94 -69
-121 -111 -5
-63 70 29
-42 115 -123
-119 -46 -121
-24 -87 -35
-42 5 51
93 19 51
-57 51 -49
127 -85 112
70 -82 -49
-90 122 67
-88 -62 45
-40 -111 114
52 93 39
97 69 -112
-29 117 -79
-131 59 -68
-69 108 -49
-71 128 -118
-131 68 124
46 57 119
117 36 -97
-47 -103 74
48 -1 40
92 134 118
48 -93 -130
-112 -8 97
-89 -25 54
-112 -70 71
34 11 56
-44 43 -92
-68 116 74
-33 133 7
88 -103 -69
-90 -60 63
116 -134 -49
-35 -113 -87
55 -22 -133
-69 -50 29
-14 -79 -36
104 86 -115
-32 109 38
90 78 -5
62 -135 14
131 77 15
-104 -69 -21
131 -94 -75
4 -18 6
10 58 96
58 -136 60
-107 76 -94
14 11 -20
7 17 -42
123 -126 108
123 93 -82
-2 125 -57
36 -11 7
-6 110 -25
105 -70 86
-77 84 -89
43 68 -80
50 41 -36
-105 21 44
-135 19 -117
34 120 -32
-6 90 -12
79 -103 78
-100 121 -60
-111 124 -114
-71 -122 -101
36 -41 2
105 80 111
45 27 67
127 133 116
67 -63 -71
-108 29 132
-101 47 64
23 13 69
44 53 73
36 134 -26
-53 -95 -62
14 -27 1
-62 78 -96
60 31 132
29 120 37
-93 -59 35
-86 -101 -55
78 -103 -99
42 114 -4
-9 14 -53
-116 15 -19
59 76 49
95 -86 108
-110 55 67
-15 54 -44
105 -110 -45
-49 31 45
-95 -58 111
-6 1 -119
84 -60 117
38 -87 112
-97 -3 -95
111 73 -130
-134 35 68
-60 132 118
90 -87 -74
-16 109 42
43 61 87
-70 -57 67
73 -58 -129
-136 -122 72
21 9 70
59 -51 39
-11 38 -71
83 30 -126
-87 24 46
60 -20 -12
-75 100 135
89 91 131
-116 84 -32
13 -14 -64
-36 -17 -91
127 45 19
-133 65 58
-110 -24 71
108 -99 136
-65 51 -89
-45 25 51
58 124 33
115 -119 -14
118 136 93
-47 -136 54
-31 -132 -67
-128 41 109
-86 117 88
22 -41 -135
121 14 22
-79 57 60
-20 93 -129
-59 -8 -127
68 -89 102
-39 80 -60
-30 -44 120
-99 17 -81
77 61 -70
115 -132 33
-87 -99 43
-35 66 7
123 28 -6
41 -85 -132
84 -89 -36
28 -15 92
127 -85 120
71 -39 -129
-4 -40 -72
77 -8 3
-101 31 111
85 -98 10
-135 -120 136
-21 128 113
109 49 -106
83 -22 -80
-90 72 121
-74 -2 89
-31 -32 -59
79 2 -95
51 -98 -29
-14 57 107
-66 -120 31
-3 -12 7
-22 124 127
25 61 66
87 -57 82
-59 111 -69
47 -67 82
-69 28 117
-86 124 -103
59 10 -60
-40 59 -48
-7 74 108
98 -124 -57
53 75 31
-66 -16 -85
8 -10 -98
-49 -88 46
24 119 72
109 -21 89
-125 -7 -125
85 31 124
-57 72 8
-45 -2 47
-93 -60 94
-79 -26 -93
-85 108 -20
-60 124 37
57 18 120
17 -49 133
-93 -8 -68
-21 -20 112
74 -53 14
-106 -70 -10
34 -109 87
-69 -60 -127
-117 111 -38
-133 52 -24
62 86 110
-115 100 93
111 -35 22
70 35 106
49 -3 -78
102 98 -92
-44 93 -128
23 -10 -117
112 -64 12
-125 -79 -116
109 -46 69
-107 28 103
-122 -24 128
-101 -95 64
-38 -21 18
-42 -60 55
16 -5 89
92 -123 -3
120 -103 -72
97 122 20
79 4 -47
-74 69 67
-26 102 118
87 110 -85
128 50 79
118 41 -135
68 -30 131
-48 -133 42
25 -18 43
71 -62 -72
133 4 -67
81 -93 118
13 -8 -83
-20 -102 23
-122 -71 84
-57 62 99
-15 -61 45
52 -51 -98
96 -76 -73
-26 128 -51
34 -34 135
-71 105 -83
76 30 -37
46 -56 53
107 110 -89
-60 -72 31
-44 20 2
38 130 -70
-98 79 -134
-72 80 106
-37 -117 -48
-58 28 58
9 38 84
3 -131 -30
63 112 -120
-129 26 -74
-24 -73 101
6 116 -16
119 25 94
107 103 -16
-98 2 131
102 -94 6
-63 52 78
-25 119 -61
-28 -16 115
32 -71 11
-127 -88 -20
54 -106 118
-8 90 -130
-36 77 -78
-38 116 -56
101 65 7
114 27 58
-57 -127 70
65 -92 15
134 -22 122
2 116 59
-101 115 -23
128 -42 122
-15 40 -131
-58 100 -75
110 -54 7
52 -92 -34
-71 -34 38
-95 93 -99
-103 -57 -94
-98 -18 26
79 82 -106
71 -24 78
12 48 90
48 95 82
20 116 -87
98 -136 -98
-76 -103 -7
39 132 -87
-91 20 -88
-49 -54 -66
73 -4 -90
-88 -132 76
-8 27 63
24 113 -41
-42 65 -134
-3 117 -78
96 -41 20
66 -69 -47
-93 -4 -3
42 -99 -21
-79 75 104
46 90 -111
27 -109 -80
86 78 40
-63 30 -136
-9 -105 -117
-20 61 49
8 5 39
-22 20 128
-91 114 62
118 14 -106
-133 -33 -73
-9 1 91
91 112 43
-136 132 121
-31 20 67
70 -102 31
-86 24 59
98 -6 -136
-95 -28 43
94 30 41
-110 -19 -51
11 -8 -128
76 -66 16
72 93 108
4 -65 21
-28 -76 25
-109 -69 85
-78 -44 20
-99 110 73
-65 110 -125
56 105 79
-111 62 -26
-35 8 -60
-41 105 67
49 -15 31
-125 117 116
65 42 111
-65 111 -7
-87 116 50
22 -101 -29
69 5 9
-10 10 -62
-126 -63 73
12 -130 -91
30 -130 -79
-66 11 48
-111 -130 -119
-64 136 -79
59 -66 -111
-95 33 39
125 72 -91
-132 110 3
43 -119 -11
-30 -127 132
102 -33 42
-49 -45 -99
-123 68 19
-88 -44 -87
-127 -79 -107
70 106 17
-125 -15 96
-124 -27 -104
-79 -49 -113
-5 -126 -19
-66 9 99
-74 96 -76
23 38 122
36 -49 115
52 35 22
18 59 -24
-76 45 -101
69 20 69
14 -50 93
104 -68 20
-117 -28 35
37 34 -18
42 51 -47
-108 17 -95
-99 -128 -50
57 7 84
-43 -112 -70
78 -132 -116
92 91 -50
-112 -13 89
-15 47 55
64 94 106
-46 -32 -108
78 7 -125
-12 -8 40
-79 93 -53
-123 -19 -18
123 2 -121
114 -96 32
82 111 -29
-118 -65 -119
-106 42 -49
-20 -61 -48
-107 76 -22
51 -5 90
15 -126 103
7 -65 36
-96 -16 27
76 31 133
106 99 66
44 132 -32
5 -12 30
94 -89 -6
104 -91 91
29 125 135
-60 -107 -111
-9 -119 82
-136 -65 109
92 60 135
37 38 -20
114 105 59
30 119 81
77 25 24
66 -131 -68
-105 -82 17
62 -114 113
-135 -55 -124
-26 -101 133
-69 46 56
-80 -28 19
68 82 17
-109 36 38
-34 -130 -21
-41 93 104
-113 -16 50
-41 122 -87
48 -136 -52
116 113 15
21 -105 -67
77 56 -115
-87 -119 18
45 60 -61
-33 -102 101
13 99 24
79 -97 -124
19 -19 -6
48 52 -77
100 -95 98
-131 -14 -112
4 33 -80
90 37 135
-54 10 43
-79 -127 -135
9 -31 113
-133 -134 -87
-52 31 -63
82 26 -32
99 -134 -7
118 101 -26
-77 -136 63
55 -82 15
-44 -28 -33
117 136 -35
-73 120 -19
17 -84 -64
81 110 -131
-46 108 89
22 -22 -2
-135 -62 103
-127 -60 117
63 93 -48
47 -75 -91
-80 54 107
71 -20 -46
-89 136 31
-40 77 89
39 -35 83
110 105 -24
-24 -42 -81
88 21 -8
4 -38 -108
64 -68 -40
47 -121 -23
-100 13 112
-104 64 110
-25 -3 -78
-51 -108 -61
-119 -21 30
78 128 15
37 56 -82
78 73 -2
31 -136 66
125 -74 -134
120 46 51
105 -105 45
55 -103 12
102 -32 -90
101 101 92
-32 54 -7
-132 132 131
81 -50 12
48 107 54
-128 -18 103
-20 -75 3
35 95 -95
-117 -56 49
80 -88 -97
-100 58 68
-40 40 -40
-15 124 -87
-35 60 40
132 -125 -104
19 -38 7
-57 97 14
78 -3 51
89 -13 5
-56 -26 31
-107 108 -125
63 95 119
40 -59 98
-101 125 131
-72 4 -127
65 62 69
-115 -132 -54
87 108 -61
23 109 39
-101 22 -120
-92 105 72
34 -12 32
106 131 58
-32 25 3
101 -134 -71
106 70 121
73 -4 -130
-49 -10 -57
69 -87 -115
-27 32 25
54 59 103
62 -19 -80
26 127 53
90 103 -128
-47 -4 74
38 45 -21
69 115 -63
10 72 -30
-49 -3 -113
103 16 -50
-124 6 58
-47 -122 -2
104 72 -68
124 -101 4
118 38 -51
83 -131 -11
-84 89 54
-66 53 37
-86 -41 122
106 122 -5
71 -2 -61
99 -12 33
44 -82 -123
120 -25 -4
76 89 39
-94 -9 83
96 -85 -113
129 83 -41
-50 10 77
-32 -127 -57
66 -97 66
47 -108 -62
18 32 75
58 -49 120
-69 -127 -61
-53 -106 107
70 107 -60
-87 -50 52
-53 63 -77
-87 -31 -48
-87 102 19
-133 113 2
-32 -35 24
-80 -119 76
72 17 -46
136 119 -129
114 -23 -104
109 19 -10
-60 -132 -24
-7 -105 134
-126 -20 49
-92 2 -98
-28 77 -97
104 110 -29
103 68 -105
-15 -67 -117
-87 18 109
-46 -100 4
49 30 31
73 120 97
-27 -114 30
-61 18 -1
126 -27 -73
78 13 17
61 -45 -59
-43 -55 9
-105 129 -103
16 9 16
-77 104 108
-25 -6 -80
35 -123 -71
-122 -100 -72
25 102 -10
-16 -67 -56
51 33 43
108 112 -106
40 85 -136
-86 -45 -10
101 56 24
89 114 3
59 -38 -62
-29 125 41
29 -49 39
33 -100 98
77 -77 -74
-35 27 3
61 56 -119
-7 34 -106
79 -32 131
-136 35 61
-98 -50 62
25 70 -82
-41 -85 112
93 -106 -135
-47 84 69
42 99 11
-47 -68 -89
132 -67 108
9 123 -74
44 -127 -61
-24 1 95
53 20 39
108 -76 -105
-16 -81 48
-135 69 -11
-135 -60 -104
-132 -26 -29
-101 -75 14
18 56 -34
118 -23 93
33 121 46
-52 124 -96
-49 106 98
-95 -131 74
128 -25 65
-21 84 7
108 6 93
-59 90 97
63 -116 101
-16 19 -106
4 20 -80
-110 65 70
135 -109 -30
67 18 -8
104 97 66
5 -136 1
19 -106 -47
-47 -13 -65
70 124 17
-129 -80 -88
30 122 -74
50 -48 6
78 -69 1
27 -61 125
108 36 -99
28 -66 -7
89 -76 -50
-111 -131 103
33 107 -98
125 -129 102
-7 12 81
-108 -124 -26
-109 -25 -101
-123 -108 -96
104 -28 -94
-104 63 -33
65 50 33
71 133 -42
-130 -95 34
-57 5 -19
79 77 -32
82 -128 20
23 100 -123
45 82 62
-117 119 -14
-70 -92 136
86 105 85
110 92 -14
-117 67 -91
-127 -34 55
123 -40 76
55 2 114
124 58 52
-87 47 -36
33 -25 51
-105 80 44
61 -78 46
86 -91 88
112 -122 -47
2 -107 87
91 23 -5
53 36 -85
-52 -59 -69
-130 67 -43
-78 93 34
31 55 10
103 43 65
107 -106 -40
37 -119 -28
4 7 -103
65 20 42
-13 25 -11
124 132 -72
-95 32 -74
-18 77 112
6 125 -14
-132 99 40
-7 -31 51
-24 -119 4
-106 -100 -16
-128 -132 82
-54 -15 -68
45 -28 64
108 73 -76
-9 -113 127
-54 -136 -110
-126 75 -24
34 124 131
-97 18 -6
69 -13 3
-115 -37 77
-34 -111 -134
-103 83 36
-107 31 -110
-131 122 109
-19 -128 129
82 -18 -17
-133 -97 68
-58 -51 -136
23 72 -35
-52 75 -95
56 -116 -133
74 -50 -128
32 114 31
108 18 46
14 44 -1
4 -25 62
-67 -68 -80
-75 59 13
103 -45 52
88 38 37
9 65 -88
-59 -91 -103
-100 29 -103
-49 21 12
-72 -19 3
-60 -124 -63
-100 123 -51
50 135 -54
-93 20 103
128 -103 37
10 54 -7
55 -33 98
111 -63 110
-124 -117 -120
-21 -6 -83
34 -107 -13
100 -45 -60
96 30 -131
61 -104 93
28 -83 -67
-93 27 -44
36 5 -7
-5 19 2
56 -60 11
59 47 5
106 -121 -109
-39 63 105
-41 -126 132
-71 89 88
-128 -41 40
88 87 -107
-135 -111 82
-71 91 50
122 -45 -20
-104 -33 26
144 1600
-72 -34 -16
-84 86 -9
-116 84 -44
-56 -118 138
33 77 -38
15 -78 -115
40 -117 -71
91 68 80
19 130 69
-49 78 68
-131 126 58
-118 16 -2
6 90 108
-69 64 -65
140 -73 120
44 -119 -68
22 -129 -44
-57 -33 136
-27 94 32
-78 -130 122
137 95 108
-26 -60 129
-40 114 -48
108 -8 125
133 -64 52
90 -100 -94
107 -96 117
40 -15 102
8 53 -132
-64 -71 53
104 12 -53
113 -17 89
17 40 -10
-82 84 139
11 125 58
84 -139 -37
108 -139 80
141 39 143
85 -65 -130
58 -23 129
-32 57 -56
80 88 -65
81 -120 -19
-126 -3 -39
-114 74 78
134 100 -126
97 -13 101
-72 119 31
47 -3 116
-95 -64 86
-108 -22 119
-72 -70 129
83 120 -103
119 25 -78
80 -69 -25
7 72 -9
-130 -114 138
21 144 110
46 -23 -12
-87 -139 -36
43 51 -50
23 -21 -4
-87 69 -138
-118 79 118
-136 -26 63
6 80 -17
-104 -115 121
-19 -56 -14
144 -41 -134
102 119 117
-26 82 -137
-75 -17 112
99 -55 139
4 -70 103
-60 -55 -24
6 -56 -35
-123 128 31
18 -37 68
18 86 71
-138 66 14
-41 -123 -101
1 103 22
-52 66 -58
106 -17 -1
-130 -52 83
64 -10 140
-98 -6 57
65 8 -13
-80 68 -134
-21 -138 80
96 40 -57
-128 -113 -115
-124 44 130
-69 139 26
-101 -90 -95
61 -144 46
-102 -14 92
-3 -6 74
-30 -56 48
143 97 -111
-111 -136 47
127 -73 1
-76 46 -2
-16 -66 83
-5 -45 43
-39 52 -41
-36 -26 -60
-75 71 -75
-111 -13 -30
-131 -51 49
-127 -38 -142
-40 -47 -110
-84 -48 133
64 -64 11
73 -43 -38
-85 -142 52
-28 29 -65
-58 107 105
41 -125 -53
112 -139 -13
76 -55 -133
11 -43 14
99 -129 -72
129 -144 -129
29 -69 74
-4 -122 141
9 -115 27
-115 66 -44
-24 142 -108
-78 136 73
-125 75 -67
-106 28 132
79 92 -42
33 -95 15
134 -74 92
-81 -77 8
97 22 -46
71 16 44
-60 -10 79
3 -26 68
-7 68 11
-38 97 -113
-38 8 116
83 -75 36
98 -56 -142
36 -61 -105
-10 -53 12
-31 -8 79
22 -46 -58
-34 131 54
-100 29 50
-4 69 -81
-64 -137 35
-123 -38 -120
23 -4 77
18 -85 103
-87 -116 41
-19 124 86
-46 142 -87
121 -25 46
52 -125 -43
25 33 132
141 -81 -75
34 -33 84
65 -140 112
-89 -116 84
-121 94 -72
-108 -122 86
-127 10 -101
-105 18 1
67 135 -130
-75 -43 41
116 126 129
-38 -112 -24
109 135 -17
27 -112 64
52 -85 5
-55 45 125
-12 -13 77
-114 -83 12
-50 23 -126
-26 56 60
-137 139 -11
-27 -123 -79
136 -39 99
-7 60 -60
-68 40 92
16 -63 -24
-109 43 -97
-135 46 9
52 -32 141
132 35 7
-95 -95 125
1 -82 134
50 14 117
3 143 -4
12 -95 109
47 -29 -135
141 43 -8
80 140 61
-82 33 57
8 -111 -121
-62 71 -8
-60 -48 -23
-50 42 -140
-9 -14 10
-85 -58 105
-111 65 -50
-114 58 83
140 -127 93
-7 76 58
-54 -13 24
-54 43 -92
117 63 -11
-88 -80 -22
-34 -107 -46
-2 -67 83
136 -13 -20
-60 -29 -6
-107 -144 3
-13 -143 -113
15 -132 -86
-109 -40 -74
30 -50 136
-89 36 127
-83 -129 -94
121 -116 -20
134 76 -136
-143 -124 60
71 29 -71
-139 109 88
-65 -87 29
-91 -72 -32
-76 -68 137
-129 23 138
116 109 -106
-97 -13 95
29 -38 -40
110 49 129
16 -35 -96
-93 53 -94
-2 55 15
-113 87 68
136 -67 -36
-84 -14 -91
-125 -1 81
42 75 -46
115 125 -45
61 56 93
81 118 75
112 81 99
70 10 -46
40 89 118
7 -114 -61
86 118 76
86 -3 100
-53 111 143
29 -60 -76
-61 8 -95
-17 24 52
-15 -65 10
83 60 -23
-63 -41 44
71 -72 15
-139 84 -45
-98 -57 133
68 -98 -124
140 84 102
-29 3 73
