8
904 1600
899 -693 -278
432 152 12
133 393 360
664 430 166
-888 -745 56
-221 614 853
326 -452 654
44 135 -867
775 564 -656
-527 457 -440
-852 -463 648
-264 769 -215
350 544 -40
-214 848 859
646 312 -60
-856 487 629
-792 -308 -300
579 263 899
-628 763 -610
-576 534 -476
-657 -700 -504
471 552 465
-670 430 -384
858 -85 -23
780 45 159
688 -13 738
710 -494 -452
-596 90 342
40 310 -816
-203 216 -747
-557 9 -162
748 50 220
-431 -337 -204
150 -11 869
568 795 -407
26 712 -139
-190 -5 724
534 -565 14
807 -740 -785
56 686 -475
817 591 -159
180 617 35
22 -304 -32
399 -37 167
-170 674 583
356 793 -517
454 265 763
420 428 637
494 219 317
-32 -245 -548
51 880 -355
89 -320 675
-218 840 -133
-587 173 -563
-134 888 472
463 593 -180
372 425 487
-311 300 -137
680 -802 630
-387 84 109
370 832 -564
368 -668 -564
-743 -452 512
641 775 -782
-256 -456 -884
-546 676 691
-851 512 489
-755 -311 424
886 -191 -539
-19 -121 -680
-391 121 219
-122 -276 -647
-820 854 47
430 -257 186
210 -853 -479
-860 -667 688
-724 778 -414
599 174 417
553 695 264
-23 -238 -672
-176 288 336
-126 809 431
-171 -774 -537
579 11 -468
903 232 -729
-720 507 690
547 880 -260
-756 -572 -293
-49 15 252
264 -176 -107
-811 -49 769
-781 54 35
503 73 -148
101 15 725
303 -506 -323
-94 -423 440
740 -762 -559
-171 -428 85
-360 339 -350
603 -183 -793
-126 753 -597
-816 63 821
145 510 636
680 -298 -529
-139 -153 50
551 -198 342
460 -713 -647
892 835 728
782 621 -278
-634 773 -561
-249 -174 -143
372 829 -606
801 252 -646
-892 58 -762
-126 -584 -268
-677 661 239
-875 -481 468
-33 816 -318
-51 18 383
660 635 186
853 642 343
-731 -367 -434
-634 376 848
676 156 51
-367 332 -591
-182 -130 -432
-805 628 -501
-258 197 -224
-236 859 243
-349 -852 488
29 232 -159
-884 153 -431
109 -29 473
842 -54 451
-17 576 -342
105 413 576
80 744 339
444 -392 603
-225 -61 -665
-7 849 713
571 328 -6
-800 -65 -28
121 630 673
-594 -548 594
-14 297 -495
583 96 -655
531 -699 113
209 -73 -369
276 -638 -430
-605 768 705
181 -642 248
-416 -8 -340
-482 216 -59
-654 556 633
138 171 -387
514 -823 772
94 -309 109
70 51 -805
-469 -237 877
-171 -737 -658
-216 -238 -890
316 487 484
-176 -358 30
427 -519 -792
-712 -736 -221
34 752 -745
62 304 195
817 604 -670
-243 608 403
837 -780 859
-427 -369 524
-13 601 -28
32 598 551
815 -256 -384
-513 -277 896
-445 397 89
-547 -243 559
298 267 -810
-352 93 846
-187 -182 59
8 -786 -405
270 271 654
-250 48 -519
-115 -343 699
262 468 -341
-778 -194 603
374 238 -100
-222 133 681
777 586 -461
-884 -889 -383
59 66 92
-341 -590 469
422 555 207
-65 -52 903
-602 -600 -458
233 143 -864
502 -13 -292
861 -695 160
413 -677 588
-871 508 -823
-64 -323 520
-209 872 228
320 -743 -311
429 654 788
828 -710 579
-514 -659 732
-170 901 638
562 649 388
889 -135 -479
-285 653 -747
-827 861 427
-550 694 -207
-745 228 566
666 701 -21
508 572 520
898 354 136
-303 -63 307
-562 108 -316
-91 269 -856
382 -671 -656
-728 -739 -651
-366 -48 -443
315 -53 -680
-134 287 -760
690 149 -171
-355 737 613
-756 684 -531
-884 335 -867
653 -103 83
-801 -169 680
-609 -900 -470
-113 222 -44
805 -837 -473
760 -703 113
203 -516 -218
418 172 817
201 -547 -243
-857 -200 -339
-892 588 450
-261 368 -876
388 -722 6
894 -657 -80
-61 -341 -504
296 688 359
-721 34 -719
-394 -326 268
-96 -798 768
-435 216 -129
893 70 336
-573 -660 -172
544 620 -442
799 -145 -437
-25 -793 226
-745 629 -324
794 271 -682
682 -378 440
-428 -776 131
297 -370 881
626 -317 405
837 -853 666
378 -255 569
-372 378 654
82 -263 -588
-807 412 696
-138 356 269
-300 -447 -621
-498 -669 -723
275 -707 -171
727 -421 -374
815 -756 -66
352 -304 -121
467 444 173
315 -232 -240
203 891 787
362 184 315
408 652 -762
-206 840 753
-238 384 -268
777 -79 558
-494 823 -155
-281 316 -542
5 494 -748
456 880 -174
693 227 -216
-514 -505 -556
-660 597 854
-74 147 856
-150 -266 -678
19 -718 846
-133 778 555
273 372 -206
849 -846 800
281 577 -92
363 345 258
-760 500 307
-624 484 879
748 811 -584
725 84 -92
-777 716 -450
487 -574 -270
381 -176 -44
-354 -776 463
536 402 418
-119 568 -435
66 -278 492
-807 -829 733
-446 -565 -364
-832 643 834
668 -602 -799
-198 -54 680
-429 -204 -439
602 439 -503
685 864 186
-347 122 -653
301 609 -296
780 119 -423
374 26 208
436 690 283
-613 692 -892
53 197 329
-452 511 866
-676 875 -259
-480 -357 -604
876 -363 -350
684 239 -22
-465 421 -384
-721 849 -10
-286 -37 -241
426 21 502
-247 328 765
-193 -840 259
-535 445 -578
61 -453 -716
231 442 247
-448 872 -478
-156 626 -686
-183 -165 -29
127 -453 -888
122 250 -180
-307 328 265
-172 -327 839
733 -31 -380
-182 -454 442
667 -206 501
-565 218 692
606 -374 -609
-622 -663 563
-33 -621 -360
-387 263 -629
-884 278 -264
468 -486 795
-566 889 280
479 647 -404
452 -307 92
421 271 64
-904 706 377
180 277 164
163 163 -558
391 -455 752
355 -191 -382
309 -113 -744
-326 225 862
-706 2 482
380 -893 -300
539 461 25
238 707 92
877 -650 -455
855 -257 262
511 -132 -403
759 -328 -837
-667 717 716
-61 835 -781
-169 224 846
-276 652 -821
647 -683 -474
884 869 -557
-229 855 -830
555 95 -390
-822 332 -516
-791 294 -36
-650 573 -496
-474 484 -31
727 -463 -243
-563 -682 245
-804 -709 736
786 185 -88
889 488 354
788 -343 -701
-467 -421 68
-798 206 897
227 297 -886
6 -737 -396
-784 -611 -618
-312 580 -19
-122 221 -349
-467 292 -79
838 -373 -165
-425 648 349
665 -123 -76
73 413 295
853 -162 746
-244 371 -503
-669 -801 -203
-324 594 -436
-33 668 -374
895 -814 -902
411 -227 83
-481 -699 675
99 355 90
546 -157 -142
-365 853 458
-862 291 -896
192 -207 594
-541 -861 -228
394 331 -490
353 -67 63
-103 322 706
-551 169 746
-702 733 -267
-207 140 796
514 181 480
-720 25 25
-715 66 -814
306 441 -597
119 756 -273
-675 -764 -325
-390 829 -785
-617 381 -513
-627 -226 603
-771 -56 -176
717 12 -698
567 182 -583
807 -539 364
-174 -158 15
-354 801 -230
837 170 -796
-609 -627 570
367 25 850
330 -122 -762
-829 847 -809
51 -875 -389
132 -838 -628
51 -893 283
478 525 -335
-706 -215 -102
589 388 -25
-780 -698 640
-287 -46 367
-415 -524 311
322 705 648
-192 64 -251
-484 661 -515
511 114 558
-489 -164 -571
206 397 134
-699 673 796
-75 447 46
51 219 -746
872 158 -471
479 -894 420
213 -485 -703
-555 145 624
352 643 606
-731 -85 -904
-505 -248 -553
-641 -890 -866
-787 43 159
647 166 694
744 784 564
615 -245 -294
-779 609 -772
95 903 -459
876 -807 240
127 -837 -628
327 481 -230
-644 -853 -270
618 -351 595
700 -165 -122
-608 -126 880
-144 -110 93
-423 -239 78
-202 -404 290
-250 -778 226
109 354 132
579 754 722
-501 728 -437
675 91 230
681 50 287
-6 -820 -321
603 -345 -555
-442 391 -312
-823 -62 -735
503 430 501
-876 -142 15
-302 629 -756
-440 330 363
-27 376 -417
-475 720 242
80 197 -765
741 -595 250
-703 -556 -508
158 611 -684
442 135 -474
178 218 -43
-776 840 -225
-652 681 592
-671 -130 183
-162 -318 284
687 217 33
-900 365 177
-639 -737 -544
-19 13 106
550 -299 -117
-289 153 645
511 352 -91
-286 -144 -625
771 -390 406
-737 769 -78
-295 -799 -753
12 805 746
-171 -792 827
841 186 147
314 -480 -401
-42 195 98
-833 -591 -689
-865 835 -345
296 789 -698
-729 -733 760
630 871 884
763 696 -487
711 -243 -489
-713 222 -302
159 -379 735
858 -47 602
-553 -890 437
-73 543 -801
84 604 873
-852 219 104
90 -83 -542
-678 616 -476
-153 -239 267
825 301 -512
-732 -610 12
-786 -477 -531
304 -177 260
354 203 -290
-89 26 462
860 122 -511
243 -578 880
880 379 787
8 825 84
-34 795 286
82 805 -46
434 401 204
420 -142 212
-667 -461 -835
149 -899 -127
-391 676 -859
-61 -850 -530
382 481 295
-778 276 565
438 191 -441
-238 -614 -828
-587 -612 336
864 93 -42
534 546 -25
-819 34 323
564 621 -588
-847 -771 -292
433 -236 -266
697 -875 -507
-98 611 360
-775 -216 -707
-691 -805 -331
148 -278 -226
-594 -819 -199
-875 -764 9
443 242 55
-761 -555 -635
640 678 -619
157 628 710
396 750 779
405 290 633
472 559 -338
730 -21 469
78 847 -716
-268 837 412
742 -420 103
669 -290 -887
238 -737 -222
-758 903 592
-800 42 -634
12 143 -316
771 407 -393
-769 525 616
68 436 67
293 -510 -797
-748 842 -614
687 -150 -467
143 -803 -199
71 341 -582
-245 -659 -129
-61 745 -500
651 364 541
-233 -584 -417
-3 605 123
-770 -482 -599
-288 -366 116
-647 607 620
-737 582 122
630 665 369
853 -902 723
317 -600 188
156 627 55
721 -348 -52
545 594 -355
204 237 -658
-11 -237 368
-663 -881 159
-285 859 550
-354 -326 -548
179 -420 -882
-106 -137 -437
144 290 12
582 -307 828
-68 -697 -679
-22 890 844
-719 753 -211
-58 574 -826
790 -867 -486
723 318 399
342 385 902
-13 -457 543
3 795 -540
-544 64 -668
-436 333 -219
-810 -651 547
775 -292 422
-182 639 122
519 -34 -516
196 -482 -22
3 734 177
644 704 -393
-592 701 679
494 -461 -208
766 269 -818
-570 -411 -593
633 -352 -571
832 102 883
44 -444 -512
674 420 -452
-593 -496 -583
-494 -241 -229
875 598 485
598 -281 -455
-215 -692 483
838 -881 -434
411 -45 556
771 563 -257
-247 162 265
-516 389 525
126 -300 -496
442 42 -195
649 20 -298
764 -587 626
-864 -366 -852
810 -697 -21
659 -496 181
505 -759 -859
-200 779 704
-486 549 -59
833 -293 -747
299 472 873
-714 170 522
548 784 -4
-465 92 598
837 -541 653
571 -213 -528
577 -548 476
-785 -103 48
-230 651 730
-593 -401 453
-866 -123 -263
-582 324 887
811 -472 -131
551 -550 -816
333 -328 459
248 879 480
485 754 -633
750 441 -669
-255 166 -527
-888 -668 -324
363 -611 862
113 134 853
-499 -259 783
-310 -779 -236
-357 178 -730
389 -482 -831
-486 411 -273
205 180 -217
288 630 -158
-73 -836 787
-654 -229 695
823 -103 -200
-452 420 788
-524 31 822
-385 -608 -499
-134 168 -92
-527 814 299
764 -800 -378
138 -624 198
-396 529 341
-40 -876 -767
-471 744 261
-776 -774 -286
743 -867 167
439 172 -240
52 49 -234
-81 -833 99
261 310 719
110 -641 405
-66 -699 619
207 601 -151
792 -633 -220
259 -901 266
-300 834 -471
829 -396 -149
32 -542 -367
458 -366 650
181 185 180
382 604 -688
299 720 -371
-295 259 603
-289 291 295
588 748 -215
422 742 -643
107 -724 20
-444 429 312
-482 351 -98
-495 -632 -594
496 -690 888
137 571 -268
-603 -79 -204
770 280 126
-418 705 -799
429 443 684
767 173 -28
-310 -444 -294
-876 744 -113
17 -299 437
-458 92 -537
-709 458 -664
-353 859 -839
563 38 -401
535 178 337
-526 1 783
885 712 -219
680 257 -540
-624 232 832
869 -605 232
896 460 869
-874 -324 732
114 186 -657
462 826 -205
784 85 522
-542 -245 -120
-827 -755 74
-328 709 -301
845 -287 -25
-842 -146 -127
-493 -334 -272
25 -789 -149
-324 770 -147
-522 224 -701
756 678 -116
-282 -845 96
863 312 435
-43 -305 712
-90 -26 72
798 848 621
-135 -525 18
-334 38 -588
440 -319 324
-496 426 132
5 -158 -295
783 646 -24
-117 281 490
-506 545 -374
509 576 206
16 159 559
231 559 485
604 596 310
-879 -46 -601
203 313 273
-835 540 14
-504 189 825
877 724 -773
617 405 158
-218 -80 655
-195 150 -493
-18 54 -727
-224 847 -784
-864 -438 -453
582 518 -2
-413 -307 632
-369 -9 403
-313 -489 -332
-679 792 402
382 101 -619
613 274 390
-463 -614 758
-136 -426 -469
-147 -881 796
481 497 -485
533 -535 707
-581 -607 500
143 694 -643
-223 -85 376
-355 435 -140
686 379 48
817 -608 -193
-313 512 368
332 269 -621
585 515 295
-722 -535 606
-291 541 -216
-522 -492 39
-803 -236 773
347 475 -46
430 -40 785
-130 -107 -584
764 393 129
416 723 463
-321 440 50
690 203 -175
442 223 -199
-706 104 738
-595 665 -438
-388 749 181
-739 -686 -801
-43 -109 611
144 -267 374
-209 -560 730
-223 52 145
-710 662 849
-896 -605 -841
511 740 333
433 -425 277
425 -578 -45
55 9 -492
365 461 -408
194 -96 100
-684 -252 -805
-701 -175 543
-505 155 -175
383 505 261
150 -263 550
712 -184 -841
535 -414 -139
-13 -200 -801
405 -214 335
-659 138 863
69 -138 -387
-810 847 -284
-142 -84 805
270 876 -624
-260 -630 196
214 200 642
664 -166 -408
485 239 -587
-625 900 890
644 241 786
713 -604 -839
5 -289 -151
-335 622 450
-834 -564 -26
370 871 -114
269 370 501
187 846 -583
-693 194 161
-826 78 270
-282 -702 -275
804 875 836
771 -543 -624
-130 716 195
-88 819 801
98 809 -680
-514 886 820
-444 480 84
356 504 -226
868 248 -482
118 364 -635
-525 442 746
-163 69 -437
56 -121 451
-231 -316 340
336 552 243
714 -337 678
-259 -755 -762
302 -448 -862
121 77 862
-880 400 726
-319 -59 34
-192 -865 261
290 640 415
-344 -434 324
-252 -275 717
736 168 -32
775 351 481
228 -399 -75
37 -391 -675
641 -646 146
-782 -378 -891
537 -353 -27
542 885 -793
720 -697 -73
727 287 712
-393 -127 603
-263 614 688
106 -541 -776
-236 -185 -806
660 -141 78
388 851 273
102 -738 -842
-704 706 -144
-311 725 -250
-732 322 106
170 -671 -1
471 -501 -197
-560 782 757
101 -214 599
584 864 245
-520 -191 337
-746 413 883
-636 192 731
442 596 -781
430 -363 -537
-641 723 -238
-154 540 -275
-103 -806 -495
-609 899 613
-747 404 -841
-797 -232 -318
-442 338 -733
756 -504 -458
646 -201 487
65 -37 485
192 -257 518
-246 -282 -456
-386 765 262
-422 702 -52
-182 -529 -444
-43 -37 -520
-855 527 26
-733 -473 401
-137 706 432
-105 287 -463
726 261 -465
-360 479 -496
-894 520 -174
-657 253 172
-100 764 667
237 -339 -333
504 -480 504
-849 -398 -851
-896 -411 -743
-806 616 -191
644 -340 -845
859 -566 -479
-514 -101 -350
-896 388 289
-610 1 -865
629 -657 -633
-683 739 879
71 -754 -347
99 -830 356
596 202 -765
878 247 -148
-798 779 -493
626 600 -202
219 676 737
591 381 723
350 -467 -734
850 -733 580
562 -83 -601
558 -807 -206
-774 782 78
478 -501 71
-41 -595 -444
422 -529 -840
395 -836 -85
386 168 -423
533 -819 735
-673 134 -853
684 -537 831
-92 -294 663
-423 -318 -898
319 -57 159
358 -628 -502
390 118 -171
-420 400 -615
620 548 610
-459 -196 255
840 -540 -190
426 -243 -379
358 -488 -16
818 -217 -559
341 476 -515
762 -195 -449
14 -248 -479
623 138 -726
598 -406 120
412 -896 -570
-767 -392 -663
667 221 713
609 -141 400
13 417 -711
-553 578 562
-616 -826 485
-781 -196 -141
417 -664 -814
-871 414 638
-264 -860 433
8 419 -803
695 -94 252
-165 748 143
-274 298 513
-67 529 -660
7 -204 -457
664 -846 206
-703 -40 -138
812 -760 -228
-350 1 -587
62 -385 824
174 105 -137
-530 674 523
605 594 904
-452 210 -262
-586 -714 655
-87 151 764
718 832 883
-85 -487 126
141 -572 283
-815 -788 -142
-464 597 346
-641 -762 249
792 164 467
811 809 -676
525 574 186
644 -860 34
-752 590 -12
19 -407 -471
-95 140 562
621 65 574
-881 -413 -274
802 -606 -73
452 -136 -45
-814 -901 642
424 224 -34
-358 468 -881
-621 -463 -250
301 719 -811
448 -641 -756
824 481 684
340 3 -697
887 247 303
592 509 879
204 -316 87
-823 -713 106
-96 650 -67
784 -30 574
-702 346 692
180 617 616
442 -248 -610
-626 -153 -665
119 -684 -344
-536 607 -513
577 -204 765
-172 66 295
-384 -45 -171
713 -397 -221
-566 -122 -821
-555 -160 901
-475 -647 289
-316 489 643
28 -52 722
-885 234 536
440 -67 252
650 129 -799
270 372 -131
887 464 60
-37 -40 -874
587 506 431
422 -159 -535
-320 -193 551
586 82 304
590 -410 832
138 798 -143
558 -812 111
-463 -316 -17
299 434 295
-526 -324 31
-634 -887 406
570 -389 -425
842 -405 139
508 -63 -431
-612 789 377
-34 -453 -383
116 -409 -884
-713 -612 684
-295 589 178
-629 9 -706
477 -870 -566
-559 886 -159
89 755 442
-170 -720 610
305 241 -225
-82 -385 432
558 207 -43
-445 -749 -174
540 754 -131
889 -238 -583
250 699 904
554 684 -872
627 -84 -48
382 609 867
-628 241 -32
275 -482 732
-155 -164 672
816 844 206
637 -873 -749
-59 -450 -67
238 822 803
-444 105 -172
-748 481 592
835 -695 114
409 249 -517
-351 222 271
-518 257 452
513 -794 681
-589 779 347
13 657 -703
-282 520 -92
31 286 234
-392 185 -508
621 241 403
-431 593 -243
865 -89 -196
-419 185 644
-61 -154 127
645 -776 67
-484 171 -255
855 -232 553
452 436 -309
41 -420 122
811 432 634
241 -284 76
282 -217 713
305 -490 -152
566 -532 469
872 187 -656
-735 885 480
-900 -266 317
-416 -399 -216
695 -618 -370
259 860 -430
-83 140 -774
19 -568 -877
-546 -815 -465
330 -428 196
-885 -365 47
260 -262 -893
298 765 -302
253 841 693
-420 -334 844
-22 738 -616
712 -447 431
-181 321 -198
541 -705 -725
-106 -866 -607
219 561 -760
-553 219 708
112 595 23
-820 -528 123
-328 670 -840
399 -244 546
-193 41 -415
-495 61 101
-816 194 -580
320 -628 134
79 14 -156
-593 186 -391
-381 -157 -21
674 152 502
-864 -410 -648
81 1 -877
-487 603 218
-355 -325 70
262 -741 -71
-378 -377 466
-763 833 719
746 547 26
-451 -218 -467
-488 -852 -694
697 -285 610
-330 -402 -732
611 829 261
893 -286 -78
-503 486 11
-495 -318 257
-326 841 633
-61 362 543
-798 785 -324
354 281 -228
-629 845 -204
-140 -282 -499
607 -718 -359
615 -586 -781
208 -895 60
532 -851 773
148 2 588
765 -218 728
-797 817 -233
-117 -402 -600
294 65 154
171 596 591
681 302 790
-40 -546 -806
228 -9 -372
-144 211 695
270 786 331
-153 610 30
675 537 831
394 660 803
313 144 18
489 88 77
-229 854 780
-400 -813 -7
462 607 -726
490 868 -39
-899 902 539
68 -855 -856
658 63 -211
292 347 -483
-347 -485 59
321 585 755
135 -14 228
-839 -205 -744
-377 -271 -305
322 -771 693
602 -594 857
-594 106 114
-871 -902 -40
452 -39 -205
636 -624 -224
121 -801 161
391 -430 -550
-226 861 -268
-380 890 -854
307 -895 -396
229 390 560
-188 346 -590
213 817 147
-557 -646 -857
-204 -721 -146
448 -343 692
373 -16 526
9 -376 -407
654 -850 896
398 426 541
-787 -707 561
798 718 -637
200 -548 -558
-101 -189 194
-361 239 420
876 -716 -758
105 734 -672
-509 667 470
-109 -721 -306
67 788 393
358 129 775
-635 765 -554
-519 226 -882
669 -795 -215
-634 220 -843
-480 660 -324
78 276 448
562 305 -57
-618 -512 326
-275 -266 412
409 245 -864
654 410 -850
472 -578 127
-622 9 -223
173 68 -572
895 -137 -619
780 302 679
545 691 -226
-444 -15 427
-179 538 535
131 -62 651
-739 -760 289
-804 75 739
-859 493 -81
643 137 -550
478 268 -880
-33 -313 -603
-617 403 507
97 854 626
912 1600
163 -611 -643
14 27 -578
-286 -492 -522
-315 -622 -402
187 436 -112
-809 -441 797
-7 308 -20
195 -253 -675
-626 236 712
-553 244 244
-256 -69 142
-655 293 -434
-173 288 826
702 173 410
-314 212 -182
716 555 -205
873 611 519
348 -430 -469
-710 -319 -142
-115 527 822
-681 -242 -378
-254 313 123
43 64 843
50 -410 -391
-795 880 234
-706 302 -713
342 -523 886
488 -535 -236
44 445 175
-670 -473 -268
-524 -352 -244
-680 378 -493
-860 -813 172
-378 506 255
-725 -270 -744
-84 -486 407
-871 358 466
-530 -445 61
185 29 497
-738 -714 -9
-596 -385 -524
749 1 320
-146 81 442
673 -273 -347
-412 775 589
-178 -808 -275
852 674 53
-899 -681 839
-231 71 883
718 262 -840
105 -816 544
413 -165 -354
-133 855 103
-638 -343 -814
77 -358 -533
396 705 -601
-342 145 305
597 165 543
-886 -646 -261
-513 406 846
765 -646 -329
659 -42 571
555 -622 776
-86 -882 232
167 366 -825
550 -533 456
-412 85 -87
168 246 742
152 536 680
60 -714 -906
-500 -832 212
171 -847 -294
419 418 -554
-61 506 -55
805 626 610
349 439 -286
-295 644 703
-450 -77 -458
-883 -9 -140
273 492 274
-123 272 218
-899 45 280
-412 -745 685
59 -308 -258
796 512 -102
-98 260 601
-262 446 -701
-12 627 -818
-868 444 -516
772 -27 -286
114 516 -862
-787 -566 -813
-45 -497 4
-433 -223 -188
843 -310 682
-198 148 -588
266 771 -724
663 -221 379
-336 -615 615
74 -275 810
-271 507 -790
394 -296 -701
-341 -315 55
-16 233 422
-247 -238 797
179 -324 -182
-554 7 154
-349 -838 -370
-652 -111 -155
-196 815 100
547 241 -436
16 -71 39
-241 808 -296
-907 26 586
-37 -120 688
-289 136 -333
-342 -533 580
-440 348 -842
634 306 -80
484 244 -595
-780 673 -33
197 -60 -370
120 4 779
730 463 535
559 552 541
656 639 720
-557 887 69
-652 868 669
-815 402 -489
270 -577 858
-486 -7 310
730 -577 22
294 625 286
-174 -573 773
-800 24 737
-209 35 448
592 345 866
-444 210 -459
274 669 125
181 -185 587
-564 95 -748
529 115 542
26 -165 562
619 306 627
245 -153 645
-492 -308 148
636 654 750
29 205 270
502 342 -232
-457 633 -692
421 -893 -209
695 -798 252
154 670 819
540 -93 -240
-149 559 896
-499 -509 528
856 286 -262
832 -147 -814
-835 -822 345
-192 -255 676
-59 898 -525
764 571 -185
-4 -49 5
400 -305 -828
-188 -349 906
-240 380 872
-621 680 -753
-438 718 -647
-510 490 -485
569 773 -447
158 662 710
-433 -570 -630
-429 625 -262
406 -638 -335
-873 -826 29
-460 -499 752
-323 -510 867
-681 652 96
-100 -2 503
892 156 482
-704 870 623
-429 -389 871
56 -316 -80
87 679 703
477 198 759
-570 556 -611
220 -572 -172
-677 -529 783
-612 10 -696
-812 756 867
743 86 758
309 -171 741
522 36 -71
-154 -744 100
541 -791 -59
-714 653 778
-756 150 392
-484 319 -387
-335 554 491
804 421 -113
2 -712 359
864 685 -33
636 -623 519
545 -234 -445
751 784 775
247 363 -63
411 113 696
-122 185 589
356 -693 379
-267 -567 108
-19 -670 -465
-769 -244 874
-237 -396 -231
194 -646 561
-904 764 197
865 -765 -615
-614 -366 -151
-79 -753 -417
763 -464 826
-837 2 -451
-269 187 -132
-175 -351 -469
400 -547 223
373 -373 -807
741 210 -182
213 -863 619
464 185 -339
205 377 -848
-910 -337 -185
777 523 -329
-692 -421 -645
-269 53 -884
-706 350 464
369 285 -713
-690 206 194
209 828 -863
36 -251 789
-385 -812 509
865 131 147
-22 405 563
-896 143 510
910 -394 559
130 848 -259
-64 776 -448
88 733 -469
-120 896 172
112 546 -674
-361 -193 -457
-664 832 72
475 199 -362
-220 -424 -412
-75 449 -376
399 -885 545
391 -391 -525
854 135 -375
-460 -617 -86
337 -699 -6
-620 -72 -614
-668 -296 -394
-663 220 623
597 306 -410
-492 -575 181
51 202 -11
-165 -762 -876
344 699 313
475 -751 134
-902 -286 -321
