8
968 1600
429 745 -732
-345 -875 -945
-159 74 -473
689 -959 -300
-608 32 -343
505 -868 655
256 -716 -260
-95 808 -887
-735 680 -359
-414 523 -722
-479 -125 940
-147 -683 -377
423 -843 453
-339 283 -529
348 -288 707
-841 -509 240
880 -212 -221
16 53 271
322 908 803
-597 240 750
-251 -529 -149
-594 -410 -425
-81 544 387
71 100 -176
-889 -463 468
-521 336 346
-433 285 48
-401 403 895
540 -896 -400
-364 -651 2
-221 642 -811
67 406 482
667 157 568
728 -756 -955
-513 -238 861
-445 -91 -767
-744 809 -499
-348 842 -582
-197 214 250
-826 453 25
-809 -482 -628
319 661 -258
773 -962 -399
-422 715 436
-355 743 798
883 -342 -238
413 -890 -477
11 839 -439
-475 -317 -606
143 -678 -830
713 -358 791
-259 750 584
902 567 -806
-353 486 -849
-343 -727 245
-107 -376 -705
492 -693 261
-662 -835 -604
-70 -184 -99
139 -441 -150
515 947 -832
-667 269 966
354 569 702
655 -576 500
-803 -795 -865
-949 297 646
590 -494 -636
291 -439 324
-429 -916 910
309 829 831
174 -504 -539
579 -210 10
108 134 -165
507 720 -192
-407 -651 -701
560 225 -783
547 -40 773
330 -381 251
-949 338 762
-424 -941 410
265 450 -132
960 257 -541
-864 391 529
872 -238 -557
889 -177 -484
561 265 -879
-43 751 -82
-138 -955 -901
112 953 646
886 505 890
-14 -211 86
864 -740 338
848 -844 787
-54 422 -368
833 740 109
161 478 113
-258 -287 307
-101 535 -84
314 883 836
-273 -223 -596
-834 302 -954
-844 639 -656
-292 -836 493
659 732 -911
-532 -732 -109
529 141 -650
67 -464 435
82 564 -604
-446 246 436
15 249 44
99 103 -716
-562 327 250
809 283 -211
837 -835 322
626 153 -179
-524 -958 714
-350 54 -190
257 475 44
662 930 -242
-579 901 132
-751 96 692
-826 534 418
139 -464 412
598 -305 903
205 133 392
896 -58 171
-444 -108 98
-14 585 512
483 295 115
905 -66 949
740 -873 -541
-289 44 531
-602 -658 -490
-107 -99 600
319 720 158
-143 877 140
828 -201 518
66 46 88
846 796 152
-220 -206 -657
-198 -764 -664
-954 101 -966
514 -665 -818
442 733 854
-552 451 395
-607 130 -717
-563 -866 8
621 674 -754
19 499 764
-501 -931 890
92 204 -632
-633 964 71
776 315 579
-170 -83 561
357 -871 -583
333 -206 -308
-128 -723 186
938 -837 -513
-697 427 106
524 -132 329
-576 -801 855
-924 261 -954
-829 -110 187
77 -804 134
887 -826 -901
58 -98 918
875 579 439
511 869 -777
-255 -965 -559
936 -950 358
5 -635 -823
572 37 -208
-756 625 734
100 722 -572
-873 601 -446
-553 -821 -618
69 794 304
431 -779 11
-140 274 588
253 -593 728
167 -6 -492
-676 708 311
-519 -955 -134
-162 267 -38
950 369 753
393 100 822
370 23 198
-183 712 -484
341 300 357
821 81 -822
808 856 15
-574 -880 -298
-635 -931 -640
284 649 861
-84 -464 -233
-40 255 -163
614 52 -23
551 -682 496
-161 -905 -108
187 -842 221
7 231 -238
-230 23 170
442 -867 716
213 -120 477
942 -69 468
-170 966 578
720 -615 894
437 353 -546
308 -478 -810
-574 451 -672
329 -338 -767
-766 185 744
-772 201 -380
-718 252 -611
90 392 -81
-165 702 -489
438 -480 -358
152 -197 826
-120 -778 176
-391 -215 656
-47 -305 579
-806 783 -104
-325 919 -142
-328 -770 830
-778 -486 81
238 392 -5
-756 -551 -567
706 521 778
-242 216 -745
-684 -489 -542
-225 -352 -80
149 -264 496
895 -365 -621
937 162 107
-275 -716 -731
271 -37 953
-479 -37 207
-285 -690 848
229 238 669
-252 425 699
-959 143 -553
234 282 736
-569 4 329
568 -185 630
-241 702 -470
-159 -364 -464
472 893 -91
519 -583 -206
-129 230 -442
649 171 478
-664 -288 -387
-722 940 -514
466 -773 783
-470 816 -131
-395 725 423
281 -688 -134
139 -329 -52
-565 664 -671
342 297 -314
-828 -742 -654
178 412 912
-785 511 -588
-609 524 210
375 -494 671
-21 432 584
-138 -599 -10
665 -434 -337
64 317 935
-423 -946 256
-635 120 752
895 -560 578
385 309 512
-432 -789 876
-14 822 -235
450 -333 120
558 872 -914
613 930 941
-192 -528 -310
551 225 247
-543 130 -718
-880 -631 886
833 -218 44
445 -297 20
693 -218 -726
63 -323 909
-46 634 593
-257 598 858
888 -26 408
-684 -937 366
-833 -87 -506
636 -369 544
394 397 108
313 641 814
867 -44 385
-121 21 -321
-301 -405 777
473 448 -315
425 675 -817
212 496 -849
-4 195 487
127 772 -488
400 235 -335
415 106 468
-635 -800 -578
544 -814 947
-595 -651 -266
803 963 7
206 177 -483
-43 184 655
-460 34 -933
-867 652 -76
179 -800 499
768 -476 39
-400 -680 -704
-710 578 484
-83 194 189
-18 -406 -895
128 331 -738
-429 -961 -635
636 634 502
189 60 -732
-28 745 878
-392 -265 380
-761 -176 -46
438 -509 189
500 -358 -915
881 -36 -173
-869 -199 386
218 -735 430
137 221 -131
794 475 -368
283 -321 500
31 -958 359
797 -280 -950
401 -4 309
-221 210 11
-418 -398 -871
-632 300 511
524 684 -175
-379 265 109
-186 950 -916
611 -255 -112
-827 769 873
764 450 229
-789 278 608
-194 -841 -839
297 -9 -268
47 843 -774
-80 186 877
-357 -953 175
926 344 598
-94 638 -653
18 380 -592
-456 179 128
875 -837 782
328 -669 -85
367 -345 -438
928 863 77
266 -694 191
-720 -302 -865
-330 -901 -786
-51 -720 661
820 -945 882
-954 739 -275
-227 163 294
183 -1 -495
84 -284 957
-167 -567 -219
135 -118 707
-460 -721 890
-269 -543 539
385 935 413
-382 124 -934
-559 619 -911
667 -118 -904
849 -310 673
592 590 300
147 -551 931
763 466 -629
-229 -506 -470
521 -644 594
-382 -391 -858
441 -330 -80
940 813 413
-777 956 850
-309 945 -916
-351 -288 -258
159 476 812
782 -277 -282
448 513 -54
723 -450 -965
896 229 -217
121 -145 282
898 73 427
797 594 696
527 -574 618
754 457 -807
896 141 525
459 -968 -254
-720 -119 -526
747 4 -934
50 622 -178
-220 539 -594
807 -488 849
917 -819 427
931 -799 201
596 546 827
-186 -351 927
264 -424 -404
966 -855 -438
-500 49 384
-504 -626 145
412 288 -200
716 -529 315
185 850 511
440 -411 67
662 -491 175
-943 385 -23
220 795 -158
626 336 -648
-716 87 -514
-359 228 -415
415 893 -519
-832 173 893
200 -461 -412
-679 586 739
-589 360 -859
196 951 -834
-189 -893 -920
205 476 112
-333 -39 -326
-307 72 214
-261 -370 -808
-568 -914 799
421 390 -177
-293 587 -620
293 575 -617
-600 166 354
894 681 -606
718 -789 146
-693 341 510
-176 822 -486
935 390 -287
728 -928 -513
-730 75 -599
140 957 847
-177 -820 -110
423 -37 965
-216 588 611
-459 78 88
-216 -211 -199
-699 -342 149
110 300 -236
346 -746 -622
937 415 236
245 82 355
-369 -5 404
-357 30 -144
-30 826 329
494 -816 -746
-800 -643 223
-242 -277 -958
62 961 -377
264 446 281
513 -444 -254
195 537 -696
638 -463 709
165 -283 -654
574 -300 -615
-502 -595 -501
-768 824 -829
245 149 -749
835 713 -343
743 -401 296
-900 806 -630
176 -334 -289
433 -554 712
145 -853 -258
364 -461 -631
-399 675 478
-701 -447 606
376 -936 -530
698 -156 447
-150 483 -303
323 -486 90
-965 -411 -284
157 -783 -480
-674 -633 -966
-281 -799 -785
498 715 -474
-956 386 676
-682 863 531
721 459 -498
337 -212 70
851 200 899
-268 -692 -466
-32 -373 -109
-703 594 832
710 483 883
383 -694 81
359 -180 -401
-202 -397 694
765 -763 636
-596 -574 322
-718 955 -60
-772 930 -305
159 373 451
-958 -642 -741
47 881 -855
113 -51 -370
687 153 -598
-812 -504 -306
884 -691 824
464 845 -552
-95 -479 962
-82 -291 -283
-173 -326 156
-850 -362 919
-664 676 373
-330 489 87
34 652 866
-874 476 -160
422 -325 -826
531 52 -606
324 -228 -307
-579 -129 644
197 -278 342
618 257 596
-939 -742 -792
-581 -370 601
716 809 -188
903 612 901
-828 -823 761
-607 -694 -912
-421 -870 306
956 -648 -880
-958 731 596
-157 579 383
715 917 -926
-4 -624 48
825 -604 496
493 -819 -236
822 545 -607
-37 -690 -191
937 210 122
664 -606 -842
-441 -960 -721
-882 -691 708
60 659 829
752 -518 19
-195 914 -855
-495 578 -44
457 474 731
-966 208 -682
-543 862 94
-518 337 -850
773 -524 665
-237 -722 619
-786 -547 -202
51 764 -707
497 -398 787
858 -26 294
-626 -13 567
645 760 -694
558 -632 -646
-932 446 -289
-364 -115 314
-343 560 -498
-648 941 449
-937 -447 529
-324 -471 654
-226 -387 -348
257 -286 586
-174 -204 175
741 -625 -325
95 -151 921
820 -147 -263
-883 -410 822
-723 -376 -268
580 -818 -220
-812 868 845
-912 73 -906
44 -653 -282
677 615 -226
605 -962 -571
-384 -929 -294
-134 -431 322
743 830 664
281 650 501
327 -196 660
-768 -670 -952
672 -501 920
-184 -146 -786
-186 878 -638
-298 35 -485
536 282 -924
624 -199 -296
534 237 -364
-451 513 679
758 738 473
638 -320 677
845 -733 731
-187 304 -697
456 630 -526
774 369 144
13 -110 451
407 -130 -492
111 359 -265
-247 -878 660
-362 432 676
-498 -491 869
769 -133 33
865 -184 481
-268 -590 934
727 895 197
-206 742 -906
-30 243 -431
216 -104 -454
-688 411 -220
179 -686 124
824 -712 -79
779 -48 578
108 -73 -531
562 -570 27
-682 -590 304
599 -425 -188
634 -766 573
821 420 -173
-949 -532 110
-255 -700 751
239 -573 358
656 -233 401
649 -28 238
749 -453 -881
-94 519 -748
-392 289 -721
442 -680 138
820 254 860
-280 819 346
-910 -618 52
-544 240 113
348 191 423
445 891 -232
608 -622 111
86 -756 -122
966 -892 241
-66 821 377
-949 -811 892
171 115 615
102 200 345
503 282 831
524 -670 86
509 864 300
110 112 912
618 -905 431
-777 346 -341
952 -146 657
-617 746 594
-712 -852 940
-914 270 -798
300 -389 -930
38 19 -884
-297 -629 783
464 -394 943
233 -484 -286
286 -382 -815
935 -566 -595
832 939 -276
-950 -500 162
899 709 -776
777 -932 933
266 739 -782
52 -892 683
460 3 -440
934 219 349
-938 366 -140
-247 890 -193
-737 -810 -224
934 698 474
773 -126 684
-402 -220 -479
535 92 -436
-732 -669 118
170 -462 -542
246 -417 -220
-649 -220 827
744 -127 135
580 221 320
-928 -677 -490
416 745 584
-628 -933 -412
-721 810 13
-881 648 -447
-906 -201 931
92 367 -344
788 -84 157
-841 291 682
965 -598 318
904 -852 -447
-822 267 418
-656 904 -390
-776 -934 161
892 570 -162
-846 -847 472
-894 -354 -774
-293 -912 -475
-771 -13 -946
897 -182 280
566 112 67
-827 -334 232
-722 -311 -953
118 -598 873
-618 704 282
125 75 79
-881 128 -806
-734 408 772
-853 471 -799
-256 -724 -123
497 -647 -787
-790 85 -664
83 442 -284
-338 76 -94
-723 561 399
967 888 -329
-535 576 -767
-407 -270 159
-666 267 703
-864 -844 -689
113 52 744
-787 -544 -37
-956 -804 393
-17 917 375
562 813 735
-363 -294 -892
-258 269 -814
-388 930 27
-873 379 -145
-279 371 126
792 689 142
226 35 -762
458 506 -594
-98 484 52
-672 370 262
-604 492 -407
470 795 324
316 -730 -814
-904 -598 -897
544 -756 570
85 -882 839
600 -102 729
213 -171 -346
-377 -937 -766
731 281 -647
265 -866 550
-869 -461 796
773 534 189
-126 -644 35
-602 -355 -797
933 107 -936
-335 -368 -171
556 -191 -554
-346 -156 358
-561 305 -905
853 -329 -445
-850 -793 -275
556 442 612
-886 -760 685
-342 84 -537
792 95 78
-44 -364 -953
109 618 408
664 -824 -205
-119 405 -121
168 -881 -255
-148 -599 -605
373 337 -61
174 803 -473
67 -90 663
-916 -340 -86
-239 84 903
644 757 320
358 -252 435
-710 -238 838
352 559 834
-950 -78 100
87 -510 -537
255 -881 298
-317 -903 -266
841 8 190
-380 -926 -10
-390 -488 -720
909 647 285
-742 831 495
58 710 -934
838 -149 -640
-135 -751 -638
-123 -474 -52
590 -967 277
761 -637 15
645 -349 55
108 833 473
321 741 329
-830 554 -482
-827 660 239
519 -876 -318
-909 -512 94
-731 -652 -748
38 -417 277
-908 750 -812
729 546 664
595 -19 -399
-890 898 -884
-790 45 -412
380 -84 -345
-290 61 -94
497 -41 -352
-914 417 229
-197 -585 957
518 -191 499
705 -919 179
929 430 -334
-400 -392 -930
468 -241 768
100 -24 420
894 185 -67
-847 117 99
584 -356 811
283 642 -634
-940 494 -599
959 -298 696
-823 233 -879
-806 734 690
-611 596 -830
509 23 -492
-534 138 -514
264 299 544
95 -583 -35
229 649 -173
-307 -772 -138
-64 -795 -813
-67 448 355
99 392 -619
74 355 925
1 -211 -217
-500 750 437
526 713 -88
-898 334 -229
66 627 282
510 -249 -525
487 886 442
494 677 808
-199 -41 667
-464 573 727
522 579 958
-770 455 911
156 -797 61
481 -255 244
836 435 -862
42 -502 -417
-958 655 593
904 815 538
-882 448 188
834 90 298
-68 774 -41
-558 753 588
-100 -266 -112
-430 -903 731
-803 -150 287
-853 313 -767
-420 -387 -491
-203 -774 -476
958 -458 759
365 -439 -363
167 -612 571
377 -247 -656
-92 229 428
248 -59 831
-150 147 -927
193 -693 372
873 47 189
722 851 -725
-256 -491 -957
-282 234 -850
-395 824 -491
828 81 -226
-168 -455 -540
219 -92 322
-961 861 -192
700 521 -177
283 -204 -148
338 514 640
800 111 -547
716 -303 -738
-631 -716 598
759 -778 496
-592 -809 -339
-796 851 -348
825 -13 -575
300 886 -474
773 -11 -318
88 -955 -179
836 -210 776
-863 -762 675
497 -710 -562
-604 -960 -390
-151 -389 -906
-431 925 -732
73 -933 -119
136 776 -237
-238 497 -724
372 -540 743
-800 -235 616
-97 95 503
547 224 -368
348 280 654
-848 885 -795
-161 498 442
-205 -556 -529
-941 -868 718
554 -416 319
-390 644 -920
509 -713 140
732 242 -105
368 -714 57
-196 -53 -520
-121 367 -686
-12 604 308
13 -22 608
951 769 -247
-937 282 -333
874 -197 894
64 -932 928
-337 528 -394
255 -820 704
229 -185 573
334 -136 662
-250 -656 -956
-217 733 -361
-469 108 -797
3 -567 277
878 903 -14
24 -788 91
534 18 348
100 826 88
-129 508 805
434 -855 -133
93 344 -502
261 664 -946
585 94 966
545 -420 -368
854 837 647
-315 -289 839
-782 -574 206
-660 16 -85
-876 -710 -465
320 -533 -562
587 107 5
-274 1 816
-630 -109 -194
459 -351 449
369 131 -136
385 953 692
620 105 316
545 183 -350
-508 -501 75
457 327 742
-171 490 -535
126 65 -632
752 864 964
943 -441 -364
-449 -71 321
-812 -239 478
108 308 833
-207 351 231
-311 499 216
-354 -343 230
452 -966 640
-753 700 -578
848 638 -144
-110 74 425
-420 -272 -799
478 -340 -699
-89 -504 653
503 -25 -593
408 -438 -667
-203 6 964
-158 405 286
-877 601 99
907 429 -482
-682 -200 519
-402 487 -595
-309 -880 396
631 -294 -890
-686 249 931
-531 -905 276
-354 -734 -68
-110 182 888
366 249 92
116 429 -86
917 25 369
-180 713 -317
931 -764 -944
285 -203 520
-109 -848 -349
534 217 938
897 630 181
308 -159 -738
70 17 -134
-46 515 -199
-751 -837 -551
-685 -453 -224
225 -323 547
550 -422 -568
510 -117 598
778 825 -559
-124 -638 -427
588 124 -373
-453 -230 153
-39 301 105
226 14 -316
808 -48 853
-512 -864 -537
367 944 147
314 145 605
-259 18 -55
-463 -730 428
-515 947 -83
454 907 920
-58 -959 -478
692 698 -543
-490 505 -951
-618 543 -454
560 -540 -837
-371 937 -505
230 -821 -369
201 873 212
-356 -715 -456
600 -389 934
-132 518 -958
-557 146 947
-350 206 963
-583 -395 -305
-532 -415 39
-706 413 139
873 -559 77
875 531 783
-496 654 467
-933 854 -484
-158 -780 -69
409 -629 410
370 695 643
-194 -617 699
-534 -819 -198
-92 -387 -414
-468 155 -314
-163 701 935
-836 648 344
-328 -752 841
-342 -939 -274
133 749 17
349 607 -422
-404 777 -262
-166 425 908
526 -618 -709
-788 -282 217
-438 61 601
-245 -465 -552
875 750 -302
124 -102 -260
177 277 -120
-460 297 -410
445 144 617
122 656 171
654 -397 -490
-456 143 -848
-624 483 574
799 -388 -325
941 -425 472
-269 359 -725
-797 501 537
170 70 797
288 848 -157
-226 -367 578
-841 -582 -788
621 -479 534
399 280 -152
-671 -190 -812
618 462 -762
845 -396 615
-376 -596 80
210 190 -316
669 -279 477
-187 791 -201
-890 -452 -236
194 -812 -169
-920 -137 -428
-371 201 -652
611 -767 -300
824 -444 296
145 -188 -307
900 929 660
134 871 451
294 -9 -642
924 -342 306
-266 -723 -676
-500 455 -389
906 747 649
-124 -160 -713
-92 608 137
-633 -909 1
-476 179 -872
-549 518 918
-190 873 592
98 -280 771
-724 155 950
-884 610 936
75 -347 884
69 498 544
825 -698 -621
-137 -265 -688
-123 755 606
-76 -282 586
727 560 399
2 542 780
280 259 656
-927 613 30
-632 958 -929
-276 -16 -445
-562 -546 -400
262 -827 -242
432 -763 149
-806 -611 -109
312 740 348
-39 967 -575
565 -561 409
159 -178 -343
4 -489 953
-930 -739 -822
817 -900 719
802 -60 668
-859 -870 -950
311 -641 -218
836 -464 853
-384 -261 -117
897 97 -699
538 -615 877
836 334 -911
-565 16 -595
340 -378 -257
812 -861 -940
-439 690 -440
-333 726 -877
36 596 -603
398 -122 -268
294 639 352
362 -226 -399
-66 650 -519
287 47 -546
225 -910 201
694 -561 -444
880 -812 -898
90 -905 278
928 -382 243
694 875 263
32 263 -501
676 841 89
188 106 -437
482 707 146
534 621 -473
106 166 539
663 -265 -90
158 -507 -101
55 -911 508
-136 -456 -891
-100 931 448
-452 443 930
176 -802 870
223 -457 91
-266 -155 738
-321 -626 -614
295 287 -910
-963 -99 -467
-626 -648 964
-523 -608 246
126 144 -639
-832 -280 -5
-932 73 773
428 -236 723
-776 -165 567
-725 -343 892
-908 -529 53
-202 -262 514
194 -859 -300
369 125 688
616 -877 -226
718 309 322
-710 883 -310
271 -139 739
-427 850 98
804 619 354
-782 -198 -565
-433 689 814
-486 198 807
173 43 657
875 525 739
-305 -249 -130
543 32 757
-836 -271 695
-544 574 -438
269 -938 -380
-176 865 -930
415 948 756
-306 14 -377
-2 590 421
-508 -45 -766
-226 175 -878
734 -383 352
536 -764 554
129 269 784
-505 -553 386
-611 -546 37
235 263 -188
-863 -162 146
790 951 570
841 352 -677
-957 -240 43
877 315 -23
-537 40 913
-261 72 642
-949 597 324
-15 -687 -641
-554 477 265
2 287 -164
-666 -380 -262
-107 817 -183
815 888 809
-525 740 145
-710 -470 -569
-320 213 -580
879 668 -394
870 905 -55
-249 763 -693
147 256 -461
-90 591 590
-39 -801 510
89 -886 12
374 69 184
253 -567 874
550 771 -84
-941 335 -273
40 -222 -268
-435 -91 711
12 132 -785
800 -951 68
-398 -559 219
-39 -529 902
-284 193 7
602 388 375
892 307 -803
-210 542 -388
-926 654 -437
-477 149 -424
330 281 -390
-820 440 831
894 -716 933
416 -61 228
797 352 -724
-494 651 -496
718 -667 808
390 102 -216
755 408 482
776 941 -672
-514 -713 -505
483 -350 881
-558 542 -474
-141 451 667
392 -537 -507
-522 -220 650
626 -221 -920
904 762 -316
46 -497 -258
-310 210 924
260 526 -901
-882 -806 -203
845 -90 429
-664 505 -541
-801 868 -889
27 62 -136
415 -726 333
-725 268 -148
-80 -199 -490
425 -161 242
496 595 124
378 -915 67
578 543 237
-749 949 -761
-129 -867 -121
-911 -225 -479
-326 963 889
-906 948 -880
-920 -403 419
203 315 -20
-813 -24 573
-335 954 -603
831 667 500
-392 -68 487
667 -729 -778
-252 171 801
948 -287 -378
-907 -950 -900
-513 -327 853
-453 -374 265
976 1600
-349 878 -450
528 -788 737
-680 -576 474
380 -932 806
772 -322 85
200 -155 -658
-802 517 87
200 694 76
147 925 459
-418 -278 916
-555 807 -965
-460 182 -383
-573 432 -883
104 43 -264
31 278 578
-950 -891 884
273 -684 -608
-894 -237 545
-476 338 958
795 2 190
-586 40 -968
847 -253 780
193 141 -533
350 -653 523
335 98 857
481 -225 -268
268 -59 704
683 -100 144
-781 -976 -635
815 443 634
-93 -392 160
-651 696 -583
-444 -69 244
342 -409 -169
-785 -816 -126
690 391 82
-760 -262 -844
339 841 136
791 200 285
-305 612 49
769 665 -265
174 -904 -240
168 -56 -758
359 280 -584
555 -391 -58
833 -31 -25
634 136 -192
-435 -29 -530
457 -53 -56
964 155 281
954 -539 -127
135 -85 209
959 -376 241
-717 396 -173
-486 782 -260
-261 948 746
-736 -918 217
-202 -716 -376
-913 -641 -902
92 -34 958
-704 290 396
406 600 -483
237 204 -526
-946 -150 377
-391 -98 966
6 697 700
-782 -927 831
-472 694 455
112 -617 -121
-589 -570 -126
220 718 745
21 396 840
126 846 655
11 792 -887
299 319 -698
-751 532 862
-802 -341 -922
-316 -505 -281
-18 -2 101
-198 -812 604
447 -714 257
-708 -554 443
-289 -259 18
507 530 873
260 -765 124
-581 438 637
699 463 -620
885 -498 -179
11 -807 244
-869 269 750
477 -345 -560
746 -665 475
-102 -676 713
632 613 -268
314 -367 967
-194 -196 56
-432 -325 -733
380 86 816
-343 575 338
445 433 595
940 -414 13
-648 885 -848
-670 593 336
-876 -812 -972
737 -489 -134
-894 637 -283
-110 926 335
-711 688 382
542 385 -928
414 -935 -599
-502 180 164
705 -557 -960
578 407 937
-419 -137 -570
734 -928 493
302 -739 -419
719 452 92
912 -51 42
571 -552 786
-468 -584 -219
-280 434 -840
769 393 772
220 888 11
-915 112 920
399 -252 -736
169 -133 60
109 -2 419
321 -949 564
-613 -713 182
-348 -737 -115
769 294 697
-44 223 620
-131 954 -448
-111 544 -67
-579 536 863
-522 272 -139
-652 196 869
321 -850 745
-126 -688 506
254 916 -447
-64 -755 -931
-836 -193 -346
-315 -468 -568
-916 -801 -753
-11 -494 675
-350 802 590
751 278 -695
962 801 -840
-204 515 -205
-572 500 -410
-687 935 -260
-33 -787 273
645 432 39
-127 -89 -758
-375 -611 -549
-24 -51 812
-951 -556 -957
475 399 -485
-444 27 877
-81 345 -865
73 -446 -586
35 -718 -737
952 -131 243
-627 24 -753
786 -509 234
-976 892 490
-201 110 166
-608 221 -815
540 387 314
-74 110 -853
134 747 -800
-555 955 180
-845 -960 385
-73 -963 554
-772 -419 -729
-350 3 473
-250 681 -141
-479 -78 -823
844 -764 858
-415 -801 98
961 543 -781
-194 -404 -437
-727 -811 -778
18 -828 -40
308 181 -960
131 -827 86
191 622 -901
104 -714 780
383 -89 -26
-115 339 -577
548 60 -965
-428 885 814
905 288 664
-51 -432 -599
-205 -172 683
287 269 -368
-383 959 129
45 -249 -177
64 860 -184
431 -917 -252
446 -261 -366
-514 378 -865
-907 -907 504
201 -835 -319
644 796 427
599 750 623
698 358 -101
-155 349 628
155 -216 -473
411 -83 611
812 43 382
213 501 -683
-36 -404 638
181 -150 -570
-682 -291 -130
187 525 303
618 167 53
-557 -879 691
260 -852 -84
-844 -143 285
-197 -300 510
-131 -355 -337
816 826 -251
770 332 -765
-609 -127 -927
963 950 474
26 869 -61
115 -676 124
-917 842 183
-264 -509 222
-9 -622 18
-265 -882 -237
94 396 101
-334 495 732
571 -774 -404
-918 -830 -20
583 -761 522
-647 470 691
-602 -691 -156
-403 688 64
-915 810 -101
-386 554 561
-814 133 -839
-816 -418 -648
-393 490 313
178 -682 -389
-354 -255 864
251 -755 -767
-703 840 527
628 112 270
-336 115 -396
180 -11 -534
268 -396 402
-165 976 -799
88 524 596
965 -961 -154
823 -768 -569
-316 222 -355
-823 575 151
-523 -61 289
275 271 -192
622 -264 761
-322 554 135
-953 302 533
-245 -641 -784
-787 -963 668
122 347 570
-233 616 -248
-965 -457 97
906 -86 -827
784 567 -735
835 33 -493
-377 11 878
