8
1096 1600
467 22 -194
-341 -352 878
271 -688 -188
-168 653 -198
-399 -337 898
694 482 701
-869 251 354
470 -962 -252
776 -531 -553
-376 -661 160
-754 219 1060
-301 -630 -962
996 832 78
-1055 57 518
774 -33 -373
-306 -415 476
-275 -552 792
-814 350 1003
98 396 -605
-1050 330 -859
496 -966 -230
14 540 970
434 242 -1006
-354 912 -610
1050 -799 -894
541 829 585
1027 514 -1039
723 -325 -775
168 -411 -160
148 -155 -359
557 820 858
106 995 641
-461 -306 -898
151 -270 13
985 1000 698
35 -55 -77
-711 787 1086
882 56 887
602 847 -591
909 803 -110
-409 192 617
974 -1048 -520
-816 649 -914
901 464 -439
14 392 -901
917 -103 384
-767 432 -502
-964 44 86
-702 -587 32
-597 -429 -405
-774 771 -752
-506 -1027 -904
-1086 1000 -890
-915 -663 -987
150 -652 -64
830 241 957
-284 -320 -576
493 -538 829
-690 -232 -921
-1079 112 779
-549 971 596
639 347 183
-365 136 746
-332 542 -476
-388 -748 1090
-1039 -210 703
133 493 -749
-464 91 -267
-176 280 880
65 408 -632
-190 924 802
-1028 1083 695
264 -173 -183
533 -265 -795
-871 622 -303
-354 693 -121
436 -81 -375
59 789 768
-1005 421 808
-768 505 502
812 -558 -366
282 -266 -761
-1041 -553 255
-1065 952 -806
-817 -565 601
-600 -995 -329
-336 410 191
-789 407 -325
355 -473 1003
-157 748 -1055
-725 -861 -931
1041 -1047 48
-241 798 1095
-43 388 990
143 -241 587
-1055 119 12
-441 -668 413
-635 157 -843
-555 -886 -649
-32 -440 627
5 2 278
804 -727 420
960 740 625
572 118 -474
52 416 -965
-929 429 -863
154 731 -1034
1095 1072 -1088
172 -419 -119
636 -839 940
-477 -470 1050
-148 80 1037
968 -56 -995
-951 -453 -13
-872 493 -671
-150 -786 1001
-169 -202 -337
-895 363 -1053
508 261 -487
728 552 62
490 479 318
998 -633 -719
380 -7 -1063
-1040 234 1028
-861 1038 1067
906 -977 781
-148 -528 469
204 1026 -1078
320 543 -982
-1024 933 -695
-58 -654 -833
480 194 738
628 -230 478
1091 -807 -896
553 670 -304
545 -60 -319
225 -1039 546
-1082 385 807
-233 57 -1027
288 -615 630
-442 860 -929
683 293 -260
-437 269 363
168 -118 201
-782 268 -802
-691 -316 -120
16 -467 376
210 -972 805
23 -1005 821
294 649 652
-540 -1084 -27
928 -308 523
-254 -69 98
-552 -498 -500
128 -357 -440
856 837 364
462 -242 778
890 342 -1085
-112 -463 757
682 1084 -200
102 -849 -703
85 155 -882
651 267 -119
-959 528 -556
845 590 -171
1021 -128 -60
445 -629 -132
-738 -811 198
928 -399 -924
1077 1021 -748
-357 -869 700
-664 432 526
151 -300 -110
187 807 101
28 654 -915
500 877 301
-157 1045 -734
-1046 21 741
-63 -524 340
1079 571 -924
617 -64 -408
-239 -988 309
-77 -632 -354
-140 -718 1046
17 378 -366
262 93 -844
587 415 281
340 477 962
-799 270 470
604 517 706
-360 -432 -914
-915 912 -217
200 -868 663
-328 -755 -599
220 245 -1064
-841 1046 633
985 -308 -74
326 -729 660
510 109 -666
694 -789 426
299 991 150
547 1024 264
242 -917 -314
572 -695 392
690 80 985
-523 720 -674
247 -592 -64
-1091 -316 966
953 997 -852
720 198 691
-265 -149 -1037
-358 -588 -185
190 292 829
435 -459 -619
263 -198 -417
-389 508 -886
-114 571 195
-931 604 -632
-137 347 278
551 -831 651
-416 -1082 83
-875 645 489
-790 -1049 1007
-582 -58 -1048
594 -885 223
140 195 -46
1090 478 -42
990 402 -1041
279 113 858
-143 -941 -712
-571 -741 -1066
134 -749 609
-276 536 123
400 728 283
-940 163 558
481 -21 382
459 -520 -125
361 -379 501
775 84 -415
969 944 737
-925 -280 -29
520 1007 1020
756 -613 480
-491 703 -908
-624 -887 777
394 -624 819
-919 818 54
903 566 1094
-380 -1091 -584
-666 263 -151
-33 -442 -475
-422 64 140
-356 -956 -1048
686 -611 782
-727 317 -188
882 75 -19
-482 -1066 -264
-326 513 -783
-822 759 191
-395 -390 -853
742 860 -242
747 701 -543
-34 -88 128
-354 -1003 197
-733 427 -602
542 -167 522
1060 -485 -29
-784 1036 1093
919 -1053 225
391 926 -779
216 -983 1027
424 -1092 -234
489 -776 991
7 -199 446
-37 -1080 197
520 1033 737
-908 -413 -45
444 627 397
882 -383 -947
736 -796 -503
609 -559 -908
-538 694 -40
-245 -36 -651
-1088 510 734
-359 -357 130
-532 49 1012
-298 -604 -62
54 -726 859
-661 1088 431
29 544 946
1090 916 176
-242 -359 -949
128 -8 462
686 688 -132
683 -556 -714
1008 875 421
-938 153 -193
34 -390 686
-660 406 874
-663 -538 -301
617 900 -652
363 1025 -846
-1055 -426 -913
412 -562 335
-1005 830 173
-509 -269 398
-11 289 -167
921 350 -867
-601 -366 272
-716 -1000 -483
815 176 32
168 -709 98
-20 733 -904
-575 210 -686
-747 -810 834
-330 679 76
-926 -218 -778
153 -2 388
743 403 -143
146 -958 740
-209 -1065 -468
255 93 -267
874 700 -655
-188 144 76
-25 426 85
638 674 -1057
611 -358 -624
-641 -133 -506
1019 -315 -971
677 919 -549
932 502 -119
-876 -285 1087
-922 7 -484
-370 270 -565
-881 -655 -402
423 961 569
-50 -807 603
-127 933 287
1071 -31 -880
468 -775 -418
1007 983 -74
-390 125 -762
-385 -261 341
-152 -341 68
438 510 235
-34 274 -501
757 -1028 49
-277 9 -423
-159 537 1087
-355 -86 -855
563 296 240
-304 -285 85
-403 -920 -818
-1085 1067 297
-899 952 630
-214 -465 -188
-1084 885 344
-1031 -242 248
967 -1085 627
461 -108 -53
-338 388 108
319 -773 -866
-824 -176 -307
-1064 1076 -995
-961 102 950
273 480 -713
898 351 -934
-968 -715 799
792 -12 -382
457 374 559
99 -620 -958
-279 -102 58
957 822 -1012
-1095 724 728
-837 -450 -841
633 621 62
-548 -1056 319
587 -699 -710
-1096 -673 -225
-159 939 325
-255 499 -227
-598 240 777
832 329 -683
167 -1094 716
-139 359 -759
-118 -382 77
-931 -440 933
1002 -611 -365
42 -224 900
-719 -934 914
825 388 -509
291 438 -284
-1025 1070 685
-964 -452 479
-278 -508 -407
-930 29 -702
-1092 75 -1000
-538 236 -1029
105 872 -816
37 -856 -749
-809 322 121
-188 122 -170
-551 -285 992
-139 -1094 -788
-1043 320 -978
250 212 -38
437 -772 550
-544 734 -278
-1027 -357 211
1014 886 -480
-882 94 -694
601 -1000 -265
1084 425 312
-692 418 -141
-642 -599 -656
71 -591 -429
-97 -691 986
520 -1033 1027
1046 -589 402
-330 864 333
-493 40 -499
796 -327 196
-146 938 399
926 -1001 881
-1090 -563 250
-951 175 248
-257 172 -474
-370 846 -455
-956 -35 636
-926 764 1079
-977 960 -314
405 -234 167
168 319 -476
-517 334 296
-688 872 -1017
167 -332 -356
985 -860 653
-823 -378 -1065
961 -669 17
-871 -375 390
17 -181 -271
-493 -897 886
524 781 -106
824 925 -944
191 -80 475
507 -551 617
-920 -633 -33
1069 762 448
679 -763 -672
-964 714 787
1087 76 453
-495 666 997
927 159 -267
-121 -659 1081
249 -508 -685
-661 827 187
-948 -693 449
-180 401 577
624 -1004 -55
883 -411 277
305 -299 161
-132 -779 -408
-1062 -133 351
-648 629 89
-271 845 -174
944 -632 1077
-852 -494 1091
-465 220 -336
-6 -6 377
205 -975 -713
109 356 795
-105 857 -1082
1024 263 -597
90 693 -792
-494 -208 215
518 211 -144
1065 -387 955
-691 -2 480
-774 -765 -369
-123 390 -721
-285 321 -822
704 261 575
-1085 337 -684
251 393 554
976 184 631
575 -423 -310
270 194 -755
648 830 -99
321 141 1052
1095 63 -498
-943 638 330
-696 236 15
804 -802 -660
-703 1050 -988
-977 -1014 567
449 20 184
261 596 646
1095 11 -26
-1074 836 881
-515 -614 -969
813 883 -307
934 -426 766
296 217 -899
85 694 665
885 412 -822
1019 966 -17
-530 -487 -1056
440 -345 660
-868 849 -198
-765 -799 -576
139 -94 537
-429 -847 83
-718 -495 219
317 -857 92
951 328 -322
-534 -1077 -994
-440 1021 63
-863 1013 660
583 -16 -881
-961 364 634
398 425 110
-1089 815 97
-805 -59 149
-760 -180 -969
894 673 -800
-539 923 971
-457 586 -302
-56 469 -287
738 834 184
27 -950 990
142 214 761
-525 -205 -870
-635 112 -500
-1050 -435 695
122 276 -232
-198 1006 368
-625 -471 456
677 -942 990
759 829 95
1047 27 430
455 208 608
61 1068 68
-545 798 -954
-249 -833 -1054
42 935 678
-22 -602 -443
-390 -495 -524
-496 -1037 -58
143 -912 100
787 781 -561
1016 376 780
-152 -99 -461
-361 -40 -215
680 409 357
44 613 -183
-204 -546 792
532 1051 28
895 -178 997
9 -194 -741
391 -472 -310
908 -317 -794
-954 -42 -897
-272 -127 -772
-497 -238 846
-471 -95 697
746 1033 734
3 382 -740
1077 -155 23
-716 -1050 1088
-516 -36 473
-11 -355 642
-334 -14 -944
-1065 -85 -356
-10 475 1060
-829 -223 -663
-855 669 -787
1023 -591 -736
-483 -332 90
-526 22 -733
-7 204 689
768 1088 516
638 -614 -673
-24 971 497
-880 464 -216
-972 -71 59
74 483 213
-133 -572 474
-777 -731 -599
981 -1010 -4
730 -341 -743
-317 642 -684
-99 -433 442
269 305 818
-944 239 617
-756 220 804
-469 914 -854
198 -382 364
-350 -761 580
750 260 595
-8 539 140
131 627 984
-848 121 1046
-752 28 19
69 -622 318
161 -153 58
140 34 808
825 335 956
-542 -1066 7
-763 531 229
-331 -930 1091
-903 -162 -774
-559 -637 -593
-305 -282 -401
778 492 334
-79 1023 974
1058 828 841
654 46 -982
712 -9 6
250 -1095 181
-131 742 861
977 -65 949
638 91 766
471 -157 433
462 443 488
-887 -307 644
689 -449 759
-239 496 -746
377 -952 -186
882 980 -352
543 -271 -1056
429 -539 358
710 932 -553
873 288 88
-903 1040 336
-770 -291 246
-876 87 -487
-978 -1094 -47
44 1020 -322
-993 -604 538
-1089 199 534
94 739 765
815 911 -757
393 430 -969
-961 1063 -997
952 -739 -1088
-398 315 699
-588 1052 559
736 -796 44
827 82 -785
1061 782 734
771 745 776
706 1009 495
-683 810 721
880 -978 -765
-330 -730 -298
-144 -334 378
-260 829 -546
849 -426 -166
-69 -373 396
-868 -583 571
538 820 1050
1081 -109 -595
622 587 555
148 342 354
1030 504 -715
-986 246 4
570 -549 -1065
950 780 1069
291 434 631
-397 -693 -590
918 580 -953
942 -439 -78
-162 1037 777
122 931 -776
748 -692 702
908 -515 -336
-1015 542 462
-993 188 -834
974 -555 -1075
-727 -265 -327
966 1 291
-1010 786 -228
185 -975 661
-912 267 -1008
-37 1081 38
-265 247 164
-781 -197 486
-787 -755 252
939 279 -767
-1001 100 688
-238 -776 959
-866 78 -756
205 480 1031
-1000 -83 347
114 701 -51
399 -755 635
-21 -620 75
-934 -430 297
-818 976 874
46 -589 -108
504 -135 -560
980 586 451
-705 -501 274
266 -846 371
1042 -293 1035
401 611 -755
-153 -216 852
-211 654 606
4 -447 1082
931 157 449
354 -1059 -126
-20 -612 -958
-484 -809 -975
-339 -89 -487
-597 -834 391
-104 106 -442
-124 288 578
-610 -642 -10
1073 925 -154
-863 692 30
-223 126 -435
-69 -763 439
-437 1088 1020
-703 -356 281
825 119 194
898 -1056 1035
742 572 685
-721 974 -814
-408 739 985
115 410 151
944 -356 -674
617 -659 595
-1041 512 -895
425 -488 252
-541 296 -335
73 -394 -1072
833 239 -223
562 631 -1059
-863 532 922
-81 -251 289
208 -640 185
580 -530 852
-1062 104 841
166 1015 -28
-704 959 708
-1095 633 729
1049 554 497
484 205 -744
686 -940 685
603 -373 996
804 -382 108
210 -115 305
-891 -627 241
675 -663 -367
1056 -98 -158
237 1052 303
-39 -107 1087
-978 886 -923
-1037 -792 -545
1040 -402 -132
-852 528 552
556 -185 -245
-1001 583 1051
-214 450 -182
51 -752 989
-161 692 529
-903 588 237
666 -255 -822
-929 -164 953
-259 1068 1091
283 147 -190
816 937 -588
-832 573 344
961 470 274
710 343 718
-501 464 -68
-873 120 274
-852 -1080 -80
1072 -1048 -51
533 565 -368
363 445 740
1 -278 -37
652 696 -1002
-371 -659 -1058
-28 -11 -625
-240 -233 -433
-909 775 -92
143 418 -435
139 479 -620
42 1084 1028
751 909 -434
-84 234 444
532 244 13
900 901 -885
-213 -696 -547
517 696 -281
637 926 -470
-868 -175 637
-938 493 -554
-854 -826 -246
-180 335 498
337 -72 652
-142 73 -345
673 -231 -248
618 -516 -544
1077 924 235
-685 536 520
589 677 858
-913 -838 -52
-30 -1015 484
-497 -339 -222
-880 135 832
-904 -927 -82
942 -800 -189
-284 -579 -1095
775 -151 21
-598 579 -184
1000 1016 912
882 -694 43
399 -905 -477
-761 -1026 -329
-887 1052 1036
982 -62 -903
-665 -53 603
680 -657 -528
-962 -652 -671
-782 -7 744
955 -644 -587
1029 -800 -726
-849 -153 732
263 -287 -205
270 566 -323
-966 1086 -680
-51 -411 991
725 -327 650
616 630 -940
910 657 -1063
-121 806 864
-856 818 61
10 -145 1022
738 -300 -646
926 -658 870
-450 -974 -178
149 -739 -1041
340 578 359
-731 909 -793
120 361 -668
579 -252 1093
-215 775 352
-656 -535 -618
-504 -135 125
987 20 -711
616 -235 -61
218 -953 -192
1050 -896 160
-371 745 665
147 39 -309
130 -999 -228
449 959 806
265 -320 506
-24 -279 810
231 -272 70
660 -839 809
431 -59 -671
-796 357 717
-785 -252 1005
49 29 -598
261 -870 -20
-784 185 547
211 774 -617
764 -1047 -799
-690 576 321
-986 -447 1076
-511 -540 -737
-1014 937 322
985 467 1068
832 531 728
-822 513 661
627 1011 -1014
646 -363 -672
-208 -793 -193
-661 535 186
-889 -597 -31
771 213 761
-933 -273 443
958 -821 -760
-905 1076 -693
-1017 107 1085
759 -629 -3
-885 138 -274
629 790 415
-390 665 -99
747 -476 -82
34 889 -1084
-599 -675 405
-515 -964 -2
-854 -536 1092
747 723 -41
688 -732 472
265 410 1046
-703 437 -687
546 398 553
118 306 -65
974 47 -327
471 -248 -269
826 -148 -968
517 899 311
588 -1031 819
-412 498 -1057
1095 -11 -695
-275 828 -127
764 -699 -1040
421 -548 -242
-709 196 597
-234 -955 -459
-369 73 711
888 564 -839
921 -762 -513
3 -655 -315
-723 545 -21
1062 1027 -348
149 174 -461
-936 882 264
-900 -293 -116
142 102 1007
295 -169 249
-46 556 120
-728 572 106
1104 1600
-208 400 -1101
-728 -1060 542
-947 406 -1041
386 1038 287
924 925 19
404 -1041 -345
633 177 10
407 -336 -405
-390 -560 -199
386 246 -254
-975 863 689
463 241 -712
-723 837 772
-922 -925 466
1093 700 857
231 -467 -473
1035 -459 688
239 -65 432
313 350 -817
-226 601 627
627 -1076 -760
-1053 608 -166
264 -127 -755
1071 -141 -995
793 928 -1044
-612 372 703
-96 -58 -32
-741 -192 -1001
-888 155 -211
236 -841 1016
-791 -517 905
-418 -366 493
53 818 -465
-779 586 771
-28 -905 -913
470 -254 228
-201 -502 -539
-775 899 -17
290 849 -801
759 -300 1078
1075 -211 -163
-717 744 41
-785 -708 535
683 201 491
-1053 873 836
335 812 -26
342 -647 622
971 -996 677
231 -438 -219
-830 -468 -556
414 -1013 959
310 -1004 -761
-105 -724 -727
-952 -785 993
1036 895 131
716 731 -671
-860 960 388
539 -944 -700
1083 940 777
59 44 -592
299 -449 738
721 635 -1031
-727 -922 944
835 1103 -47
-728 -335 622
205 751 -434
-570 -537 760
-235 -112 -899
-48 592 737
-581 166 -715
-347 96 -40
-475 -23 -537
916 446 -398
119 886 347
173 -164 534
-607 -193 -863
312 86 724
472 863 -445
-548 -1072 -833
68 924 -686
771 -202 501
-355 -46 -227
1035 465 143
-130 -642 -701
-167 55 -1099
-495 -115 -1017
-1090 -86 566
223 662 -706
-265 -556 681
776 492 -570
943 47 720
-1063 548 -102
-330 -345 869
977 725 304
918 253 27
57 -111 1006
820 316 -132
444 -101 660
-832 610 -1081
448 -959 -736
204 -1070 -171
-477 979 -478
492 -783 -862
-841 841 271
-6 317 -312
721 -31 508
-302 -268 -541
-1045 438 -125
-1045 48 496
-541 -548 606
-882 -395 696
855 -894 -303
-906 320 -208
447 -1067 315
259 1004 -690
703 -1054 773
-1012 105 395
332 -83 -146
-304 -985 562
-827 846 -73
362 376 678
913 -638 634
-96 -254 -462
-1020 519 -608
501 -713 -876
-106 -1077 -276
-739 374 -128
597 114 301
96 424 236
407 36 61
-957 -709 903
288 1001 431
-420 716 704
-336 -942 -850
257 635 237
757 -263 101
-904 635 1048
499 -184 -670
306 1012 92
-933 -1077 128
924 -205 837
264 82 -431
-97 -1007 -861
122 -958 658
-69 470 259
-847 -845 555
-188 -484 198
-677 -888 1004
-950 608 915
-589 941 400
-817 -659 -262
-96 551 215
-907 -329 -85
541 801 -946
-4 -672 245
255 -865 -712
928 -899 -853
-1066 17 -342
-569 -216 596
-1052 555 89
75 -356 -855
-214 -342 -193
-547 412 -309
-690 423 862
-762 -490 -523
738 -550 -424
-177 -718 220
-451 40 983
-678 909 554
-688 -204 -425
-726 -1099 -846
290 960 -591
771 -903 1067
68 -1061 -71
-181 -619 -1098
-1041 693 -332
353 -227 -683
-960 476 829
-872 1088 509
805 -9 -886
-436 539 614
-46 -253 453
753 1004 -459
-263 1100 981
714 225 -1099
-876 642 -752
-269 300 -532
841 225 9
-149 -942 -504
-595 582 947
371 -445 242
-607 -181 755
790 -725 -501
-296 -678 -486
-57 -415 1036
-710 797 9
-952 1074 945
-135 583 -927
297 236 240
153 832 754
-1066 -562 145
