8
776 1600
-58 -86 -203
-530 -576 -510
-670 -349 436
-44 591 263
-640 109 23
530 261 663
-578 -235 362
712 -702 565
-81 -209 -500
249 -630 -4
-343 -124 459
136 -331 158
92 268 -127
-85 41 702
-576 317 -55
179 -503 -528
220 120 -691
-678 490 86
583 -445 564
69 30 -402
-476 280 -11
225 529 -557
-138 476 -147
641 234 -519
-649 -379 584
667 -477 513
568 744 -744
-659 -716 689
-443 313 -379
-745 -217 -693
-53 601 633
-265 -569 671
251 574 -673
429 -260 508
170 -359 83
696 46 -401
-341 -564 -705
-491 469 -376
-398 478 -78
110 443 -313
-441 651 -39
-288 363 413
-348 -189 -486
-715 -410 -254
744 383 -92
-112 -296 -775
-153 367 -52
-12 142 256
-137 -163 -747
-425 178 348
205 466 509
-441 183 58
460 359 -687
-66 -400 -731
699 716 -737
414 -52 -40
57 194 -212
363 -460 641
548 177 31
735 290 415
586 559 544
230 -644 -354
383 -155 582
576 -227 -352
-312 103 -425
553 60 -575
394 -730 -75
763 -331 -96
-288 -498 -202
-103 197 -178
-525 260 -538
-66 -570 465
284 -462 236
44 -128 306
-306 560 -140
63 179 -352
-497 -766 690
-662 371 43
547 -321 438
732 -674 121
548 -752 700
360 -620 639
432 424 521
272 94 -224
-172 582 183
-565 509 385
440 383 -549
-328 609 734
444 561 90
584 303 -724
56 63 -111
-290 76 213
-673 -617 -485
-192 -247 -50
253 -597 235
620 114 185
377 -193 -681
-155 -705 602
366 -724 523
753 720 -662
60 -37 -555
-116 -39 -257
-618 -447 -666
9 -229 -18
282 -104 -391
-123 7 -627
546 428 -429
562 442 202
-235 -636 194
148 181 -345
462 -81 605
254 -254 712
-487 349 214
380 -93 -472
92 667 -260
766 -44 431
-752 80 356
-368 648 -338
119 187 -132
713 646 -235
-732 233 -691
-378 557 -238
-380 53 -79
-74 -233 -162
775 -398 46
-82 446 -4
451 512 -421
739 628 -711
521 386 -525
400 -745 -165
260 -296 764
590 713 -139
-138 -361 740
165 484 12
316 -447 -168
-638 -592 226
164 776 -746
-327 289 321
-2 -407 296
72 -505 536
-256 -443 766
642 517 717
-460 -512 -184
-561 463 -537
70 -539 -567
529 183 306
-115 245 769
-97 -59 -701
-655 -381 25
514 373 -597
647 583 -15
332 -208 -345
-28 451 197
554 507 675
-225 -685 -502
430 -131 621
-310 -123 -298
-78 -774 355
-552 350 322
514 -729 -35
-328 -534 -114
176 -337 290
-532 185 -297
649 -647 -547
-344 -441 -598
-33 -698 637
-513 -732 162
-726 45 -37
263 205 729
-276 -359 344
-747 357 773
692 -242 -333
264 465 470
-376 -5 496
-562 140 -412
-181 -377 -349
-132 128 -222
296 -623 677
-574 -737 28
-746 617 265
-97 -757 -393
645 380 -315
-398 -632 605
444 -763 -666
759 314 502
712 692 112
299 -188 -31
-163 747 542
393 693 -69
-139 179 686
368 -573 418
-457 -575 -379
-84 -662 -37
321 -713 -119
-454 -564 -471
-247 -358 -41
-613 -158 42
225 459 464
645 698 -271
458 -489 -110
446 200 -702
771 -378 91
-400 46 -52
-56 350 113
-605 -611 542
-430 279 563
-696 422 340
-10 44 584
-640 766 14
96 -390 190
-81 -420 -475
348 755 -71
277 656 689
-474 197 486
246 684 -473
223 227 -678
478 310 -584
-270 570 -603
698 1 431
-522 217 38
363 -762 -334
368 547 -296
186 699 419
716 655 -306
-203 -682 -185
337 17 -486
-130 522 -349
502 163 250
-93 -238 331
706 689 -10
602 -607 -224
617 -72 -369
-119 744 339
-135 -252 -741
552 97 -712
584 1 647
-581 -530 -66
616 313 45
-343 -248 266
261 328 -68
236 708 -72
438 590 1
352 27 -324
-124 -323 15
-662 424 723
144 711 -260
22 -608 171
-46 -620 -756
-666 416 394
-208 -413 -576
594 692 312
109 -72 650
-637 -476 -126
-149 486 132
552 526 128
713 -318 645
413 -671 436
639 461 -334
-416 -518 680
-439 -329 264
-622 413 321
-655 288 76
35 696 507
-468 -17 108
-157 769 714
753 196 466
154 744 -581
702 -742 -161
721 -540 218
-533 569 -401
-713 -325 120
-573 -538 -570
-567 -162 15
-68 95 706
698 16 770
688 -297 350
-210 286 447
115 447 201
313 -254 -57
-736 289 -674
250 -369 349
-280 -693 -641
746 -533 -316
771 -687 525
-349 -16 309
-751 289 -260
-586 514 -665
-155 630 701
130 564 -175
140 714 -342
440 -666 -401
-70 446 172
633 16 -106
342 -260 -370
524 33 -29
-42 669 -686
285 692 -206
-86 635 -169
-48 -355 219
-500 672 450
615 -396 421
-729 219 -84
-767 43 -681
-695 -368 -511
-223 515 -105
-371 -459 609
148 182 595
232 -409 -585
-347 -310 396
-620 769 722
303 466 -633
384 -481 -694
667 -619 355
-505 -241 505
-354 -81 129
421 -53 214
481 565 438
87 -724 -609
-251 -512 -578
-470 66 487
711 311 -590
404 -329 505
-579 97 237
480 774 -26
-201 -88 -236
-597 11 223
-746 -512 -466
-54 -568 -40
-141 -313 644
-627 -477 671
420 604 299
-395 671 764
-20 249 232
23 -729 -275
564 -667 -627
776 -720 -250
-672 685 -481
233 -420 -247
197 -232 198
-39 -143 -66
-72 -616 658
109 298 -643
495 -442 488
-248 484 -252
-389 703 36
-133 4 753
-481 762 -332
634 677 -760
698 -398 -541
-654 -652 -165
111 515 -520
346 -607 -16
334 191 19
-274 -750 -129
118 367 472
-44 -732 -549
-654 483 -660
-204 710 -464
103 -269 -502
75 -22 96
-568 -256 -710
-367 695 75
-768 184 -392
-617 436 552
119 724 -29
700 643 586
-201 -545 222
54 196 523
15 -496 -97
-301 -88 -163
-134 -559 634
-109 -26 104
-587 761 -16
-574 -158 357
684 65 -105
700 -591 766
631 -554 -460
-195 606 416
464 102 -52
327 -478 -580
-266 -306 723
-367 -729 516
-91 276 -582
341 44 -580
198 215 126
-157 595 349
773 -641 -617
446 335 422
-398 537 -586
444 180 -177
411 293 648
-460 -181 -719
155 -206 -188
-689 -529 -220
568 -438 -605
58 151 -713
-448 218 528
242 -91 -182
-533 -267 -358
-175 245 404
-364 499 -41
345 555 -407
168 -263 -300
667 -129 -116
-57 474 -312
-88 -446 -457
-277 463 24
-436 321 304
72 575 -351
40 -139 598
425 748 17
158 339 180
709 -271 30
193 -344 -353
19 -209 273
199 -442 -700
743 -550 410
22 573 -594
-526 -552 -105
-377 -271 369
676 -205 -387
376 351 -729
-258 173 512
-7 685 -187
164 649 -169
721 -667 462
502 -369 -370
-220 -582 499
570 -113 76
543 170 -206
-59 -332 688
88 54 -337
-639 145 -374
-213 -463 494
606 157 152
-300 -725 -207
-128 -241 589
-486 217 -277
-676 235 572
-609 -714 546
768 -46 25
79 43 661
-218 -498 456
516 -472 593
685 -513 -447
-533 340 393
-180 -269 372
769 283 -409
350 425 248
627 -770 387
459 -253 744
-129 -51 706
147 416 -397
-711 311 323
-480 734 -478
540 38 -268
396 319 522
-157 -392 725
-210 -428 409
766 -118 203
-617 -739 265
395 66 556
279 -367 642
590 -542 248
-207 464 -256
380 -55 -274
453 -763 -652
-6 665 -746
-562 -72 -368
-716 -181 95
166 -380 456
383 261 528
370 -546 541
-222 532 -468
-452 -192 724
-18 -727 -563
638 30 -728
-435 258 226
503 755 702
378 -611 368
-732 -90 -581
-158 -300 764
-362 88 345
718 -447 -503
772 398 -169
553 -368 -272
-139 -121 85
-664 -660 592
46 475 -415
-218 376 141
306 -209 750
-436 -688 -257
-713 61 749
-708 268 311
215 499 -25
367 -664 -546
513 521 509
744 776 471
141 256 549
673 635 257
229 13 61
494 -442 447
569 -52 -650
-266 662 284
417 543 119
-752 298 -221
587 -684 -372
-665 -760 644
-529 -435 555
-179 10 545
-98 -32 662
61 -302 387
-304 49 -593
204 -482 -45
-403 -396 562
234 -203 -706
538 732 -743
127 773 -220
-646 620 448
-87 565 466
465 335 -501
49 718 -705
70 544 203
-248 650 -222
-463 302 -240
626 202 -382
-417 372 -76
443 317 518
12 -598 421
72 197 692
-34 -325 -54
579 -726 -145
35 66 320
-165 693 -130
-329 -101 -475
-729 53 327
630 503 -274
-488 392 -195
-395 -669 721
345 -239 321
-164 -303 705
623 583 -10
-703 632 726
-85 559 477
-60 303 269
445 -706 268
-215 120 -299
32 -595 19
184 -472 228
773 -456 728
715 49 441
474 99 -509
-211 346 561
-58 -191 -373
-373 760 333
696 345 386
-409 635 759
-29 -477 -179
730 76 -21
760 -695 -376
7 -603 248
-105 185 -48
-740 715 742
167 595 -63
184 585 348
654 695 600
685 -8 440
-319 39 673
-182 -247 659
-761 -597 -540
-410 -645 -427
-639 -740 746
422 370 -339
553 738 139
-327 -244 255
-203 -583 -231
47 -82 313
280 -699 671
-642 398 751
-766 532 640
-567 126 178
23 -361 -290
-434 142 207
355 -735 -672
691 -215 -573
-247 -117 -33
-84 -702 -344
443 195 482
214 73 -620
-580 513 -762
435 -353 208
648 -101 -342
372 466 -740
-186 559 497
-191 157 639
-418 759 621
300 -737 -315
326 662 403
598 -321 -415
665 -682 -288
232 312 -249
444 -41 755
725 -148 386
209 -415 -534
-531 696 182
-588 -636 303
-92 -755 110
164 -286 -20
376 -352 -376
-207 -106 -541
-424 -372 -40
-110 -319 561
147 -168 388
154 -425 95
-76 565 127
-719 624 454
-455 161 -92
-520 202 219
-139 526 -172
549 367 459
-466 413 31
-597 641 -451
-608 -66 356
205 -11 407
148 470 -573
383 -518 48
-608 -280 110
-635 19 712
-546 -548 -535
-295 330 -230
118 -444 682
482 667 -120
361 -520 -160
-441 510 -254
138 -225 -702
307 -117 -564
-64 551 62
-621 -612 -375
-693 733 -221
36 -625 85
176 189 -565
651 -623 573
-250 -169 -484
680 241 420
-43 -397 -540
-355 672 696
-45 519 142
-703 19 137
470 618 311
-306 -323 551
499 -429 716
591 242 62
-670 -683 41
560 -63 -522
-675 -325 164
-208 -304 173
441 -243 -115
-723 591 751
231 362 -100
324 477 -410
218 -244 575
-362 387 286
-463 476 -547
-736 234 -707
573 75 495
101 151 139
605 330 -585
287 -467 507
-98 224 157
287 144 -526
-172 327 -272
-70 -718 -629
525 365 60
-483 28 43
-186 436 -698
-340 576 -554
-632 -463 365
401 700 -540
-720 -521 -606
532 594 -592
-111 -526 -291
-151 365 703
-269 677 542
-587 479 244
95 -294 512
-256 693 -702
-254 345 224
-119 -271 551
292 652 651
384 -589 714
746 -233 -391
-36 -529 -366
-678 -87 158
-287 160 617
188 345 -408
-756 -312 -237
629 -716 -488
130 -142 171
-244 367 -55
-58 760 56
692 -343 205
102 300 -354
427 191 -701
493 761 159
496 -176 64
-145 681 -290
-230 97 -670
591 -522 17
709 586 -139
-446 -546 -79
229 -290 -300
-181 123 -275
236 5 27
172 366 8
576 -167 -496
-60 39 7
304 107 -44
-55 -674 59
237 340 247
-614 -286 -376
-655 -397 96
-523 540 556
640 -504 -441
-67 -306 -737
135 460 -563
-52 686 760
277 -654 -121
479 -711 58
-561 617 -134
-346 -680 -107
725 508 -321
-7 -129 -45
-200 -121 24
721 -579 -195
-450 680 451
-84 61 -334
-287 -305 -55
-315 581 -430
-652 -389 -218
735 -410 -681
598 261 376
-314 -243 588
390 542 507
-571 385 497
498 -149 22
-649 -744 -442
707 642 -515
-32 -180 -166
-6 -8 -12
-215 359 -159
587 409 -491
-185 257 578
520 -566 640
-169 271 -285
-167 -41 96
-79 79 432
-710 588 370
-406 -556 -253
-745 -406 365
-88 -411 367
60 269 654
507 509 303
-326 -435 406
-244 -538 -558
-84 233 -379
-179 518 -477
586 -672 -241
675 568 83
-188 -53 93
-58 301 646
374 92 -405
-276 689 -357
293 -234 552
754 -231 116
635 290 715
687 97 -647
374 581 214
151 -720 -124
-238 201 363
625 768 107
-7 -439 -662
625 169 364
625 222 -84
464 -409 -9
-171 -740 314
-574 626 642
-228 -335 133
-390 47 -608
-127 -87 -336
194 -143 -462
335 -239 352
406 693 659
314 -127 275
-743 -639 576
-725 -247 -731
52 -710 -461
66 769 -25
-134 -498 293
218 -225 293
236 -174 508
-490 -547 490
-186 526 20
-308 6 -31
111 14 475
736 -332 693
-436 -32 393
43 643 103
602 -199 -170
160 -618 -139
-212 434 706
-267 -407 -451
68 46 94
331 -550 167
582 -186 747
-372 -421 720
344 -287 -135
221 -218 -636
-706 -189 626
-746 441 -318
-191 278 424
445 9 446
-186 536 -640
-565 -248 141
692 254 320
-297 -568 417
317 -556 419
527 -448 286
-433 -37 -349
-538 -684 543
675 -770 169
-473 -501 -342
265 -36 664
-560 -551 -112
-423 261 759
-578 -249 326
-62 682 -136
426 123 151
-98 -221 610
-670 529 -344
-475 471 -130
-674 508 443
345 646 -326
633 -401 -533
536 286 -759
508 448 -687
-78 635 -211
38 99 -347
523 659 261
315 -223 388
-504 220 215
-149 13 -541
-22 647 -360
-626 423 -215
65 372 -518
-702 -93 -32
-240 -556 -275
593 23 -378
617 555 -449
-48 116 -16
-442 -251 -25
-176 -545 126
-326 598 -300
33 26 103
-487 -90 157
-638 184 638
257 737 659
-710 745 240
721 -744 -621
-645 -349 -434
-250 502 -357
711 -705 697
-601 -755 -634
183 -224 -93
297 623 724
-164 -335 -412
695 161 263
319 176 -771
-458 563 -592
632 -462 8
-270 37 492
326 151 114
491 47 424
744 -490 -434
-67 584 -502
344 -318 -228
512 -242 488
-440 640 4
424 -675 675
42 -136 -738
232 -123 -120
3 564 229
382 168 -763
264 387 -108
64 -183 111
337 118 -530
292 -184 588
641 254 -135
318 76 155
-450 -378 -448
-394 -285 -675
579 614 412
301 -419 768
-3 509 -554
-661 -473 17
684 -440 212
107 -38 695
-191 -315 -685
62 260 742
706 325 -467
-186 126 -560
308 476 146
-173 375 -162
-617 663 -517
-52 459 411
-730 -409 76
104 -676 -432
650 -566 -565
-137 215 -456
-695 51 -641
-91 88 558
576 89 -628
757 -686 281
287 10 -533
3 -673 -327
224 -99 -718
-595 -593 540
-445 -526 -415
211 -692 -171
-294 199 -343
412 633 232
-646 -738 -705
-561 570 -256
676 697 -294
-601 -280 -412
517 214 -686
775 398 -286
-396 371 436
531 -464 -591
-365 403 457
769 466 653
371 566 550
396 530 -621
-152 -744 530
420 -592 -303
-305 443 -519
-697 -744 -602
-383 -538 39
-55 102 -698
-555 133 175
737 -583 196
688 -179 2
549 -547 242
-351 -698 -50
644 -362 151
49 -162 -454
505 -275 533
43 -105 -123
707 -678 -572
-666 -517 -505
-275 -566 111
274 477 356
-452 241 78
-651 27 279
623 -774 195
650 669 -554
428 109 279
293 -597 -457
271 -23 -191
-287 27 -35
610 143 573
-690 -599 128
-119 -652 639
266 323 -619
56 -94 283
-352 -708 -760
639 76 159
-378 -487 303
-489 306 -538
128 364 740
-693 -630 -741
727 154 536
-207 -221 -68
120 -538 471
467 -525 -508
362 -4 614
-475 453 -736
-543 501 49
-685 59 -36
-422 -763 628
-193 -506 -637
-765 -84 -649
547 608 -174
496 -592 -770
-2 -218 192
-160 -548 -20
762 -376 553
307 -580 -344
309 -636 294
510 -551 189
-155 -98 -603
597 -82 724
616 -422 -389
-422 530 379
169 657 -648
-573 553 764
-758 412 333
691 -225 410
-712 676 -188
705 -39 -31
467 -225 616
142 641 -649
-104 -644 669
-739 -766 261
359 741 -519
-647 -699 502
254 -331 144
-368 193 -131
738 292 147
-617 -38 483
-498 36 -746
115 -61 -416
557 -276 -173
2 596 -314
-467 -565 206
-408 100 615
211 -138 -557
398 -508 -282
-580 164 337
195 -101 -311
52 -673 -371
297 -670 632
171 211 523
-383 361 -653
143 109 739
-764 680 -693
388 459 629
-455 -680 90
480 -754 399
401 -189 -131
567 196 59
-23 540 -13
545 -691 -71
44 2 -524
588 530 -285
612 -665 204
-560 312 128
-185 -466 -88
113 -465 726
509 183 -94
-560 -558 -376
142 685 -651
439 178 460
-548 642 -6
332 383 -746
-566 -264 526
-368 -233 -501
623 682 766
446 -122 -9
661 151 -502
-155 361 160
755 -300 7
623 185 529
232 569 702
158 -611 726
744 374 -80
-15 -769 714
-691 284 91
291 -326 632
261 233 -614
-335 550 406
561 -264 -303
-645 -679 -130
119 173 -406
270 -649 88
2 622 -378
-398 205 -346
733 -381 654
418 46 578
-14 9 -70
-385 -478 -215
-520 177 -646
221 572 501
485 486 -49
359 -412 438
-556 774 -206
-241 -259 -461
-557 -339 687
-82 -702 -45
-91 -713 729
776 600 147
635 -306 -463
292 687 -188
-717 99 618
-253 497 310
492 -145 722
395 423 -667
-397 -553 -608
-409 -399 357
725 -244 165
267 366 -733
-739 -173 -770
-420 -359 -734
-313 742 425
-138 -720 -744
-295 496 -292
28 -463 76
-466 16 -129
-436 -390 -108
699 -745 367
-648 -168 -78
651 631 330
84 -754 -394
-354 84 -750
-442 -133 250
609 543 468
334 -4 728
-510 -550 74
-12 -179 693
209 -743 -253
-102 -463 -220
357 518 -242
20 773 760
570 773 -485
-475 -606 229
587 -649 -582
-270 203 -447
105 7 -125
-714 197 251
20 90 215
-637 -757 -127
-180 -278 -57
631 -510 -5
-288 -50 -230
278 566 -295
692 -304 -228
-447 59 -24
309 604 -518
421 -221 -396
564 312 399
328 544 -522
-305 287 384
-431 11 634
-85 183 394
632 -167 -516
-17 -283 474
708 162 440
-540 -330 730
457 443 -604
-631 -417 275
521 -195 -80
-482 -349 330
-145 487 516
-526 -544 204
595 276 190
438 -394 -353
592 -374 570
-406 744 -77
-472 -669 -757
-658 397 751
612 -556 437
719 185 693
631 571 431
335 727 -39
519 -573 343
-714 206 -687
-424 366 206
546 -592 -232
742 -729 459
-307 -209 -550
-496 -416 -520
-232 -304 -436
-556 227 -519
-469 -590 -423
334 206 671
343 -467 6
406 231 749
282 535 242
-460 -407 -293
537 488 716
413 -96 -686
-459 -430 757
-508 159 414
-200 -666 131
213 -276 348
-742 593 689
57 452 -753
5 -542 -137
-456 -451 150
216 -554 -52
759 186 -78
176 -14 -665
-453 481 538
17 -729 531
615 284 473
-309 -529 125
105 418 -590
-601 -452 614
132 -364 42
6 -499 201
250 198 -626
-150 -196 292
-727 -106 -42
362 171 136
-151 -299 -453
-460 -646 181
677 298 -462
618 -79 -498
-446 -597 -51
-294 -348 -248
-494 -62 -254
-442 -596 408
-455 -388 -467
143 -120 205
34 -140 349
-442 93 645
-694 680 287
570 470 -558
-93 239 23
-692 -378 339
-754 -359 567
207 384 109
99 30 -546
-327 300 -226
124 -96 323
410 306 -386
442 -667 7
20 480 27
-646 647 29
-197 465 470
-635 42 -588
66 152 550
-533 -385 739
750 -513 490
359 -295 -69
-396 394 253
460 -277 734
-577 -168 -201
87 320 -627
-178 -770 468
129 -32 -571
-433 605 -109
-139 475 197
-645 -237 -765
632 -774 -206
-8 -208 -380
-474 -295 2
221 -11 -489
-481 -633 -775
606 -366 200
43 433 320
-338 88 -158
-252 712 145
-386 -571 755
-50 320 11
-673 -147 -19
29 -532 -575
-112 441 -348
-768 277 -586
76 178 -38
-193 178 -212
-488 715 304
-569 737 655
-22 498 299
-86 -1 53
128 -643 20
143 636 -82
112 238 389
338 40 272
412 -50 -60
721 -343 61
447 -192 188
290 433 93
-527 -275 457
473 17 666
-391 -112 -330
-355 -389 -144
379 -679 351
-704 -713 697
-220 757 430
746 685 569
641 379 566
251 -63 -583
-656 264 -132
712 -333 -273
-679 91 -33
-678 613 773
-158 -483 527
116 621 546
-283 -339 16
-425 -185 -485
-678 -9 443
520 -635 582
-697 -352 -544
278 396 -280
-324 480 -241
-588 -194 28
338 721 -282
-93 339 656
60 737 328
104 245 560
68 -360 569
649 -477 231
612 13 135
319 -239 -689
-623 -95 78
-194 -234 -305
-626 -650 317
447 -96 -358
-765 -684 77
-592 -527 -364
-503 -547 -536
735 -746 268
-386 30 96
433 392 667
-266 84 248
561 -645 568
128 -50 -588
-520 -112 -631
-430 467 147
-98 484 -378
-134 636 -695
-282 733 -100
303 562 -87
190 399 -279
194 -619 -514
93 575 -326
774 291 -497
477 -682 562
456 -629 -635
270 -329 -275
-210 -317 -520
-203 111 -746
83 717 -543
-513 107 758
416 -108 -144
103 -217 -571
-395 543 132
-242 -37 -700
547 680 276
-285 606 194
-487 -207 291
-523 -382 -351
-349 99 206
-510 135 309
-550 -437 513
-96 -493 81
204 29 720
643 479 684
-380 147 -42
-276 -457 153
224 263 265
-243 -681 -264
-166 -165 692
-729 -770 -188
-418 -41 460
61 647 322
540 -460 -771
-126 -696 -8
574 -99 184
651 -706 -115
501 -134 -706
-114 126 -100
406 181 200
530 -182 -204
-284 517 254
647 438 263
-730 650 618
-513 -380 -454
669 553 61
-584 -260 581
259 223 296
587 194 -516
-538 -495 -397
-513 288 767
721 304 533
23 382 293
-471 377 482
63 -65 -321
394 -490 -461
330 121 117
-196 493 437
584 -131 -659
-159 215 -340
420 -497 508
594 -406 -620
750 335 -363
-567 591 616
784 1600
62 93 66
291 588 281
-171 -771 341
654 -618 144
-219 -278 -418
687 -172 -614
595 -190 -51
-170 -167 -241
-342 83 -380
682 -112 -537
275 33 16
-510 -576 -388
624 -753 777
216 -20 263
-66 460 691
520 -451 -571
-702 170 -66
-478 -187 -385
-271 -344 -357
-547 -405 -93
-332 187 254
129 -771 664
241 58 356
-568 727 402
-750 564 -276
610 123 324
-352 -61 -780
-525 -9 679
672 -197 -629
754 630 318
-376 -139 71
732 670 -776
-582 -339 -632
82 -189 -641
-496 444 234
429 64 -611
374 281 539
-717 84 71
480 -626 -86
721 -399 219
451 455 711
548 527 -499
-500 254 -755
133 243 195
386 111 175
-323 499 -113
164 516 381
111 -259 548
653 296 777
320 408 543
719 -770 436
-558 249 437
-685 331 -425
506 10 -581
-697 -294 -590
-534 766 401
744 -300 236
443 438 766
-323 712 637
-759 122 -558
715 513 769
-575 -570 312
74 403 188
216 21 -590
351 -107 279
-112 -517 7
-757 413 780
27 386 485
-509 -413 -768
31 -190 -448
782 -326 139
-180 -183 -76
-44 -623 381
756 -515 358
708 -384 -186
615 761 442
271 490 472
67 84 -749
22 57 267
-459 548 -418
556 531 128
326 526 -157
-386 770 421
-484 369 71
301 -275 -392
-778 -142 -463
-235 152 -325
-505 564 749
-274 -7 459
-165 -652 599
-313 -54 705
-348 -157 756
560 -237 -167
-662 -528 190
-630 664 601
235 -479 56
502 326 -97
413 -626 -612
575 46 419
630 -426 70
-390 492 233
193 701 549
488 702 565
-377 -311 -683
-679 691 62
349 274 -14
-501 245 -489
736 59 506
-335 -172 -115
694 48 -74
-406 -92 -315
-736 474 375
366 -570 -36
-499 -24 109
275 146 -339
-628 -337 539
-780 594 -356
220 -593 -27
-236 590 -354
639 519 -223
-24 -665 -775
-157 405 421
-249 432 -460
525 575 -59
645 -431 765
550 8 19
142 443 283
-603 375 50
39 615 230
555 -63 -764
358 619 209
-593 146 417
115 -654 -415
-194 445 292
-583 -168 -239
-443 -727 14
-253 -159 135
-50 -25 -572
-11 -226 489
533 -677 689
229 155 663
-518 293 -438
-155 86 655
633 -783 -355
547 317 512
603 -746 -100
-312 -315 72
-196 371 390
289 604 -38
-57 326 779
-357 -680 -637
173 -615 679
697 -193 -486
72 -405 572
37 372 -608
525 445 -88
-49 730 -440
537 318 -253
-375 47 -123
481 393 556
-354 -546 326
-765 417 489
-528 417 278
28 14 -152
375 132 -760
-481 -626 137
-261 -475 -131
-364 -648 -508
-277 -112 -139
360 -703 779
-643 399 457
729 502 90
60 -633 -78
79 146 -432
-543 409 590
-294 407 85
-55 475 539
-550 380 457
275 -98 479
-152 -163 384
95 541 -485
606 -729 522
-529 264 -218
-385 -780 -80
-673 -558 359
-591 84 -177
-724 496 -582
-55 -587 -716
-295 -19 -728
-763 577 -313
-704 477 -264
-188 512 -776
677 -622 372
693 651 521
603 -461 -263
-10 457 366
438 178 312
-432 683 -242
-319 109 -665
508 725 -254
583 -127 -748
-57 -428 686
659 7 -210
-384 299 710
416 -407 -61
-307 587 -538
455 -751 -49
665 755 401
-775 302 97
352 146 -223
505 -778 783
-284 -250 -740
-103 -302 -658
613 -33 -341
624 450 -732
483 -167 629
-590 -354 396
-385 -778 -367
760 345 -416
95 -21 -277
652 177 242
-419 346 -721
328 -304 -768
-300 -726 243
-99 -304 -8
310 761 -209
-399 606 -584
474 -562 -4
-666 558 79
-230 220 -406
675 51 -150
576 -351 170
-327 -512 -587
-435 478 -757
-35 443 -483
468 -309 -136
125 -448 -780
-214 232 -642
-760 701 557
439 -492 -351
778 315 277
-314 521 133
-734 592 -740
-286 -30 620
386 272 652
28 -502 4
-635 146 542
127 258 -509
195 -201 242
-731 -469 -362
67 174 -431
185 -71 319
51 251 675
144 -515 -59
195 -757 -558
-121 -658 365
351 289 -172
-523 -458 -50
-59 248 -89
208 351 629
-171 -497 -183
726 -331 392
-342 -82 368
458 569 -27
-494 639 -377
327 688 -128
-751 -503 -118
-205 -425 425
-608 -207 -277
-194 240 -28
