8
8 1600
6 3 1
-7 -7 6
7 -1 -8
1 2 6
-1 -3 2
-4 -4 -5
8 -4 -1
5 6 7
3 -5 -1
1 6 -7
2 -3 7
-8 3 1
-8 -4 1
3 4 -1
-8 -6 8
-5 8 -2
-1 8 -5
-7 4 5
-6 2 -6
-8 -7 -7
7 3 -7
-8 3 3
-2 6 3
-7 7 5
-8 -2 2
3 -8 1
1 8 -3
7 5 -7
-8 -6 -3
-6 6 1
-7 2 -7
8 7 6
-7 -4 3
3 -4 6
-4 7 2
8 3 -6
6 -6 -4
2 6 1
2 -2 8
7 8 -4
6 2 8
-7 -8 5
-7 8 8
1 -4 -6
-7 7 -1
5 4 -6
-1 -1 -4
8 2 -7
3 7 -3
1 2 5
3 6 -7
-6 3 4
-2 1 -4
4 2 -8
-5 -1 -2
-2 1 -4
2 2 5
5 4 2
-1 -5 4
7 2 -7
4 -1 1
8 6 -6
-8 3 -2
7 -3 -1
-6 -2 1
4 3 -6
4 2 8
-2 -4 2
-7 -8 -8
7 -1 -1
-7 6 5
-6 5 -6
8 4 -1
8 -1 -6
2 -4 5
-4 6 3
2 2 6
-3 -5 3
-1 -8 -2
-7 -3 1
-7 1 -7
-4 -4 -8
-6 -5 -7
4 -4 1
-5 3 7
7 3 4
-8 3 5
-3 8 8
-3 -8 -1
-5 8 2
-2 -4 6
2 -7 2
6 8 6
2 5 6
6 2 1
2 -6 6
2 6 2
-5 -2 3
-7 -4 -3
-4 -1 -1
-7 7 -8
8 7 7
1 -7 6
-8 5 -4
-6 7 -3
-7 -2 3
2 3 8
-1 -3 -5
6 3 -3
1 -6 7
3 6 -7
-3 -4 -1
-2 -6 8
-6 5 -2
-2 -6 3
3 -6 -2
1 3 8
1 3 -5
-2 -2 5
4 8 8
3 -7 3
6 -7 -1
8 1 -2
-2 -1 3
6 -8 -6
-3 -4 -8
3 -3 -1
8 -4 -3
1 -8 8
-4 7 -6
8 6 3
1 4 -1
1 8 6
-1 3 3
-1 -5 1
4 8 -6
8 -2 7
1 8 1
-1 5 7
2 5 -7
1 -6 1
6 4 5
-4 3 8
-8 -7 -6
-7 8 -8
-3 3 -7
-3 -4 -4
4 8 4
-6 -1 8
-7 -7 8
-3 2 -7
-4 7 3
8 4 8
3 -8 -6
-6 4 -8
-3 -6 -6
-1 -2 1
7 -2 -1
-4 -7 7
-6 5 -8
2 4 5
3 -3 7
-6 8 1
5 6 7
7 5 -8
-8 -6 5
5 -6 -7
2 -4 6
-5 8 -4
8 6 7
-1 -6 -2
-5 2 8
6 -6 -5
2 -6 4
3 -1 3
5 6 7
-3 -3 -1
5 -3 6
-7 -7 -7
-5 -4 7
7 1 -6
5 -8 5
7 -6 -5
-6 2 -5
-2 -7 -4
-5 3 -6
8 8 4
-8 1 3
4 -4 5
-4 5 -1
-3 2 2
-6 7 -4
5 -6 -3
-8 -6 -5
8 2 -8
-6 -6 -4
-1 5 1
-8 -1 8
3 6 8
8 -6 -4
-5 2 -4
-2 -8 2
5 -5 -4
4 6 -4
-8 -6 6
-6 -1 -8
3 3 3
3 5 5
-3 -6 4
-2 1 -4
5 -6 -2
3 -6 -2
8 -6 -2
4 8 2
3 -7 -1
-1 6 -5
3 -7 1
-8 6 -1
-8 3 7
6 -8 2
-4 -6 -3
6 -4 -3
1 -6 7
8 -2 5
-1 -3 -2
4 -2 -1
7 4 -4
1 -4 -7
-2 -6 3
-1 -8 -1
2 7 8
-4 6 6
6 5 -7
-6 3 7
5 5 4
3 -8 -6
-3 7 -6
-1 6 1
-6 -4 -5
-4 7 -5
8 -6 4
7 -7 2
-2 -4 2
4 -6 -1
3 3 3
-2 3 -3
-6 1 5
6 2 -4
1 -7 5
4 3 -8
-4 3 -5
3 -6 -2
-1 6 5
7 -1 8
5 7 2
-2 3 3
-5 -6 2
1 3 4
5 -7 -2
-4 3 -2
5 -6 6
5 -4 8
-6 -8 -6
-8 5 7
-7 4 -4
6 -7 -7
-7 -2 5
3 6 6
-4 -5 -3
7 3 -3
7 -3 2
3 -3 6
5 8 2
7 -5 3
1 3 -8
-1 -5 5
-5 -6 -3
-3 -1 2
7 -3 -4
-1 -7 8
-4 -4 6
2 -1 -2
-4 3 -1
2 -7 2
-4 -8 6
-4 4 7
-6 8 5
3 3 5
-3 5 2
3 -3 -8
2 -6 2
-2 -2 -6
-1 -2 -2
7 -5 -6
1 -5 -6
-6 -8 -6
1 5 4
-6 -6 6
1 -1 8
3 5 -7
-8 2 -8
5 -2 -7
-6 -4 -1
5 -3 8
3 -4 -3
-6 7 4
1 -1 -6
5 3 6
3 -1 5
2 7 -7
-3 5 4
5 -4 5
-3 2 -7
-6 1 8
7 -2 2
-1 2 -5
8 -3 -5
-3 -4 8
-7 -4 -7
-1 -5 -7
-3 8 8
7 -6 4
-5 1 -7
6 2 -4
-6 2 2
1 -2 -6
7 -1 1
7 7 -6
4 8 -7
-1 2 -8
2 3 7
-2 -4 -5
-7 -6 2
-6 -8 -8
-4 -6 5
3 5 7
3 8 2
7 -7 1
-6 -7 -7
-6 -8 -6
-8 4 3
2 -7 -4
-4 -1 8
6 -3 -4
-8 3 5
-7 5 -7
-7 -2 1
2 8 -3
8 -5 -4
8 3 7
7 8 7
-2 8 1
-2 -6 -3
-8 -4 -8
-6 -1 -4
2 6 -3
8 1 4
3 8 -8
2 2 -8
-2 8 -2
-5 8 1
1 8 -5
-5 -7 -4
4 -6 6
8 7 8
4 -5 -6
1 7 -6
2 -1 5
-6 -7 4
-5 8 -7
-7 8 -2
-1 6 -6
-3 7 5
7 -1 -3
2 4 -3
-6 4 3
8 -8 -1
-2 2 7
-5 5 4
-7 -1 -2
-5 3 -4
3 -1 6
8 4 4
8 -1 6
-5 -6 -7
6 2 4
6 6 -7
-2 -2 8
-3 5 -3
8 -4 -7
1 8 -4
-7 -5 -7
1 1 -1
-8 6 -1
6 3 -6
-7 1 7
-8 -5 8
3 3 3
-7 2 -5
6 -1 2
5 -1 -2
-6 -1 -3
7 6 -4
-7 4 -7
-5 -6 2
-7 3 -7
-4 7 -3
5 1 -8
-1 7 -4
6 4 -6
6 -3 -1
8 -5 -2
8 -4 2
-5 -6 -4
-8 7 -4
-5 4 -6
-3 -1 1
6 -2 -6
-3 -5 5
7 7 -4
-6 -8 2
-7 6 4
8 2 4
1 1 5
-4 -4 5
-7 3 8
8 4 7
2 5 -8
-7 -7 2
4 8 -8
-7 5 -6
-8 6 3
3 -1 1
-3 -7 -4
-1 -6 -7
-3 6 -7
5 -8 -8
-2 -3 -4
-4 -6 -5
3 -4 6
-6 2 3
4 5 -2
6 2 -3
-1 4 -1
1 -2 5
1 -4 2
3 -2 4
-3 3 5
-3 6 5
6 -4 -3
2 8 1
-3 -4 -4
-7 6 -7
8 2 -6
-1 1 3
-8 -4 -7
6 -7 5
2 6 5
5 -5 2
3 7 -5
8 -3 2
8 7 1
-8 3 6
2 -1 2
-7 -4 6
5 -3 -6
-8 5 1
3 -8 -5
-3 -6 3
-7 -8 1
-8 1 -4
-8 -1 -3
-1 6 1
-5 -1 5
4 5 4
-6 5 -6
7 -2 8
-7 7 8
-8 -7 1
-2 -7 -8
4 -6 3
6 -6 4
-1 6 2
-6 -1 -3
6 1 -1
-8 1 -7
-8 -6 -6
7 5 7
6 2 -7
8 7 -5
5 1 5
2 -4 7
-8 5 -5
-1 1 -5
-8 6 -1
6 5 -2
8 4 8
8 -4 -7
-3 -7 1
-7 -3 -7
-7 -3 -7
3 3 -6
1 -7 4
-7 -8 7
-1 4 -3
-4 -4 -2
-1 -5 1
-5 -7 6
-6 7 -5
-3 -4 -1
7 8 -8
-5 -6 -4
4 -6 -3
-6 -1 -3
2 -7 8
-7 2 -4
-2 2 4
-8 -6 -4
-3 8 7
4 5 -4
1 -4 -4
3 6 -1
7 -6 -3
5 6 -2
-1 2 1
-4 2 1
-7 -8 4
-5 -7 -5
2 -6 -3
1 1 3
5 8 2
-1 -3 -7
-5 -1 -8
-7 -7 4
-4 5 -7
-3 3 6
8 4 5
3 -6 1
-4 -4 -2
3 -6 -1
-4 7 -2
6 -2 8
8 -7 -8
-4 -2 -8
6 8 7
3 -7 8
8 -3 -3
-6 -3 6
-2 -4 4
2 -1 8
6 -4 -6
5 3 -8
-4 2 -8
-4 -6 5
3 -2 7
-1 -6 -7
-1 -7 6
1 7 8
6 -2 3
7 -4 -1
1 -7 1
-6 -4 -1
1 7 -1
-7 -3 -8
-1 -4 -4
7 8 -7
7 3 -1
-1 4 5
8 4 1
-4 1 1
1 8 8
-3 -1 8
-4 2 2
-5 3 -6
7 -2 -4
7 2 2
7 2 -1
7 2 -3
-8 8 5
5 3 -7
6 -1 8
-5 -4 -1
2 4 4
-7 -4 -1
-6 3 8
-1 -8 2
-7 -7 -2
-4 6 -2
1 -1 4
5 2 -7
-5 2 -4
-7 -7 -7
-5 -1 -5
4 -7 -1
3 -6 8
-4 1 -4
8 -6 3
5 1 5
3 -4 2
-2 -8 8
7 -6 -2
3 -6 5
-6 -1 2
3 -4 -3
2 -5 2
-5 7 -6
-5 -2 -6
5 -2 8
-4 6 6
3 5 -1
-2 6 -6
5 -2 5
-5 1 8
-6 7 -7
-1 -7 1
3 5 5
-4 3 -4
-4 -2 8
-6 -1 7
-2 2 3
2 -7 1
6 -1 4
6 -6 -4
-3 2 -7
8 4 -4
-6 6 3
-6 -5 5
4 -4 -2
-7 -3 7
-4 -8 -2
8 -1 -8
4 5 -8
-3 -7 8
-4 -5 -2
8 -4 1
3 4 -2
2 8 -7
8 -7 5
1 -5 3
-6 -5 2
8 1 8
-4 -5 -2
4 -3 -4
8 -5 -5
7 2 3
5 -7 -6
-5 -6 -2
3 5 -8
-7 8 -5
-7 -2 5
-3 3 5
-6 7 -7
6 -3 -6
-1 -3 -2
-7 3 -8
-1 -2 -7
-3 8 8
6 -8 -6
2 5 4
5 -1 -6
-6 -3 3
-5 -7 -1
8 -5 5
2 7 -3
8 4 7
5 7 5
-2 -8 3
4 6 8
4 -8 3
8 5 -1
6 2 3
-1 2 3
-5 1 -1
8 2 1
7 8 -3
5 6 -5
-7 -3 5
-7 -3 2
1 5 -5
1 8 -2
-2 -5 8
1 -4 -8
-2 2 5
7 -6 -8
-8 8 -5
-6 -3 -1
2 1 -4
-1 -5 -2
3 -6 2
2 2 6
-6 3 5
8 4 5
3 8 7
4 2 -2
-6 -5 -7
-6 -5 6
-1 -6 -1
2 -8 -5
5 7 -1
-7 7 -8
-2 4 5
-6 8 -4
-7 -7 4
1 5 8
-4 -2 4
6 8 5
7 -6 3
5 4 7
-4 -2 2
5 -2 8
-3 -7 -8
4 -7 2
-1 2 1
-3 5 3
6 4 5
-7 -7 5
-3 -6 -6
5 -1 -7
3 8 -2
-4 -5 4
5 3 3
-1 6 -1
7 2 8
-3 -4 -5
7 -7 -5
1 8 6
-4 7 -7
7 3 5
-6 -2 -5
2 1 3
-3 -7 6
-6 4 -6
5 6 7
5 5 -2
-1 -8 3
4 -3 5
-5 -1 -5
3 -2 -4
4 3 -3
-3 2 1
7 3 3
-1 5 1
4 -7 7
5 -1 3
-5 -4 -1
4 4 2
-1 5 4
-4 -6 7
8 -5 -6
-8 8 7
-5 7 -7
-8 -1 7
5 3 2
-5 3 -7
-4 -6 -5
7 3 -6
-2 1 -4
1 5 -1
-6 6 8
-1 -5 4
3 -3 -4
-4 6 1
-1 1 -7
-6 -7 -3
-7 1 4
5 -4 -3
-4 7 5
-6 2 -2
-6 -7 -1
5 6 -2
-4 -7 4
-6 -2 -3
-1 -2 2
-7 7 -1
4 2 -7
2 2 8
-6 6 -3
5 -7 3
5 3 -5
7 -6 1
4 -8 2
4 5 3
4 -6 5
-2 -8 2
-7 3 2
8 -3 -5
-2 -4 -6
3 -1 -1
4 2 -1
6 5 4
5 -8 -2
4 -5 -1
7 8 7
1 7 8
-7 1 -7
-8 8 -3
5 7 3
3 1 5
8 8 7
2 -1 3
-2 -7 -3
3 -8 -8
2 -3 -1
4 3 3
3 -6 7
-3 4 -7
-2 -2 3
8 5 -7
-4 4 5
7 4 -6
-7 -2 -1
-3 -8 -1
-8 5 4
-4 -4 -3
8 4 -8
-6 -3 8
3 -3 -5
6 8 -4
-3 3 -6
2 -1 6
-3 6 -4
5 8 4
5 1 7
2 7 -8
-6 7 2
-6 -8 -8
8 -8 -2
-7 -2 7
-4 3 -8
-5 -7 2
-1 7 6
-8 -5 -7
8 5 -1
-7 -8 -4
-2 8 -8
-8 3 -8
8 2 6
-5 7 5
-2 -7 -6
8 -6 -1
4 -4 -6
3 -3 -5
-5 7 -7
-5 -2 5
4 7 2
-6 2 -3
4 1 8
-1 -2 -1
-4 -8 6
-8 -4 -8
5 6 -6
-2 6 5
4 -6 5
3 -2 5
7 -6 5
-7 5 4
-1 -3 -2
-8 -5 5
-6 -8 -7
5 -3 -2
-3 2 5
-4 -6 -5
-4 6 7
5 -5 -2
6 3 -4
1 -7 -2
2 4 -3
3 -6 -7
-5 1 3
1 -4 -4
-3 8 -5
7 7 -4
-3 1 -7
7 7 -6
-3 1 8
-4 -3 6
4 -4 6
3 2 -3
6 -5 3
5 -3 -5
1 3 -4
-4 -2 -3
6 5 8
-6 7 2
5 -2 -5
7 -1 -2
4 -8 5
-1 -7 -4
-8 2 7
-3 7 8
8 3 6
-7 1 -8
-3 -7 2
-7 -3 8
2 2 -4
-4 -8 2
8 7 -4
3 -5 -8
3 -5 -4
1 -1 -1
2 7 -1
6 5 8
-8 8 -8
-8 -7 3
-1 -6 -2
5 4 1
-2 2 5
-6 3 -1
4 -8 -1
2 8 -1
4 -7 -7
-1 5 -8
-1 7 -4
-5 -4 7
7 5 2
1 7 -7
3 -4 7
-5 5 -2
8 6 7
7 2 5
-1 1 1
7 -3 5
-5 8 -6
-7 -1 -3
-8 -3 -6
2 -2 4
1 -4 3
-7 -6 6
-6 7 -4
3 -5 -4
6 8 7
3 2 -6
1 7 5
1 -3 -1
4 2 4
8 8 -1
5 -7 -7
2 8 -5
-4 -1 -6
-2 -5 3
3 8 4
-5 -7 8
4 -2 -7
-4 4 4
-1 -7 -8
-7 7 -3
2 -1 7
1 7 -6
-6 7 4
-1 -1 6
1 -1 -4
-7 4 8
8 -1 -2
-1 4 -8
-3 8 -7
-7 -7 -1
2 5 2
-1 1 -3
6 2 -3
5 -7 -5
-3 7 5
3 6 -5
-1 3 -4
1 -1 2
8 5 2
-4 7 -4
-2 5 5
8 -3 5
7 4 5
7 -7 -3
3 4 -1
2 5 4
7 -6 -8
1 8 5
-7 -1 -8
-3 -1 -4
-7 -1 -1
-4 -3 -2
-7 -2 -4
4 7 3
6 3 2
8 7 -1
3 -7 -7
2 3 7
-4 -7 5
3 -5 8
3 5 -8
2 -1 5
-5 -6 -6
4 -4 -3
7 2 -1
-5 -5 -1
-2 -4 2
-7 -1 4
-4 6 -2
1 8 1
-8 -2 8
5 -1 3
3 7 1
-6 6 -8
-3 -6 4
-3 1 5
8 -4 4
8 2 -7
-1 5 2
3 8 5
-6 8 -3
7 2 6
-4 -6 2
-4 6 -1
-7 1 5
-1 5 8
2 4 4
2 2 6
-1 -7 -6
-6 -6 -6
6 -4 7
6 8 8
4 -3 -1
-3 -6 2
-5 -1 4
5 5 2
3 -7 4
-4 5 8
-2 2 -5
5 8 -2
-1 1 -6
-3 1 -6
-2 2 3
2 -1 -6
-5 -3 -1
1 7 -1
2 7 -4
-1 8 -8
-4 -7 -5
-3 8 -6
-4 -6 6
3 4 -6
-3 -2 -7
3 8 -3
6 8 5
4 -1 5
-1 6 -5
-7 8 -1
-1 -4 -1
-7 -1 7
5 -7 8
-7 -4 -8
4 5 -8
5 5 3
-5 2 -6
1 1 -6
-3 -4 6
-7 7 7
4 -6 1
-4 -1 -5
4 3 -2
1 5 1
-5 -6 -5
-3 -6 2
-5 -6 7
-4 -5 -4
-3 3 8
-4 1 -3
3 1 -2
6 -8 2
-4 3 -6
2 8 6
3 3 -5
1 6 -6
6 2 7
-6 8 5
-2 -1 1
-7 -3 4
-8 8 3
-6 -2 -7
6 -1 -3
5 4 8
-7 3 1
5 3 -6
-3 8 4
8 -4 -5
-1 6 2
6 -7 6
2 -1 -4
-7 -5 -6
-8 2 -1
4 -4 8
3 7 -7
2 2 5
4 2 -4
5 1 2
-6 -5 -6
-5 4 -4
-5 6 -7
-2 4 -4
-1 -7 -8
-8 -6 5
-8 4 -7
2 -2 -2
-5 3 8
6 -7 8
3 5 -3
-2 7 5
-1 6 6
6 -1 -3
7 8 -7
3 3 8
1 2 -6
-6 -2 -7
-4 6 5
3 -4 8
-8 -6 -8
2 1 -1
-1 2 -6
5 -8 7
5 -7 -7
-1 -1 1
-1 -5 3
8 -4 -6
-5 -8 -4
3 3 -2
1 6 -6
-7 7 -2
-6 4 2
-1 -7 -2
4 -6 2
3 -1 -6
-5 -2 2
8 6 1
5 7 -5
1 3 6
-5 -7 -4
-3 4 -7
-2 -6 5
-4 -7 5
1 5 -3
-6 -1 -7
5 -8 -3
-1 7 2
2 3 1
-6 1 -3
2 3 -6
8 -1 2
5 6 -6
6 4 -4
8 7 -3
6 8 8
7 3 1
-7 -1 2
-6 -7 -1
8 4 -8
1 2 -8
1 3 -1
5 3 7
-6 -8 6
-2 2 -5
-3 -1 5
-3 -7 -8
-1 2 2
-8 -5 -4
3 1 7
5 -2 1
-8 8 -6
8 -8 3
7 -7 -6
6 -7 7
6 2 -8
6 8 6
4 -4 -3
-4 1 -7
3 2 -5
-3 7 -4
-6 -3 5
-3 7 -1
4 -1 4
2 -8 4
6 -2 5
5 -6 -2
4 1 2
-1 -4 2
2 5 5
3 -1 -6
-2 -4 -5
2 -6 5
-1 -3 6
-6 1 -2
-2 3 -6
2 7 -8
-8 -5 -1
8 -4 2
4 -6 -4
-1 -3 -5
4 5 -5
4 3 -8
-2 8 6
-7 -3 3
-8 8 7
-4 -1 4
2 -2 -3
-5 5 5
3 -3 -5
3 -5 1
8 6 4
2 -5 2
3 -3 1
-7 7 7
8 7 -8
-6 1 -6
3 -4 -1
2 -8 -2
-7 -2 2
5 1 -6
7 -8 8
-7 6 7
1 3 -4
6 -5 -7
8 -3 -4
-8 -2 -4
-6 8 -8
3 7 -8
3 -4 -4
1 -7 7
-5 8 -5
3 7 1
1 8 6
7 -4 -6
-1 5 1
6 -4 -1
-4 -6 4
5 2 8
7 -1 8
-6 -4 6
6 -6 -4
-1 -6 5
-3 2 8
6 8 -8
2 -7 -4
-6 8 -1
-2 5 -4
-6 -5 -3
-5 -3 2
-5 8 -6
-5 3 8
4 -1 7
4 8 3
8 4 5
2 -5 -3
1 -4 5
5 -2 -2
7 -3 -1
-4 8 -7
-2 -4 -1
-1 -2 -4
2 4 1
5 -4 -7
2 4 6
-2 8 -5
-7 4 -3
-8 -3 -6
-4 -5 -3
5 2 -7
-3 3 -2
-5 -7 3
5 -6 -7
-4 -2 -2
-5 -6 -2
2 8 8
4 1 2
-1 1 -1
4 -5 -7
3 -1 4
2 -4 1
-7 -1 1
-6 1 -7
2 -2 1
5 6 5
-6 6 3
6 1 5
4 -7 -7
-2 -4 -5
5 1 3
2 -6 6
2 -2 -8
-7 -5 -1
-7 -5 -2
2 2 -6
1 -4 7
6 -7 6
3 1 -8
-6 6 -8
4 4 5
3 -6 -6
-6 4 -6
-2 -1 7
-1 -6 -3
5 -2 7
-7 2 5
8 -8 -5
3 5 -2
-2 -5 3
2 -3 -7
-5 7 -7
-6 -7 5
3 4 7
-5 6 5
-2 8 -4
-4 -8 -3
-5 -5 -6
4 -8 -6
8 -6 -4
-1 1 -5
4 7 2
-8 -2 3
-6 1 -6
7 6 -7
-6 6 -3
8 -8 -1
5 5 -5
-6 5 6
3 -5 -2
2 -3 6
-2 3 -4
-2 7 2
-1 -7 -5
-7 -4 6
-1 8 -6
-7 -1 7
-4 1 5
2 6 6
-8 3 -8
3 -2 -3
-2 8 -7
8 -5 -7
-2 -2 3
-7 -8 2
-6 6 5
-4 2 -5
3 8 6
-4 -3 -1
-1 3 4
3 3 -8
-1 3 3
-1 -1 7
-1 -1 5
-6 -8 -1
4 -7 -4
3 -2 5
3 -5 -1
-8 -1 5
-5 2 -6
-5 -2 8
6 -3 -6
-7 -1 -3
1 8 -4
-1 7 -5
3 7 2
-8 -7 -4
-3 5 -6
7 -6 -1
-5 -4 6
-7 2 4
5 5 6
-1 -5 7
5 3 2
-4 -4 -5
3 3 -8
3 -7 5
-3 -4 5
-3 6 -6
2 4 4
-2 3 3
5 3 -7
7 -1 5
-1 8 -8
2 -2 8
-2 1 3
2 -5 5
2 -7 -8
-5 2 3
5 1 2
-5 -7 -2
-7 -7 -8
8 8 -7
-5 -4 -7
-4 4 6
-3 -7 -4
-1 -5 1
-8 1 -4
6 -6 8
8 -8 7
5 -5 -7
3 4 -6
7 8 5
-5 -5 5
-3 4 3
3 -8 -6
7 -7 -5
-6 -4 -2
-7 4 -7
4 -2 2
-6 -3 2
-7 8 -5
1 5 8
5 4 6
16 1600
-10 16 -3
11 15 16
-6 -6 -2
-3 16 4
10 1 -1
-4 9 -1
6 16 4
6 -11 11
-16 -3 15
10 16 -12
-5 4 4
-3 5 -11
-3 -15 6
11 -8 15
-1 1 -15
-5 12 -4
-14 -2 -10
4 6 4
4 1 16
6 2 1
16 -15 -14
11 -13 5
-5 -16 4
13 1 3
-13 5 6
-5 8 2
10 -12 -16
-2 3 -1
10 -4 -6
11 -15 5
4 -2 -16
-7 -11 -12
6 -14 -2
4 -8 1
-15 12 10
8 -5 8
2 11 16
11 -15 9
-2 -8 9
9 -10 15
-1 -8 4
-9 11 16
-9 10 -4
-16 -13 -5
11 -16 4
-15 16 12
-5 15 15
-6 -1 -1
-6 8 -7
-11 4 5
3 14 -11
12 16 15
6 2 1
-6 11 6
2 -16 -12
-13 15 -2
-5 6 10
16 -8 -16
3 -3 -1
-8 -15 -5
-13 5 -1
-5 5 -12
8 16 -16
-12 -7 12
6 -10 -3
11 15 6
-12 7 6
-4 -12 16
-11 -10 -2
-2 15 -9
-5 11 -15
16 2 -16
4 -5 -16
-2 11 -10
-16 12 -12
-14 -6 -6
-10 -2 6
7 -5 6
-1 12 1
11 10 -1
10 -5 -15
8 -9 8
7 -10 9
-7 8 -12
16 10 11
1 -13 -2
-13 -9 -3
-10 11 2
-10 10 16
10 14 8
-11 3 -5
-7 14 -2
15 4 -11
-6 14 -1
-10 3 9
-8 9 4
4 2 -5
8 -4 -2
-12 -14 8
-3 10 -3
-9 -15 -3
6 11 -4
3 6 1
-14 -14 -2
-5 -13 -10
2 11 4
2 11 -1
-2 -9 -7
-15 -9 11
10 2 -6
5 3 14
-4 -14 4
13 14 -11
-6 -13 8
-3 9 -15
-14 9 12
16 -4 12
-9 -11 1
4 3 7
-10 10 -9
-9 8 12
14 4 6
4 16 -7
-9 -3 -4
-4 -13 -6
-12 -13 -3
11 10 15
10 11 -12
13 9 -8
16 -11 15
-3 -15 -8
-7 -3 -3
-13 -2 5
9 9 -13
-11 6 14
-16 7 -3
1 -9 12
10 2 -11
16 6 13
13 4 -2
-7 -3 4
10 8 2
-12 10 7
2 2 9
8 -15 7
-5 -9 -5
15 -4 -16
-14 -14 -6
-14 5 16
-13 10 -1
13 12 9
6 8 1
-6 11 10
3 -14 10
8 6 -7
-16 10 -3
-11 3 16
-3 -3 1
6 4 -7
9 -10 7
-4 -5 -15
3 14 14
3 -14 -2
7 -8 1
11 4 15
-11 1 4
11 -9 11
-4 4 1
11 -2 -13
13 2 10
6 14 -7
-6 14 -8
13 -2 13
14 -16 16
4 14 10
11 7 -8
-13 -10 -10
-9 -4 14
-11 5 14
11 7 -10
7 6 -1
-2 -4 10
14 -8 2
13 -1 4
-15 3 9
-2 -2 5
7 -5 -14
6 -2 -8
14 -12 7
4 -15 16
8 -5 4
-5 11 -1
-13 -9 -1
5 -3 -2
5 -15 8
13 10 -12
3 9 7
16 -11 9
16 -7 -6
-14 14 -9
-1 9 -16
16 -10 -5
-16 16 -15
-10 -6 11
6 -15 -5
-9 -5 -16
11 -15 -12
16 13 8
-2 13 16
3 -6 12
11 -2 11
-6 -14 -1
6 7 10
-3 -8 -5
-16 8 13
14 -8 1
-1 -16 -6
9 -7 -1
7 5 2
-3 -12 -14
-9 -13 -14
-14 6 8
15 2 7
-16 8 -6
15 15 11
-7 9 13
-2 -2 16
8 -13 -11
-1 10 -4
3 -10 -5
9 13 -12
14 -1 -12
11 9 -9
15 -12 4
13 -8 -6
-14 -2 -8
14 -13 -14
15 -4 -10
8 -3 16
-2 -16 -6
1 -9 -3
-9 16 6
9 10 15
-14 -7 4
-2 10 -14
4 16 -7
11 -8 -5
-8 -6 -8
12 7 13
4 11 5
-4 16 2
14 3 10
-7 4 -2
15 2 11
9 -2 -8
-16 -3 11
-8 4 -3
-3 -9 15
2 -2 -9
-6 7 -14
4 -7 1
-1 -2 -6
