8
200 1600
138 -171 -30
-82 12 -145
188 -46 3
-44 -85 -162
-85 107 114
54 38 175
-148 -74 -35
159 167 107
-86 100 41
-11 197 171
-152 -53 143
-161 148 -131
189 -138 -101
-97 119 -185
64 -53 52
-158 112 20
-148 157 133
98 -27 77
116 103 -183
60 -82 -11
190 105 -161
109 108 101
-6 32 -77
69 194 84
-46 131 -63
-23 -22 99
-93 -112 -58
36 96 192
-53 169 -29
-83 -164 -183
-161 -195 -89
71 -42 91
89 -39 93
142 -135 5
-178 53 64
59 31 36
64 -168 57
11 -193 -78
146 -90 -129
51 183 66
-36 -5 27
-44 -20 170
-154 126 -99
-145 47 -123
-14 -127 -179
187 132 -111
158 36 59
-116 139 -76
-158 -32 -10
-81 -151 137
66 -146 26
-67 163 -104
-61 69 -133
-147 84 -51
124 -27 -80
-156 54 121
-79 124 88
-2 27 95
41 -169 -27
-27 43 162
181 -163 32
-184 19 174
-89 -128 -150
-122 -2 161
122 74 -90
66 139 -129
26 -62 77
41 -85 -90
79 -154 30
69 17 20
-177 -111 63
55 -86 48
190 85 52
105 123 -76
-194 -190 193
-172 18 71
-9 -95 -176
145 -14 168
-90 53 27
-21 -194 -185
135 76 -114
-111 11 167
124 111 156
113 -194 81
-12 74 -149
100 -28 -34
118 -157 -120
22 180 167
192 153 200
-169 140 47
157 -169 -141
-43 83 -149
-95 -168 -2
-124 -190 -134
41 37 -4
35 -118 140
-72 75 -1
18 -87 -79
-70 21 2
114 85 -28
-180 101 94
142 86 16
194 102 140
-160 65 95
-27 38 55
47 -200 -17
117 -107 -144
-154 96 -173
-113 -73 -149
135 -26 75
189 -45 44
164 32 -24
-134 -166 -35
135 172 -136
-116 -135 107
-149 -193 -116
-167 66 58
-193 130 4
-112 43 75
81 159 183
159 -135 -182
-33 -109 -75
-1 99 -106
-46 38 -77
144 83 33
91 103 -24
-19 -152 128
-195 -159 139
109 -55 183
159 -162 -199
-128 -110 35
90 15 53
122 137 -195
-121 -59 -185
-173 -5 166
150 -85 -185
144 -94 -117
-87 144 -17
31 -192 -199
192 -198 155
-19 16 83
31 154 193
-123 -195 185
-93 -55 -18
190 -34 54
93 -64 99
24 133 -15
-81 -159 38
-87 171 -52
86 -154 -180
-122 -194 180
-122 11 104
132 -26 -166
2 189 -83
80 -43 -17
190 50 4
200 -39 124
-24 83 -11
45 103 63
130 -101 89
-184 146 40
82 -92 -66
-75 19 -112
-197 -4 -74
-170 22 183
49 173 79
49 200 -184
-112 -136 158
84 103 54
-121 -114 -121
-98 75 -123
-73 -12 -123
-1 -180 48
-55 -129 110
77 67 -77
13 19 78
46 112 33
196 175 -23
99 8 -93
60 -31 -137
95 70 123
-82 -164 48
-123 -57 -4
27 -187 -161
56 187 165
31 -51 -147
80 -136 -114
-179 188 -185
-22 -106 121
-189 -29 -188
-115 74 -64
-176 193 113
184 7 -94
-127 19 21
-24 -107 88
142 7 -185
-179 -34 52
92 -80 120
-99 2 -46
-69 197 121
-181 21 -196
-124 -87 182
25 -88 -35
-56 43 118
-149 177 21
-182 99 138
116 111 90
5 89 88
-190 188 -105
-151 60 29
186 -123 33
-116 128 -9
179 126 -153
-109 -112 76
-148 -65 -115
37 138 -179
-35 -56 -182
167 -185 138
146 30 -68
188 174 21
137 81 -135
-151 159 16
-97 -23 130
172 -58 -14
-159 -73 30
-22 -157 -170
15 93 -27
56 -88 16
-180 149 -156
150 59 -59
68 -94 133
159 -85 -122
-97 -75 -119
117 175 15
189 -123 188
-171 -46 117
14 -6 112
-154 -32 58
97 -117 135
-173 99 -28
11 -88 194
171 -171 -194
-175 48 67
-30 -62 31
-54 -65 -158
-173 -36 183
-196 166 184
-188 41 182
-46 136 108
131 2 -185
183 74 32
-107 49 148
5 33 130
-91 -175 151
39 87 -123
-134 -8 -141
135 -20 162
-173 -101 -165
-126 66 -43
-48 169 -82
-157 10 -23
-141 -177 46
-93 -158 90
-191 -197 -4
-180 175 -187
131 95 -60
144 182 94
180 59 -172
-164 123 -41
-5 -124 -108
23 -68 108
-136 177 -90
-5 30 50
-184 170 -55
-14 -108 -176
-93 49 -90
-151 62 111
-33 192 7
41 -125 29
192 -84 -138
71 75 193
-77 64 200
130 -199 -80
-20 109 6
23 174 -42
145 161 -85
-164 49 79
196 -102 38
20 -9 -147
-145 118 83
38 122 63
54 -47 -148
79 -35 -79
-47 -46 112
-152 28 46
-178 159 110
-83 111 -2
-145 192 -119
-30 -162 -161
-47 -161 -68
-74 -143 -103
35 175 -90
3 76 -184
-47 -73 -56
-21 164 80
-100 -140 -37
-35 139 162
60 35 -34
-155 -16 8
187 -139 -67
49 130 186
-147 145 -72
-158 -68 -12
198 -78 164
-183 44 82
-181 66 69
-136 -35 131
-169 86 -33
-143 116 -112
-164 -58 -119
-46 122 162
58 151 199
-32 -81 -158
-130 149 196
-119 115 -88
-88 101 -31
21 -128 155
-134 95 -16
-194 191 -175
-35 -157 -90
-39 104 143
-165 96 -185
136 -102 -81
98 138 -58
-155 -10 92
-176 -146 115
-56 145 76
-196 125 56
-188 -120 -148
-137 -39 25
116 126 -131
-175 -178 -196
13 28 -64
-85 49 -29
-81 -140 -148
-97 -136 -56
-110 -139 -56
-100 90 -184
-50 193 123
95 25 -110
119 86 151
190 16 -190
67 -127 170
-85 -83 -39
21 -42 156
145 -162 -138
-160 -54 -158
127 176 170
122 163 -145
-68 -182 105
43 -171 136
121 -123 -143
114 -69 163
-101 -92 -45
91 -75 187
-137 -35 -69
4 -161 -90
-194 83 -24
-170 -89 135
-171 -124 -3
-80 -133 121
75 -127 -20
172 -10 -199
-87 39 169
-150 52 129
142 -16 40
40 -101 -181
-133 15 -89
-185 94 135
75 65 3
33 -50 118
-166 56 -32
-57 84 -96
-106 -129 -135
-121 57 39
-73 -43 146
2 -55 -189
144 -129 178
-133 -185 115
128 74 17
-98 15 43
-174 -108 -14
-177 79 105
198 18 149
38 -81 -133
103 199 57
-143 65 114
184 117 79
54 -85 154
-63 -168 155
94 146 -40
8 -21 121
-74 98 -96
-24 10 42
-53 -112 194
42 -62 -57
91 26 -28
-51 -84 -40
196 -37 9
99 -89 41
44 -169 -140
95 -96 -197
-86 186 43
104 16 -39
-95 -37 -46
136 79 -132
46 25 -164
83 -99 -134
113 27 166
171 97 -78
138 29 59
-6 -20 -80
99 -21 -126
180 93 106
-28 85 -120
113 -49 55
-41 140 60
161 -67 109
-115 159 39
-81 147 131
-48 28 124
-156 168 -135
-114 163 1
-78 142 -96
-143 -196 -129
-33 -133 92
87 -53 177
-197 75 -168
43 -104 -101
-148 -137 -170
198 138 128
91 -121 -195
82 60 -98
-147 177 -35
-2 52 98
-164 136 192
32 -130 3
-43 -130 -168
-66 -163 -55
122 170 -75
150 176 101
-119 -115 186
46 -55 44
-27 -143 -112
197 -97 -62
-136 7 -38
-152 -55 79
29 -73 195
-98 100 -108
89 127 -169
73 -84 -93
70 55 -155
28 103 -3
120 -77 89
7 163 23
-86 -45 -136
190 -76 -193
-188 -184 156
45 -55 -191
193 40 61
-33 -53 -132
-109 -171 156
-171 -30 24
-25 86 -187
-93 -107 -183
140 168 120
18 134 -60
-148 83 145
171 -64 -100
117 143 -55
-32 -86 -56
24 145 74
157 12 147
-31 -158 183
198 2 184
-8 130 30
72 -111 -10
74 -111 157
164 78 -180
-31 -145 -26
-86 -18 130
-81 71 188
-31 133 -75
106 -194 -141
-198 77 186
-78 6 17
-28 88 -53
-142 106 188
-191 -179 105
-12 126 -44
93 32 -164
191 -102 -117
49 22 162
66 16 193
-92 -147 -65
140 46 186
42 35 -62
189 131 199
-62 147 75
-195 -20 109
-170 -199 171
-58 -129 -123
-143 168 -9
200 -130 -140
-186 86 -8
-12 -119 91
-118 -85 -151
-116 -69 181
76 160 -181
-170 -88 85
-117 -166 -174
-111 129 -96
-149 -114 -73
7 96 100
183 -167 -196
-109 89 -49
-37 -119 -67
-167 120 105
-41 -30 -37
25 -55 -86
-5 -127 106
162 -10 150
-175 -79 51
199 121 -55
109 191 -47
100 131 123
166 -188 -60
198 -13 -90
-125 190 -120
-33 -189 -153
-132 95 -199
180 -1 -183
-139 156 113
47 -185 114
62 138 186
99 -82 -66
-83 67 133
-36 -102 -117
-15 124 -159
-14 -187 -147
-16 174 95
-86 -73 -89
-141 -170 -13
142 117 -123
-117 145 85
-51 -128 59
41 -99 73
51 -24 36
199 -69 -149
-173 -158 -13
160 -154 -20
121 172 32
-145 -101 8
-198 -172 120
83 18 -1
30 -119 26
94 -12 89
-176 -74 69
42 184 163
163 -146 -176
-90 83 -122
157 143 151
88 -137 -165
-178 191 -57
-53 84 -21
-178 87 -47
-2 71 97
180 -22 -138
184 75 -173
101 -14 119
-88 -181 -5
17 -111 -195
-114 -175 95
-163 -10 -133
-96 162 -33
-78 -108 155
-52 -185 189
9 47 -14
171 127 -80
-129 34 -169
69 -21 -23
-23 -65 128
11 -156 113
-49 -23 2
-10 -51 66
105 -16 17
198 -197 122
-32 189 -191
79 149 76
11 73 -151
5 -184 -200
47 -23 154
-57 30 -91
-70 -74 -129
87 83 -94
-63 191 -17
106 -115 18
42 -99 -193
124 113 136
-17 -168 -19
-11 -31 10
-135 176 41
112 11 -118
15 -91 194
160 -52 -65
-64 -194 -4
-90 -165 -128
49 -68 36
189 196 142
37 200 -57
186 -176 -20
-9 184 165
161 -72 -1
15 188 -158
82 121 -62
89 -109 -200
-19 32 -32
-36 125 5
-187 146 188
-145 157 -118
-157 160 71
-139 24 184
-28 -146 -16
93 -169 172
43 -136 -164
-140 17 -90
-78 174 82
68 52 -132
56 -71 174
-150 -20 90
124 -142 151
32 -10 -7
-71 -99 46
101 -73 193
-4 -102 -57
-39 126 151
-111 83 158
-76 22 169
-12 52 -33
98 153 4
127 146 192
83 -87 114
35 166 85
-182 167 -27
-97 -28 -27
166 36 -163
62 131 24
148 115 173
165 183 -193
-12 -22 110
179 -138 198
-191 34 137
-163 23 32
18 87 -23
-186 -178 -131
182 56 164
-188 49 98
66 58 164
-66 97 194
-138 -3 173
-135 40 -169
-92 -70 84
-131 -184 -188
139 79 180
-82 106 146
46 133 -194
-49 100 -156
145 -134 27
-78 -67 107
-140 145 133
16 -7 112
-186 -187 -164
161 -81 -199
66 -137 -185
-60 151 -158
45 -175 167
71 26 -86
-184 185 30
-118 -170 -125
185 163 -66
1 -184 -79
-160 105 199
120 143 -34
-162 2 -91
28 34 -161
166 191 142
-97 149 31
-29 156 -57
20 -28 -161
34 180 123
-126 -114 -18
-186 86 -33
-107 -26 -87
-12 -196 88
-134 -115 -152
81 -1 -54
42 -142 -188
121 -73 111
-23 -84 145
-159 -163 -164
-135 -150 187
32 174 -148
6 -9 111
73 -32 -161
-87 -135 139
-1 -105 -83
138 61 11
-88 -96 -104
73 124 198
-84 79 64
-185 -54 -164
55 130 -142
-155 -141 -125
-32 -169 -172
-153 179 17
42 -59 -6
89 21 -10
-194 -196 -184
38 -55 -53
79 188 -174
18 -117 -20
-33 -89 -18
86 7 -45
-74 -112 -146
135 -101 98
67 -84 -123
-2 5 -160
-155 -153 125
15 109 -9
-32 79 -163
112 120 -41
-99 95 63
-13 -37 -165
102 64 -165
117 163 185
36 177 89
118 -175 80
-58 -35 50
173 -78 -18
-7 100 151
-196 -164 -39
-31 -165 30
107 -22 -89
141 -165 83
57 -145 24
-93 -24 -177
182 -128 131
186 -159 -26
137 -102 -2
148 57 114
34 33 174
-124 -39 84
-170 16 177
-172 47 101
-42 -18 -128
-169 155 98
-1 127 172
-192 -15 77
-73 -140 -83
77 -24 8
-197 -137 40
-114 20 61
-170 -192 -104
-167 138 -192
47 -29 -58
-90 3 -16
-51 78 -115
-49 95 33
-116 6 -167
-196 59 29
-117 -26 -56
182 15 -120
-158 -82 -18
-79 -62 96
108 140 180
167 175 -194
118 -32 -187
156 125 129
-109 106 -173
115 -40 -79
-197 -64 56
-87 -137 17
130 87 178
-161 60 -98
-96 167 -66
196 21 182
-62 -1 26
99 -192 75
-33 38 70
-188 177 -193
42 -183 6
61 -2 158
175 -184 -49
163 -143 -22
192 -149 -99
-61 180 100
30 -1 41
1 179 3
60 -170 167
134 138 30
-72 -23 -184
43 45 -119
55 130 -101
-165 148 -13
-38 172 182
-192 98 -100
124 -169 -40
-1 -18 -143
-89 -190 -149
106 115 141
196 89 9
-26 148 86
-150 -20 -149
-33 173 191
-43 -3 24
119 84 165
-128 75 105
-174 56 -129
-192 -67 -92
165 -16 28
-2 193 -82
-50 129 127
114 80 -39
178 105 -99
-21 -165 -178
-131 -183 -178
22 83 -3
-95 63 89
-31 -46 7
130 146 102
172 24 21
-102 -82 141
-9 -83 140
156 168 80
189 -190 95
141 123 120
-156 22 78
-19 198 145
-126 195 109
198 62 -83
-123 -59 30
-48 -99 4
-37 117 12
180 99 -122
141 86 -94
160 195 158
-29 -129 -183
69 190 34
-154 -142 8
-44 -31 -130
77 -20 166
-74 176 -50
-25 -127 171
-102 48 -59
135 -24 -118
-167 -10 -91
72 93 198
-115 -23 -59
184 63 -62
65 188 6
-49 130 148
195 148 -138
-185 49 -34
-74 -122 -188
155 -8 -4
-13 127 -84
172 -107 37
70 -107 -160
-70 127 -40
23 135 82
-98 105 115
48 -185 -71
167 125 16
-13 -38 -73
111 -6 65
-104 88 60
97 -73 189
141 -4 75
-31 5 90
141 -69 18
86 35 -85
24 88 -35
-142 -125 -164
112 84 157
-131 66 139
-62 -183 60
-169 -60 14
-32 75 -138
47 -191 3
44 -29 81
-106 -140 36
161 -112 -143
26 -183 -127
-147 -63 -198
152 -167 -69
-100 114 -5
-137 34 -89
-174 146 -27
-131 -102 6
65 155 -183
-53 -5 85
129 11 27
-153 -87 -190
-152 13 181
42 56 130
51 -182 -119
169 154 -82
-156 -131 16
-56 -133 130
-187 -4 127
-46 -35 -142
188 -104 -172
47 -180 41
19 163 -154
52 186 -151
-11 -94 190
101 -134 33
-56 190 -149
41 84 -139
54 -123 125
-73 32 72
76 120 33
-191 83 -49
85 -153 178
177 -154 15
-131 65 149
114 -165 -90
-72 89 82
-24 195 -148
92 25 142
-137 -73 -169
-39 -40 22
-120 -128 -118
-55 -130 16
54 46 186
30 -137 98
29 51 113
-169 141 185
200 191 -30
-9 35 77
-165 -139 178
-179 195 -54
-20 175 119
-192 -197 -22
196 146 103
-118 166 -48
-20 -154 -85
17 73 -96
-1 -134 149
-197 105 114
5 115 63
63 12 -3
37 -182 -50
102 -188 -131
46 88 17
-191 155 14
140 -157 199
-177 64 -169
-32 -79 91
-154 -167 196
-107 195 -54
28 187 -90
-17 -142 -81
-87 48 -47
20 -167 -28
84 -75 50
38 -150 -181
-177 90 -21
-48 142 72
182 -131 -72
78 -159 -31
-58 -33 188
20 -41 7
-121 29 140
-15 21 2
-95 -25 77
-154 -78 -192
122 -30 -104
58 150 -84
-41 -97 26
21 -103 -120
32 67 -145
-71 -10 191
-72 70 189
37 -20 -161
-136 188 -159
-160 -62 -177
140 82 -175
-26 -6 -101
-12 -32 198
-88 -108 38
-190 40 -15
154 198 132
199 160 -188
-59 -82 -8
-86 -179 -134
-111 -74 151
-63 194 80
104 49 -135
-80 103 99
-153 -91 164
81 -171 -29
-26 -103 -153
-96 15 -31
196 -106 -64
161 79 -34
-150 -124 146
75 28 -62
8 -41 81
14 -21 97
192 -138 35
-189 -18 191
158 54 -194
-200 3 -25
48 -99 190
125 175 -8
-92 132 -39
167 127 -165
-89 -35 49
80 133 193
52 200 -126
149 -173 101
-104 178 77
156 -14 -4
52 -103 -165
-99 -131 33
98 -39 41
82 70 171
-153 81 91
88 -121 -79
75 -71 -110
125 32 -62
66 -192 38
154 -129 -138
57 -194 14
-33 -194 72
22 -9 -143
-183 -117 11
17 -134 -163
92 -43 48
-181 193 157
146 -110 -111
198 -85 -132
-56 142 68
-152 -19 68
145 131 -24
33 -121 -3
-148 -81 87
-79 -4 126
-35 -77 166
-11 -71 -88
179 -117 102
115 -125 -174
61 6 51
-71 -16 6
-194 -97 -32
162 83 21
187 18 -57
130 83 -106
-110 98 133
137 156 9
-57 191 -135
-148 -184 193
-41 59 157
134 143 190
67 109 -1
-78 -137 77
9 -34 -64
65 98 -126
14 -3 -17
-5 156 -31
197 129 -158
194 -114 11
35 -172 -144
-176 -112 191
43 172 123
130 -125 -117
-187 -102 -76
-123 27 -98
-138 76 -36
158 63 188
-19 -93 78
-104 95 177
-185 -69 -101
-124 145 -40
-55 20 56
-132 99 135
20 33 173
6 182 -60
-143 180 -148
72 -104 -62
151 -68 111
65 -137 19
-121 -8 187
135 104 -134
-144 89 -158
-100 -14 -65
-77 71 192
-10 -48 16
128 147 -185
-13 -83 14
-96 77 -131
193 174 34
-133 88 -93
114 -151 47
172 -192 81
17 51 -188
111 -16 -105
-43 22 87
-9 133 -160
-155 160 165
123 -3 -133
-129 -186 -30
-87 120 193
194 -69 -4
94 145 187
139 19 115
-90 -46 28
148 -184 14
5 -67 -90
-175 -143 183
-144 154 -181
-174 -24 -168
89 58 -193
59 130 -133
-14 77 91
-49 -35 134
195 -124 161
129 129 36
-70 -167 -105
-67 168 -13
187 -172 115
3 79 75
55 -10 65
173 -10 -150
6 -48 69
125 42 29
100 -35 -171
-188 -155 -72
-64 38 -184
57 -40 8
-167 -131 84
-199 -185 115
-5 147 -146
-21 -68 -160
131 -107 75
182 68 -194
-143 -107 -190
41 -116 -158
-106 -107 197
122 59 -56
58 -138 81
74 36 -165
86 169 -25
90 -70 -36
-119 162 144
-178 149 23
122 22 -186
121 -198 -160
-17 -30 157
-51 -168 54
-137 -86 33
179 176 -14
-70 12 -148
-116 -161 -101
195 97 -110
36 13 -104
-83 -178 54
35 -86 -19
71 54 176
-19 112 81
68 -9 135
79 -64 -80
-130 -102 93
-104 -2 -11
63 -190 -28
33 -55 122
-195 -68 -93
-64 43 64
-83 -72 -66
113 124 -111
96 183 1
-85 -114 173
-143 -68 167
92 -189 44
193 86 -130
32 173 -108
113 -196 -118
137 77 183
151 -166 -59
112 -124 -82
127 -87 -22
187 -25 -98
191 -158 -193
95 188 138
124 -53 155
94 9 189
-85 143 82
60 109 -147
-173 195 -32
33 -118 -35
-1 -93 -109
-120 149 150
116 119 36
157 121 34
-185 -100 155
188 179 191
-170 149 -181
106 -167 143
-109 81 -49
-59 -73 -56
15 -129 175
-3 -75 -86
27 198 124
64 124 4
-195 16 11
44 -137 -199
195 56 138
92 -172 -144
-63 92 63
22 -5 -60
-167 -149 99
-123 -68 53
153 123 70
-143 -17 -81
109 -114 54
-181 131 92
-180 105 190
-126 104 35
-57 -55 117
-104 53 -2
-156 -2 -20
29 -39 95
117 115 -28
128 -35 20
63 -85 141
101 -8 82
39 -179 -161
-174 -23 164
98 176 130
-1 128 145
187 183 -9
-199 68 100
-71 -56 -195
-90 157 166
93 59 10
-93 -3 61
-75 -191 176
-173 168 -199
97 -123 115
-183 -73 8
140 79 124
-88 -5 32
-105 -170 105
169 89 174
-183 131 -40
-50 -172 -129
-103 13 -147
-87 177 82
43 72 47
-162 161 132
107 198 197
40 -47 139
-34 -18 -88
79 141 149
-178 101 -117
36 -180 86
-114 -101 -56
-32 79 -49
126 188 103
-167 110 159
-67 31 -108
44 -51 122
-55 51 -20
139 -186 57
180 134 73
-184 19 17
-29 -194 -2
-2 135 -13
-26 -64 149
-88 19 137
-89 118 17
71 143 -4
-172 -167 -181
143 155 167
-65 22 -170
-35 192 -17
-23 138 -172
6 -40 116
-167 -75 -154
16 181 30
-27 175 107
-37 55 -114
-100 188 -73
49 34 194
21 -77 69
-136 -185 53
43 -133 -25
-85 -92 -153
-148 -50 -71
-151 -196 173
-91 197 142
157 119 -40
-116 -181 -5
-174 -158 -190
65 64 47
188 -75 136
15 68 -197
183 167 -41
14 50 -51
-38 -147 114
-159 95 27
-97 97 -84
145 -40 163
13 30 76
159 -54 -6
108 -68 14
-81 -25 181
96 117 192
20 99 -181
42 -174 6
-192 3 182
73 -44 -117
149 -121 -65
96 -40 -183
51 -196 -25
-46 21 -129
58 -175 -111
-53 -49 -44
-171 135 24
-166 174 -156
79 -185 86
-142 -116 176
180 -106 -32
79 -118 12
46 -155 -158
-46 134 52
20 -168 23
-160 174 135
154 -25 -165
149 81 -20
40 -57 7
33 -51 -154
-46 -111 105
-46 -87 -110
94 -128 50
-53 -161 -133
-89 128 70
58 -143 105
-82 -161 -72
-125 -177 -168
43 -23 -31
15 121 -124
-196 167 14
62 -72 -157
187 43 58
-148 -26 -16
11 5 -144
104 139 42
19 91 17
-84 64 125
39 78 -165
-195 -33 161
-170 83 -148
183 114 -103
-143 -48 -184
-51 128 63
-115 175 144
-50 -125 94
22 -19 104
-160 4 -49
108 130 33
-57 -183 138
75 73 -138
-30 126 80
-130 146 -179
-46 63 -144
-138 -69 174
82 -160 112
91 142 -115
-164 -88 79
-138 69 -195
-18 -12 -162
111 -143 -134
-164 -30 -175
17 -11 -83
167 -199 -151
-170 -108 -185
87 150 22
-3 159 -69
56 -92 72
63 81 -96
-69 103 -9
142 117 -7
37 27 150
-68 46 4
61 -129 -190
-111 -40 184
-185 -107 -134
-67 91 -83
-35 -101 14
-7 112 -47
-167 -188 3
-34 -136 -46
130 -32 194
163 28 32
112 67 49
-12 -67 -152
188 183 171
119 -28 -94
-110 -31 -122
118 191 -19
80 145 -116
-2 146 -96
-30 -126 -35
-71 -165 -29
168 131 194
139 -152 -85
111 -77 -129
-38 36 -117
-106 127 151
-140 -104 -170
-189 61 -37
-98 -140 -81
9 -176 -197
154 -71 40
-34 -89 104
183 135 42
58 -111 -120
-182 89 -40
46 -196 -68
-25 142 53
92 -1 -134
208 1600
-143 36 -59
184 -31 -133
149 195 -33
73 127 73
30 -207 121
48 -124 74
9 -80 201
192 91 -36
84 128 46
103 -124 -79
-116 59 55
-140 70 13
70 -187 -65
130 62 168
-61 31 -168
133 29 160
-172 9 -187
-198 4 -72
132 -40 -171
15 -152 180
-55 -204 -63
131 165 95
140 -25 179
64 165 76
112 -49 20
-180 -44 -106
-167 -79 -135
72 -181 91
-182 -133 171
128 204 -85
-119 -137 8
187 -198 192
24 -156 74
-206 202 28
-80 -77 126
88 -123 24
-15 166 -38
-193 39 -74
-63 42 89
-22 -112 117
-140 -51 -10
-65 -175 -204
-206 -25 -5
-44 -68 -25
201 -81 76
-49 174 195
-46 -81 100
80 -45 74
63 -146 71
28 -166 -139
-173 -30 -34
190 172 92
11 6 -155
16 27 205
170 -38 -130
191 169 204
-138 -81 -25
-35 -126 -28
-84 59 -74
-196 200 189
189 196 59
108 -52 -150
-194 44 -40
-102 153 -132
143 117 127
110 185 -126
105 68 103
71 -103 -65
47 155 21
136 3 51
-108 40 165
-197 3 -24
-84 201 -201
-179 -71 195
-134 147 -183
-193 -71 -22
-64 -95 -105
26 -197 -21
-198 -181 39
55 -21 8
197 -179 -89
-96 -76 -119
-14 204 143
-95 -106 -196
73 -168 54
68 142 -35
202 117 177
106 111 -45
-128 -79 177
-133 -109 -31
125 -158 60
-63 197 -200
6 42 167
2 55 -124
-122 32 -44
40 -6 119
150 -180 153
153 177 120
27 79 1
183 81 -61
-86 163 157
-72 155 -91
-167 201 161
159 -35 145
-36 -136 135
-152 182 81
-184 -88 -46
196 64 6
146 -13 -65
-129 -167 -107
-151 117 129
73 63 47
-200 109 -99
-23 -80 -42
76 27 189
37 -93 -33
-82 47 89
-42 62 -86
-109 8 208
-5 -124 95
-7 -90 -117
159 -133 -141
111 196 163
193 -38 5
-144 -192 -136
-90 117 102
172 182 64
140 -149 -207
151 -146 -146
-86 -192 -32
-112 -39 67
100 -140 -38
-188 -56 2
83 10 198
-7 68 182
86 -74 -170
60 -124 -176
76 -136 51
-104 3 -181
81 -13 180
54 -171 -101
25 -206 -36
135 -183 51
145 -185 33
-116 187 13
-127 132 -171
27 -59 200
-140 -36 54
-78 -186 131
185 -163 160
-62 -156 13
194 -32 -7
91 60 160
93 -190 -156
-52 72 -114
-44 154 -144
131 172 154
-36 -50 -76
24 71 37
-176 -173 -162
-184 -53 18
-201 -29 62
135 32 170
128 -107 -140
-129 -110 -134
8 74 -81
185 131 73
-207 35 -1
59 117 -81
-101 109 178
-58 157 -8
-99 -64 -38
105 150 174
-111 148 -27
-152 14 13
-148 -48 -62
20 87 -123
176 -52 158
-2 151 -179
41 -181 75
203 -154 -167
-78 -22 -172
-29 181 155
-158 51 103
-176 173 -89
52 116 63
177 146 146
-54 -76 208
25 107 8
-123 -33 62
123 -2 -77
-58 204 103
112 -198 68
-41 -137 -15
107 -191 56
135 -54 -11
115 37 -9
196 -121 99
-156 173 -90
-66 125 65
41 130 -107
-13 29 -169
-132 47 195
-75 -147 -128
-185 -15 -145
23 51 185
-29 28 80
-203 93 29
106 103 -164
15 129 -131
10 165 -10
46 -200 18
-183 119 85
36 -9 75
110 -78 -98
125 -27 110
-46 -18 -93
79 156 90
-104 120 117
182 174 39
-80 -17 69
-145 20 -207
11 203 105
164 55 -63
-148 -1 74
-102 42 178
-10 95 199
-131 83 144
-69 68 9
-65 105 4
9 6 12
-147 6 -146
-112 186 107
-103 -68 175
121 -117 118
-198 59 13
-117 136 174
-18 38 165
71 -59 55
101 130 -130
-18 -77 -121
41 136 22
-130 183 -100
109 -208 203
161 115 -45
-96 -168 55
207 -77 -8
-18 -109 -39
-55 14 -134
-198 -197 110
176 -28 86
-10 -22 116
-179 131 41
54 73 -142
-7 86 -145
136 148 -97
-203 -198 94
-40 116 51
-116 102 64
