8
1352 1600
1305 -251 -162
-39 425 -941
417 -742 -721
-734 -978 -279
593 348 -716
-355 -1165 682
241 -765 667
788 -416 -1242
1300 830 -1227
1141 1136 -624
-304 -1020 -569
641 418 229
-757 -1177 -715
-40 -11 698
174 -363 -876
-407 583 -540
967 -506 -79
-380 -329 704
69 638 216
-741 -657 -637
32 498 -739
1097 435 81
-417 27 208
-766 804 385
-468 -3 475
561 -1227 7
543 427 -101
711 -515 -1004
627 -430 319
116 659 209
481 41 20
-1243 -632 920
-1011 1169 763
627 -1112 739
321 -718 -990
1117 101 1334
-232 641 -54
668 -486 -703
-1215 1031 -566
251 -310 -1316
833 -466 -511
-816 -1207 663
-236 6 811
259 -471 186
582 858 -406
-65 17 -1315
-301 -1336 -813
-763 962 1142
-711 -254 -1124
-1018 552 937
-1077 957 -1325
79 -1231 -422
-557 199 677
-884 470 -1154
-413 -663 897
284 -135 878
264 874 -334
-569 -382 -1213
-859 987 -645
-488 -1173 378
-696 1303 279
-1344 -1253 -1313
-903 -450 601
-1246 1005 849
-984 1338 -1259
-1057 -1067 -842
409 -568 1231
-1267 -1208 -47
-675 795 853
45 1138 -418
55 710 -808
1241 953 -699
1061 -560 1157
-1285 704 -1029
-45 513 -1334
-309 742 855
238 87 -17
244 -77 1112
1327 934 73
820 -1235 -771
-1196 -554 -483
20 947 194
-650 113 -298
-703 252 -1189
69 -1257 449
657 -997 -1222
525 -690 12
738 1155 -1329
-897 919 -1252
-959 -1033 -1324
208 -26 -1157
847 -88 -306
26 562 1158
-973 -145 -572
-1034 -595 -1103
-801 848 -1306
620 205 -1300
-332 167 978
242 -1046 -672
201 666 -774
656 -540 1296
-532 333 938
555 225 482
62 1204 1205
-284 738 1188
1188 -442 -1254
-363 487 -948
1106 -664 -841
752 620 571
1166 922 -65
-886 598 1329
-1344 -1029 187
-546 -784 -857
-1005 -617 103
616 -989 1055
1181 -16 -1136
-918 346 565
-1063 -493 599
-583 -944 -1002
-835 -744 -859
1042 1281 -414
-1054 112 -643
910 1139 -173
1352 1263 -140
608 944 513
694 -167 1232
846 -1066 1037
116 1170 -758
370 1064 -993
-97 -882 -173
-1347 -537 371
-1341 -232 1347
306 1065 -1311
1268 -295 871
-801 -1275 -633
620 515 -656
1117 -398 1282
619 1054 1257
1040 -242 -1066
782 -1252 -735
665 1132 -724
-895 342 168
1205 -349 -1113
-1019 -758 -390
-427 1160 1045
-1134 -784 -5
891 241 -1144
1323 -474 -1216
-489 1310 -1340
673 744 984
1219 632 302
-777 -194 -637
725 -161 -953
137 -615 -1065
115 273 -607
209 -1051 606
-2 657 -312
-640 -867 -34
-799 983 -790
-761 -533 1039
-6 -846 -358
10 115 922
1340 1185 -1130
1246 644 1292
765 262 -1289
-433 -758 165
379 803 -679
-275 1008 130
904 -156 370
-394 -986 -417
840 353 177
1007 -246 551
407 -1191 -150
-29 -1298 166
-1011 424 212
428 -727 158
925 317 582
-1210 310 1248
-583 -586 203
1191 688 50
-917 -630 161
569 195 648
826 861 -882
563 -333 -262
800 937 1320
-471 57 617
120 45 1028
-441 -217 662
-784 1336 875
-572 -218 -420
-271 -950 -1170
-580 -835 -216
-366 -710 -135
999 505 54
-695 -716 693
-1013 959 -238
-214 -577 -286
456 1330 -320
985 -651 117
-1105 -1249 -1013
-874 652 -304
193 1180 69
970 -720 597
-266 1328 -853
-1330 -1350 -633
1174 326 -555
-56 -641 452
475 909 -239
-302 -926 -24
826 83 106
535 -168 1322
924 -657 608
-1167 1275 -551
437 1349 -108
-760 746 1289
1096 -1011 -532
-245 178 -593
-1226 551 288
724 -1305 1350
37 -92 -260
-150 547 413
-192 932 -1239
470 -1144 1114
915 -141 -656
1028 504 -1081
-516 -313 -187
595 -672 1265
1083 -529 1352
-681 756 714
1183 -538 946
-1097 -708 1188
75 -427 84
360 -1225 -202
-155 635 -420
-697 -1055 1266
951 -393 -1280
259 264 72
1175 -27 -159
-375 -947 -236
-962 -309 515
480 717 1134
-713 941 778
1047 -1231 326
-1029 431 -1263
-1084 -322 1104
-416 74 562
-460 434 -899
-1124 1117 -1069
-703 1143 610
157 -388 349
1066 84 -1243
610 517 59
1081 -58 798
520 1120 -1184
291 -1283 586
-895 -118 -805
617 926 -748
-448 -623 1288
-1104 604 1084
-875 1065 -1027
178 -605 -1297
922 -1078 -623
-1330 102 137
-896 800 -1025
-945 -1068 -899
1280 -1058 -1020
1343 457 1127
-232 -266 362
-36 753 -843
-242 -172 1098
-410 -1068 306
-1060 -267 -154
1235 942 330
-382 847 -455
-670 1269 425
-794 -64 1323
-658 131 20
-913 -167 1218
47 538 -595
-228 96 1000
1352 650 -527
806 75 -1231
-1340 -154 971
55 1328 -223
1173 -1157 -465
-661 -376 -1117
-988 94 -1313
-917 -449 264
824 -567 1102
38 -89 961
-1154 917 1314
-458 384 -836
-358 1183 834
-982 761 -913
691 -1222 122
171 654 766
-850 -954 305
-794 470 1153
444 -362 1134
799 636 1050
191 227 1010
-220 189 -325
634 -502 -850
945 1190 -830
-553 650 927
1075 -75 -985
-1226 1319 215
-1233 465 41
-717 586 789
-963 -478 -660
-67 910 -1183
-1008 283 260
329 -823 -720
856 -1192 316
-347 725 564
876 816 -834
1157 264 -256
-784 723 561
621 -1173 -1006
472 250 -366
420 1137 -430
-485 190 -610
894 -489 601
1189 -814 -254
-632 -993 -1215
-469 642 203
84 -316 710
-582 -869 -128
-1113 211 -260
-271 -231 -742
-583 1245 1326
-1183 -1043 371
-1086 -771 420
-449 1013 320
703 -1072 1173
678 1057 121
1061 922 -38
-809 -840 293
1212 -1343 1144
163 -1194 95
-1316 -1299 190
-605 1120 52
1119 -760 337
-32 -635 591
1116 -151 -611
775 471 -599
1051 -378 -140
-767 987 -1149
-738 -659 -810
-1029 188 -875
-1217 587 1165
1100 1122 -1287
-133 1004 1065
-824 57 -473
-1131 -886 78
-1274 549 -313
222 -236 -1348
-317 178 -511
655 -898 1007
-1281 -452 1190
1148 748 -525
-466 1209 -498
1161 -848 124
-855 134 -246
-203 -960 703
1209 706 1073
846 -960 380
647 -650 -24
405 -939 -1342
322 -858 -922
1103 282 539
-930 -577 -319
-471 -623 -1301
-576 -530 -1263
-34 -1330 -652
429 572 -488
1140 736 -1234
1002 -584 -569
-21 1019 -335
1322 -1150 -847
-1248 -470 9
-635 17 -182
1227 1350 -226
-217 239 -565
636 908 750
-186 -715 1061
1330 1212 654
-755 -72 1090
-258 -1302 336
-176 504 -1231
-1323 777 1289
-74 712 -102
-1050 -574 -1176
387 -295 412
370 393 757
665 -784 14
27 -875 91
-639 12 -869
-485 -304 1061
-323 -129 422
220 105 -112
-680 -1317 998
-574 1268 98
-1156 461 871
810 17 1072
-1008 1309 -533
-1079 -982 -894
-608 1239 77
-1010 -808 -722
1108 775 -1284
-816 -299 405
-1279 1205 -55
-111 -311 -1262
-308 -439 -267
1163 525 1317
142 1010 852
537 -1173 399
495 -1093 -178
-372 779 796
-163 935 -376
544 -710 1167
401 703 -103
-1181 166 672
123 -143 -659
-20 -1319 197
-952 243 412
-967 58 -520
-1052 -1000 -1228
370 -985 -1213
245 841 1334
-991 -85 -486
357 495 1246
-877 617 737
-926 -278 315
62 -625 806
-376 264 -282
768 -163 113
144 1022 -682
-1129 603 367
977 211 -398
-280 -894 -374
195 418 553
-341 817 -402
811 -930 -358
264 149 -497
-223 741 -1225
816 -1012 724
764 -38 733
-227 -1309 -154
996 911 886
-1081 867 1343
1086 1325 -195
757 911 303
-249 -1096 -813
-85 -1168 -1132
269 -1076 -689
-845 -821 728
715 166 -1009
747 -1124 -915
-647 -1197 737
18 -998 -828
102 1225 -125
1351 301 24
-812 -790 505
997 785 938
-90 -1158 -1158
-732 -949 -708
-324 -1123 747
1129 -1268 -436
1279 -31 -704
121 -1082 129
896 969 170
-218 -1316 1073
-62 -649 873
979 -483 840
523 -32 -1159
883 -133 -720
1026 1064 -880
736 -148 -625
602 -1305 -983
1237 668 293
-453 1312 1089
-922 -945 -971
-760 -656 -1207
398 -47 -488
996 1224 -770
709 -504 728
-517 -866 -805
353 1144 749
1005 -451 -492
195 -73 -113
497 991 -188
1177 -541 372
-1130 186 885
-123 -700 1085
664 -379 -1047
17 146 1063
-614 -182 -461
149 -273 788
-1320 337 561
-456 1068 -1001
492 1198 229
-1071 -880 -492
-398 535 -628
1023 1227 1328
-101 -183 -388
-1069 -871 300
1344 -1028 -880
-909 -1019 622
1263 -1046 -672
603 -740 1180
-1143 -1047 1161
-533 875 758
709 185 776
-602 -886 345
663 -845 -1085
1030 103 211
-1336 -967 620
840 841 800
728 969 -703
56 300 766
-533 237 495
1166 -971 -667
-727 197 941
-987 465 381
-58 -818 585
709 955 366
-230 1091 -676
-268 482 -953
420 1038 361
-519 402 -240
-676 -471 306
-289 -1182 -191
1016 -1079 -1206
-886 539 -1010
-1299 1094 254
614 -248 -10
1262 -420 -36
-1293 -658 -456
480 -1352 -1319
-710 602 -302
-1088 -1071 1000
-145 -1086 -1018
-1214 1283 -1329
994 262 -259
116 1083 -906
-725 -711 -1168
-528 -799 -1277
-1338 147 -262
1295 -548 403
55 -945 -19
-821 86 -1327
-1070 171 689
-532 -1250 -1283
1342 -790 -666
655 -369 245
1282 -1153 451
1072 885 -739
-268 -1234 -1206
-1184 1319 -1251
335 -961 773
1223 82 -714
1339 -1269 -141
-68 737 1020
755 514 190
-562 1222 720
26 -864 681
-104 -716 188
-68 1038 -1247
565 1286 1224
-871 566 -782
655 -119 -451
-1274 65 383
-1285 -939 -736
510 -173 294
416 -425 -1244
-1297 1260 -658
312 -751 -950
303 21 -162
220 -618 -923
-1193 -304 640
267 -791 637
1294 -807 -1214
269 -1293 -108
366 -206 -383
-613 643 -65
231 1003 810
1127 195 -428
1219 1316 1332
1236 -1262 689
925 1339 -365
-69 976 -326
-359 -224 1222
-1263 70 376
1207 -22 -408
310 -861 1108
-124 1098 -901
1277 13 1226
-1139 1156 -1156
1210 133 -1213
733 349 916
1056 868 -786
1203 66 -1288
902 17 815
-515 -912 135
-1098 -501 60
552 -1055 331
660 -833 -1176
418 1341 471
768 1291 -76
-863 -420 1344
-1002 341 170
374 1310 -710
-1053 561 -234
1137 -170 -585
-420 22 -793
-651 34 -251
-491 -288 973
1007 617 866
-433 -683 1006
369 -126 208
-22 -568 -1023
-1169 -445 -531
268 -932 1095
-356 -243 1237
77 831 -555
-572 -616 -427
517 594 450
-858 -1326 94
-890 1332 -313
-619 -797 -41
-751 402 1283
-525 510 -1286
-208 -1095 88
-470 99 395
-289 1061 1142
309 -828 901
1201 -513 -1076
-139 -465 1264
-1273 -53 -163
-599 -748 -911
-736 1135 -275
698 1023 -1032
-630 864 615
-897 584 -875
-750 611 1325
-720 -1091 1246
-1077 -725 -1293
375 -1002 368
-19 1106 816
-1079 -92 137
-691 330 -539
-143 570 1318
297 -300 1029
-908 -1131 -788
-709 925 -581
945 538 1012
-459 -139 422
961 -145 1316
1036 820 101
379 356 -584
222 -1256 -692
-242 834 -637
1308 321 785
-483 -793 881
636 -1042 64
-247 212 -400
576 82 385
1141 -571 -1000
-987 -193 -602
754 -653 -616
-307 -162 7
-1325 302 -1048
-661 -784 1229
585 -768 1247
444 405 79
208 606 673
-903 953 841
961 593 -1309
-1287 937 -695
-1159 1161 913
925 -74 846
861 -115 -766
-619 12 -247
-26 869 576
-78 -973 420
-183 588 -706
-340 1108 -602
1008 -336 1222
1079 -1168 1061
13 655 -295
718 342 -974
-901 -4 720
1343 -284 -84
702 -454 -1029
-50 487 -1106
538 763 -7
-685 -752 1305
1029 483 -648
163 578 221
-486 535 118
254 760 638
-1311 862 -182
1060 665 -159
1305 181 249
848 1257 -729
992 -569 931
746 -943 -371
-168 -1337 -560
1214 -1283 975
78 745 -43
851 452 -865
192 279 1313
652 -325 -1080
469 215 659
-49 1125 -742
-830 -497 -370
-922 1352 316
621 153 1261
99 -767 -562
201 -901 -521
962 13 105
-175 1342 646
1234 -1174 -854
-238 -1252 842
-948 1217 326
-77 1115 940
-514 -1260 889
-1305 -1167 975
-463 -520 408
-781 -731 -96
-376 75 -438
-244 -393 222
-1195 604 -470
-682 -440 -503
73 1183 -406
-945 711 1242
-100 1278 -484
-1119 1347 -579
-938 851 -596
-1188 919 1299
16 654 -1216
587 742 731
-629 -167 -1034
1072 -1335 583
-977 -1062 -431
1034 -750 -1302
-1074 902 400
-854 -1320 -517
-856 -29 620
780 -860 271
-248 -905 178
-148 -253 721
-1118 1025 837
889 -491 851
556 -450 1031
-1343 -740 -267
-814 569 242
-877 -299 110
207 -419 341
315 -81 -483
-1046 -98 -965
-1309 -331 451
426 1285 294
1256 753 864
941 -915 -876
-842 -1302 1259
-1032 519 -972
-172 103 -796
314 -1334 851
604 178 1091
-1320 -151 1091
312 -185 -516
734 874 -514
-527 -793 -867
-1135 -722 -132
511 -990 -461
-1030 147 522
-28 1192 -863
570 19 -392
-384 218 570
1078 -1163 58
442 -641 -1136
-975 483 -1001
-745 -422 -469
281 1103 1213
1155 1285 -370
775 345 -743
1157 -256 -1138
-464 -1076 742
1091 -495 -699
-533 1191 827
18 135 -412
1070 -415 -470
-652 -91 -788
1152 -175 -866
-1131 58 462
99 294 -879
913 -1313 -993
227 -325 199
-1180 370 -1051
1325 518 1050
1154 -61 -1097
-739 -986 1223
903 1253 -1062
307 830 -420
1169 1003 898
413 810 1208
-1013 -925 -938
533 -574 -672
-1312 -1090 -1215
183 1056 961
1180 -385 -966
-722 -808 -487
-1121 968 -608
-803 -1182 1120
372 735 82
272 931 -1113
-875 -763 -1043
122 1105 287
1149 -289 152
130 -892 597
-444 1226 -201
-1074 -742 -129
775 -1059 -1317
-1025 111 11
-399 -188 -1018
-836 -765 891
-489 -727 -928
-1252 -1205 264
-1177 378 64
175 -133 928
-599 -98 -77
-284 -157 -285
980 809 -390
1121 414 -678
125 573 1131
-869 -119 -785
-8 -1214 1333
-1328 -127 710
830 -775 1251
-308 -252 -733
-527 -9 535
-731 -686 1177
-203 1263 545
1265 -352 -546
-172 -717 685
-666 858 -723
1253 -1227 -447
248 637 -252
-965 845 444
1173 1161 675
840 854 75
1022 1165 694
667 -139 -1
-1216 1234 -369
-259 248 825
669 -1005 -248
640 502 -677
983 -1100 189
-543 354 1050
1015 664 -909
281 168 1160
-365 1250 -1189
114 1097 983
726 75 -917
-678 930 -274
-984 -485 -802
-816 1026 -423
653 -385 339
-39 368 820
-173 577 251
278 -505 -1204
-982 749 706
185 -420 -65
1021 -6 259
-685 -972 -1246
436 -1049 -674
-529 913 568
188 -125 456
-624 -479 -332
-236 -320 469
-1342 -539 -697
-890 -730 -1167
855 -826 707
-580 -185 810
726 -980 -380
-542 827 -882
561 -1174 362
-675 -578 -1224
-441 -660 -386
-1270 26 1206
332 856 -747
-247 242 180
475 -596 -345
1229 646 -220
-750 886 -285
540 -682 335
-782 -237 767
-632 37 -498
459 54 552
-491 989 20
-109 -728 -456
1304 -364 1171
-218 528 378
-987 681 682
1201 -591 1112
-546 -832 975
824 -1068 -1285
78 -272 -459
-102 -123 899
378 -61 -1284
-397 790 496
-197 -158 991
-496 370 -632
626 -502 1304
-697 155 -103
592 1146 -202
-143 -634 -142
762 -1037 291
1096 -1140 1252
1077 -685 264
-237 -293 -1224
-357 789 -550
299 -765 266
304 -322 -1350
1135 -986 -665
-251 974 1063
-1310 1067 299
-296 -1328 -915
1061 107 -1309
-984 -921 569
422 433 -833
588 272 -988
604 -867 -327
948 706 -349
138 116 -1238
1114 -1323 1180
-23 579 -637
1144 -207 629
792 -267 -1159
938 -1024 -347
299 393 15
-341 -1187 -767
-869 267 753
351 -508 -410
-210 1191 -711
1079 814 -516
281 -876 -627
-435 -237 -1337
346 736 -1231
-905 -1117 -848
948 -32 1180
859 -923 -1041
1333 -111 -1003
1207 734 318
564 -1093 806
-794 803 -215
867 148 -849
969 141 -154
-849 451 -811
-353 -501 -593
754 -490 1193
1151 589 582
-351 -782 339
604 251 272
1102 -285 -1149
-347 -1006 598
1059 1299 53
-883 -884 365
-528 -63 726
809 1261 1015
-575 -1263 -1259
-66 -1279 -163
-576 516 447
503 -1207 -1127
526 676 1298
-100 1298 -280
-1268 -143 -551
50 490 986
-773 -366 1054
286 1050 -1096
-1168 -1029 -332
821 783 1340
-799 467 429
1155 1137 1093
-815 -53 -572
1108 1293 -919
1320 -129 1302
-186 -572 -501
-836 388 304
-779 1212 623
978 -140 -96
765 863 770
-1124 -1018 -354
-523 547 785
-459 -954 -231
-773 -963 1034
35 -364 197
275 714 -161
-628 -742 378
-301 -356 1289
-960 504 -646
1101 215 -431
-1289 483 -595
-142 1306 -78
-245 502 -888
-826 1210 683
-1013 -533 -351
190 62 -521
943 989 -844
-148 -79 212
46 185 901
387 624 -837
47 -315 1
-208 868 -959
904 -866 224
-379 -583 -417
597 618 809
-1076 -1158 1132
401 -1338 -1346
-1256 -108 218
1205 -1187 -410
-817 -1002 860
-323 -1234 -151
1242 533 22
519 -784 500
-730 300 364
1099 1201 -850
1183 -384 544
-990 1258 1207
619 549 400
712 713 -511
1004 -82 768
-145 -332 120
643 804 979
-351 -591 838
1078 370 401
-274 -1136 -1192
1327 1021 -297
669 289 1112
798 428 257
736 139 -1179
-885 -528 -479
-980 -691 216
591 -1057 -305
-762 1193 264
-32 204 656
-731 1051 -1
718 1081 -389
204 -490 -439
887 941 822
-459 -46 -1235
-1195 917 275
747 938 -710
4 632 17
-737 -1090 49
1159 522 -784
-1240 -557 -778
816 765 -107
-1199 -1164 -371
169 1149 1140
-638 -1131 133
598 -303 -752
155 -490 706
1323 98 -1225
1222 -549 -217
384 152 887
-93 183 1090
-199 -588 391
-946 1234 -1054
-1281 -738 -1068
97 446 -869
-628 1235 959
1237 -940 -308
24 826 -833
-643 535 393
-680 -827 -141
-253 -889 -672
918 910 878
45 -1328 399
-232 -296 81
935 505 -483
-1245 908 -450
-270 -889 -646
1052 -943 -536
649 -1253 -796
309 -362 301
-754 -409 -1173
-787 1292 665
139 356 25
714 1331 829
959 -1019 515
-563 947 -1000
-1263 -147 277
-826 187 920
638 -696 -755
-1029 1348 909
266 -700 203
-1253 -940 640
-178 -1181 660
58 -975 -298
-809 8 140
950 891 963
837 -905 -527
-883 196 1132
1158 783 873
-704 565 -2
1108 911 320
362 10 -800
-735 1248 -314
302 1244 594
-617 213 -475
-397 -252 -279
-1273 -234 1092
1118 922 -1239
536 -799 -510
12 -56 617
1040 -329 -1283
-1292 -347 -946
928 154 171
-1163 -394 -673
-630 -1275 188
213 1224 1219
-284 -963 -294
-409 -454 -218
-840 550 -794
-1189 604 -560
-615 513 -994
-1261 -93 -854
858 24 -359
184 1344 1091
-284 -1337 -107
583 466 -1188
629 1105 455
877 723 351
-113 -984 858
-1333 847 1245
-301 -1346 504
-201 1083 390
976 867 -69
-995 -530 -842
1125 -1349 -953
517 -199 89
559 -968 554
942 -893 -270
424 1225 167
-283 1165 994
-361 -222 1050
209 -873 -508
-960 -688 1230
817 -23 -1333
-4 710 -1343
370 465 501
-563 -691 1055
-861 141 640
-535 1156 -667
-890 -923 559
-1116 -169 -674
884 467 1309
-438 -1283 961
829 -627 329
-288 -1220 154
255 -1058 -105
411 -21 -372
-530 -493 706
-233 -688 1288
-682 797 -722
-327 -833 -293
1098 -393 834
588 -641 1280
34 1307 -88
-636 -1294 -653
371 -494 -283
1257 1072 641
795 -269 -389
-530 -535 438
1351 871 580
-896 -1110 -666
-732 1193 950
1063 1172 1189
1242 628 -833
1029 893 216
64 487 682
361 -374 -833
-615 814 -327
361 -1210 538
-457 -774 911
166 670 1046
267 707 -1341
1154 -1206 1109
245 876 -932
-185 -1274 -385
-507 -346 -1115
-851 591 -132
153 389 869
-1296 -52 -1099
-321 -959 249
83 1299 1061
602 -788 608
879 -1184 -1246
1215 -918 -279
-346 -1210 471
-683 -80 -53
1279 -423 281
180 -1089 139
200 1151 309
-384 -918 -923
271 1351 -148
-331 -117 785
1071 -40 -1080
-1100 9 917
-758 422 -1260
1209 948 344
-983 773 -164
-531 -25 -653
373 -1329 -171
-124 480 837
-370 1169 644
946 1231 -1014
-142 -696 -713
202 133 -182
-80 1199 570
-806 -652 869
-414 478 -1259
465 371 -1002
417 -11 1261
-430 1293 1247
635 969 720
-1116 311 592
1026 -709 1047
884 -179 575
-686 17 -894
862 -1045 487
-981 163 -270
-203 386 -1249
-537 -1080 656
-328 306 -194
-282 263 -814
-44 -553 -217
300 -1013 188
-712 -708 -336
-905 1320 88
-652 -625 -738
-470 -210 570
910 742 -1037
-216 -964 -807
22 727 1031
1275 -1312 -596
-30 641 -557
630 -919 -920
-1230 -663 715
-563 -758 -834
-111 -70 516
-1254 -984 1247
629 657 -1186
-982 -598 -816
156 705 379
-681 1295 945
117 -991 1328
996 -994 -521
-566 -4 -1134
-1137 -180 -992
93 -130 78
-315 -1181 1188
1093 -1238 -1292
-1020 1113 1298
1230 -526 241
-1220 -11 -896
1179 1242 249
-661 -874 258
459 1166 -1034
649 -309 1197
701 199 383
1018 16 1186
-185 -102 -1150
132 505 -77
1158 -118 -257
-660 -1092 -652
-1161 1351 -1
-509 -481 -44
-681 -811 -508
960 -229 544
-1249 650 206
-564 -1201 781
783 -34 -672
788 1225 355
396 339 969
-68 -469 -911
390 -1317 -834
-137 1234 -96
46 1191 331
-882 -307 737
-1224 380 -258
-1014 -1013 -920
-1026 852 -533
287 -615 -603
-871 1024 949
253 510 -1266
604 857 -884
320 142 349
997 1167 1094
1038 -981 1342
902 311 -696
1071 -390 216
-1130 305 692
267 27 -273
-1156 744 -250
527 422 123
125 4 862
1219 1140 -774
-934 -647 -894
-905 -342 136
387 -694 258
101 444 523
985 -698 914
848 54 -687
172 -114 -637
-912 -520 1203
-1075 -1341 -438
-334 348 -1094
-1 -311 -470
764 -1282 295
719 1311 -310
314 -283 96
211 -654 313
-552 -1293 1137
-944 -322 670
310 -9 366
-636 1288 294
580 430 160
-1306 488 -1195
804 -467 460
-747 1180 -1066
747 -1002 927
-349 -1198 -1272
-231 -762 852
640 -1293 1072
-1047 1168 -159
-945 -934 1001
-464 -253 846
-967 387 -51
-141 154 -1136
-937 -755 -1188
-1177 -1172 -204
451 644 1065
230 1161 519
-1337 1223 406
404 -249 1173
1073 -543 -802
-988 1243 -120
50 655 723
-459 -228 1032
532 -936 958
1360 1600
-503 210 83
-766 872 849
517 -1072 -1065
245 198 1254
-607 -508 917
83 74 574
-1112 542 1155
7 -725 796
204 -293 -863
-696 490 362
384 143 -451
181 175 -54
-219 -701 1206
-1219 -438 -1172
725 -377 556
-621 1274 211
179 -957 932
-442 -3 -984
-1128 260 1091
-935 1085 906
1308 623 562
116 -171 -179
743 -1341 -1015
-352 695 615
-583 -861 -357
-1188 -578 956
-1219 -48 79
210 729 -139
-720 -1336 31
-410 -678 830
-1335 910 -336
90 -754 -212
559 -280 250
855 146 -171
-201 -114 -1031
1331 881 836
-527 980 -1187
722 -475 1117
165 -1243 -78
-1016 -723 -949
-1302 -199 432
-140 -1123 -482
-515 338 819
-106 -293 114
-937 612 -723
-1353 -1026 -1289
-577 -760 531
-654 865 -59
1236 942 -411
59 1320 -1064
-647 197 -322
-1079 867 -612
-118 402 528
374 -455 -553
-641 719 -1224
-1073 1007 -8
-1043 1316 714
590 -1012 -1320
-689 -733 837
-157 133 1166
1360 1163 1357
-586 1298 855
-543 874 554
-638 1189 -452
-465 429 260
1160 -814 -8
1050 1289 116
419 -959 -239
226 863 -224
1172 44 -956
722 202 527
-900 -1075 490
684 552 40
-489 -488 -796
-498 -1053 243
321 -156 -997
-1077 327 -852
102 1284 573
1352 215 -1130
-1177 931 -738
576 1294 816
314 1342 -453
115 361 1190
396 -330 -1016
454 -1050 502
-1013 624 -1272
-470 242 -628
