8
72 1600
31 -2 47
-44 65 33
9 45 42
34 -1 21
12 -4 -1
4 71 25
-53 2 56
34 42 34
50 13 61
-59 -2 -43
18 37 -67
-10 14 -42
-2 -60 11
-60 -5 67
19 -35 -33
11 11 29
-62 34 -17
54 -60 -41
-18 4 58
37 -29 71
67 -15 35
50 57 -26
71 -70 -6
33 44 -22
-2 -25 30
29 39 19
53 -53 32
19 70 61
-44 -41 -65
-27 55 60
44 66 -26
-61 8 66
1 65 -43
11 -47 47
-43 58 4
24 -66 -43
-46 61 -34
-33 -10 -5
-22 18 3
32 43 -42
64 -64 -43
8 -54 -31
47 26 24
42 6 -58
55 66 -55
-35 -56 51
25 -23 20
-13 -9 -68
1 60 72
62 -68 63
-46 43 42
-65 -57 63
-72 -52 -25
-6 -36 -64
-43 -10 68
-25 -70 20
40 -3 15
46 -8 11
-45 66 -10
56 34 -49
62 27 -55
14 -47 40
-43 72 35
7 -39 -13
-10 35 -15
22 13 -65
47 57 -67
-14 2 64
-13 19 42
2 -34 24
-1 7 -34
12 -7 49
38 21 -68
-59 40 -62
-39 -14 71
-41 2 9
-44 62 56
56 -16 -16
-25 -2 71
34 -5 -39
-40 36 -13
-14 -70 62
18 24 -35
71 30 71
52 -45 43
29 57 70
53 1 67
8 32 -50
-2 63 72
-24 29 60
-51 -61 -69
3 12 62
-63 17 -45
52 11 -27
-28 -61 25
-32 27 -35
-26 51 60
-68 -35 -26
-44 -46 55
-30 -13 -6
67 -67 -69
41 -67 -33
-19 24 -24
-63 -69 -56
42 34 -46
7 70 -3
-53 51 46
38 -34 -61
-49 -10 -31
-48 -23 -24
-5 16 -53
20 26 -4
21 38 -63
36 61 70
5 19 14
50 -63 -39
52 8 3
-36 -3 -54
59 -17 -46
-49 47 63
1 42 43
-3 -31 -72
-60 30 -15
-49 56 54
62 61 -69
-30 33 32
48 8 -66
60 2 -58
-72 -6 43
-72 56 -19
40 10 14
12 38 -49
-22 6 -39
-34 -36 -46
41 -68 -62
-10 52 -11
-3 49 -60
8 -26 35
38 72 -40
68 9 -45
62 40 -63
15 1 -67
16 47 -18
31 54 -15
28 25 -60
-36 -71 29
-34 42 -52
9 -43 66
-19 -51 70
33 35 -48
-10 -20 -16
-56 43 50
27 -56 61
-57 -19 21
45 7 -37
-31 59 -48
47 10 70
64 40 -30
-20 42 30
36 -67 -59
55 31 64
-17 -44 9
-32 8 -1
69 5 -1
-15 -64 -30
-52 -47 33
-25 -1 -58
4 48 32
-3 -13 -1
66 43 -58
30 -10 -54
46 51 -33
46 -9 -27
-38 55 -60
32 25 -13
36 -72 9
-52 16 -43
-15 -14 -9
-59 2 9
-41 -27 -12
-72 -71 -51
19 -67 68
37 -4 -27
31 -47 22
48 -51 48
-56 9 49
14 46 18
-4 -6 64
-42 -35 29
49 44 63
-54 -64 -23
1 21 -28
3 61 -65
29 64 47
66 55 -41
-7 -65 -43
42 71 -43
37 -43 -8
-36 -3 -49
-34 -67 53
-22 24 20
27 22 -43
5 -48 -25
-50 -68 -27
-32 8 47
10 4 -63
-54 27 5
50 18 16
41 45 40
30 -6 -38
57 -66 28
-5 -4 39
-64 19 15
-43 41 -36
-12 -41 31
60 17 32
-31 52 -59
53 53 -35
13 -33 34
31 -41 -16
53 50 -6
-34 12 27
-1 -32 29
-42 -24 40
1 16 -57
-17 -67 -2
31 34 3
2 -11 -15
-40 -53 14
50 63 -57
-20 -40 -54
27 14 46
-12 -55 -57
-22 66 -64
52 -17 -24
-48 38 -34
-8 -18 -72
-19 41 9
32 44 -4
2 -36 56
-36 64 54
43 -4 15
57 -63 28
-20 -35 17
-38 -4 -6
-60 -60 41
-18 40 15
36 9 -70
1 -21 13
-65 -53 -7
-4 26 -71
-40 72 -33
15 8 56
2 54 -23
-62 57 -68
59 -4 -62
-65 -41 52
-55 -6 -56
6 -66 72
26 53 -49
51 13 -10
-14 -43 -29
-61 69 -38
4 -49 -55
-34 49 -65
-12 -68 44
31 34 3
67 -36 68
58 41 -70
64 70 67
10 -3 -11
41 -42 35
36 -42 40
43 -16 -15
59 55 -61
-1 -72 -17
50 2 -34
40 -7 23
30 -15 49
-38 -57 24
11 -53 58
4 -45 -3
-41 32 53
-60 72 68
24 7 -19
-71 35 -48
-53 62 -39
5 -64 14
-42 71 -1
-23 25 -62
2 -39 -66
-19 -15 -6
-39 -62 61
16 -26 69
52 -53 9
23 42 27
63 31 55
25 -27 -25
63 -10 -25
-17 -22 -12
-23 -16 -69
27 -5 70
-8 8 -64
18 -45 -15
43 14 62
-68 -70 -62
2 -53 -32
69 51 54
-4 60 59
-9 11 47
31 -18 -72
-69 1 -24
-10 42 -52
51 -63 -3
5 -3 -13
-44 -63 24
-17 48 -19
-56 58 67
-9 -11 -44
-6 72 34
-61 41 -38
57 57 -38
-68 5 16
-60 53 42
38 4 -21
-63 23 -31
-52 64 28
-23 -17 -7
34 -29 -65
19 53 -72
1 67 46
-29 36 -48
-3 -50 60
2 33 -69
-13 2 -4
20 -15 31
5 54 59
44 47 -35
-45 21 -10
-67 72 67
-60 -49 -16
-3 -64 -18
-63 -32 -55
27 69 -35
-17 25 -32
-14 19 -9
6 -45 67
-2 12 71
-7 -24 -36
-62 56 -61
32 72 -71
-62 21 66
-12 54 17
57 -63 -62
4 -46 38
68 10 5
10 -9 -14
52 63 3
-14 64 -54
72 -60 42
60 70 -26
44 -25 -64
11 -37 -10
-22 13 57
11 63 55
-53 -22 12
6 50 -12
43 3 -48
-65 -23 -39
55 23 4
27 -65 -14
29 65 -16
-59 -49 58
-6 57 54
41 -67 -27
-24 11 -23
62 31 -15
-39 50 56
13 -65 65
12 -41 -6
-44 27 43
9 -52 -44
23 -71 33
69 30 13
5 49 -70
50 -31 71
-4 -57 5
-57 -59 21
67 55 -67
-69 21 3
-67 -64 66
-11 3 13
-53 -36 -7
11 -53 55
-9 -16 -28
-71 -15 -45
-13 -60 -23
-47 -49 -16
-65 -63 44
-12 -6 -24
26 24 71
-38 33 -49
-30 -15 -2
2 -17 -20
-1 -24 8
1 15 -12
35 2 -71
49 56 -40
-3 6 52
-2 -45 -63
-72 -54 -12
-59 21 62
-42 -27 -10
-33 55 -3
-59 51 -27
-46 65 36
33 -54 12
-25 30 1
-65 -31 -7
-20 10 -24
-5 -29 -3
17 36 60
-37 44 39
-48 -51 47
31 35 -61
36 20 -67
-20 42 -6
40 -41 37
-15 14 51
-64 -39 -17
-62 -24 -61
-21 36 -4
53 -21 -4
-62 33 -30
-48 64 -66
-37 33 -20
-69 -31 -37
-2 -25 -2
48 -61 6
6 -15 29
-11 -52 -44
-31 -48 51
39 5 1
-43 -47 7
17 -70 -68
71 29 -3
-68 3 -56
-63 33 11
8 44 36
72 -50 23
-10 52 36
-69 55 50
35 47 54
6 57 20
-18 32 -21
25 7 -60
3 -7 17
-2 29 36
20 9 49
33 14 38
-35 10 -10
-32 -22 58
-10 19 56
64 5 14
-59 -7 33
-67 -48 -3
32 -34 -37
-23 52 -8
-62 -68 6
-52 61 -43
-66 -58 -18
38 52 54
-11 60 -6
-55 30 -5
2 1 53
67 57 63
55 -58 -42
-49 -2 -34
-67 -66 1
44 46 -24
-22 41 -54
16 50 63
68 -18 67
-53 -11 -55
-57 -69 -45
38 3 -13
8 -32 68
9 25 -37
-33 60 -12
-12 -64 30
66 68 -46
55 8 -59
-10 -23 47
32 -31 70
-72 31 15
-5 29 20
62 -16 30
3 -3 55
30 -58 48
50 25 41
-62 -34 -70
-39 -53 5
-23 10 21
22 36 -64
-50 -25 72
66 -54 -52
22 6 -51
-15 45 60
-39 -42 -31
16 -38 -59
36 50 2
-37 39 52
21 -40 44
-12 56 14
-38 10 -65
-4 -9 12
60 27 -72
-17 53 -46
15 -40 -59
54 -21 29
41 31 -24
-6 -16 2
25 58 67
-11 -28 8
32 19 -18
-11 -41 -27
58 43 38
49 57 46
8 -44 32
-30 19 -23
19 18 42
-51 69 66
-32 -60 13
64 -20 -24
1 20 10
27 -48 -58
67 -67 49
21 48 7
39 -34 17
26 -64 56
40 9 -1
51 2 -39
17 46 41
-1 -20 71
-42 8 -32
-10 -19 18
40 25 -2
-36 -53 49
-68 66 -65
-51 -65 36
14 13 30
-39 -9 2
-67 -58 41
-71 -13 -25
58 39 -35
35 67 18
24 -32 -39
-10 -1 -48
-71 41 36
36 63 -41
-54 1 14
-45 -27 -51
56 -15 12
-7 71 -47
-8 29 42
-9 24 -29
71 -26 -46
-63 29 36
-37 -47 62
-48 65 72
-62 -22 -58
-35 29 15
-26 24 52
25 -16 -4
44 -67 -34
-41 -48 -36
-65 45 30
69 31 10
23 -27 46
29 27 -56
47 -26 -6
47 -17 34
67 -12 63
-20 64 11
34 54 -37
26 9 23
-26 9 -45
49 -69 -67
-9 2 64
37 -58 22
-46 30 56
-15 66 -71
-1 55 1
2 -24 70
7 67 14
-52 38 -14
-12 5 -51
23 71 44
-35 -34 -61
-14 -70 -14
-3 -36 -36
-24 -5 2
-49 -21 60
-68 -10 -9
-2 -16 -9
26 -59 -59
-10 21 22
-61 -39 70
55 37 -1
58 16 -29
55 40 -58
62 55 -58
-2 47 -63
-32 -39 29
-5 -69 -44
39 -35 -63
-36 -18 -42
-37 -61 71
-9 -1 36
32 -7 -11
45 -36 -68
42 49 -18
18 53 -39
-24 9 13
42 14 13
25 -18 -63
-26 -9 23
-30 -61 -19
-47 -16 -54
53 -22 11
-35 -57 -45
-26 54 39
44 40 -25
28 -23 61
-5 -23 40
29 67 -37
-17 55 -63
-63 -34 63
70 10 28
60 -7 72
-48 49 -52
-53 10 52
-48 -51 39
-14 16 70
-42 -36 66
60 40 41
32 -21 -23
-51 34 -41
1 60 24
-2 -44 -14
58 71 34
33 -1 53
-70 -27 -26
-37 -22 -70
17 67 24
-51 -30 -25
29 -14 4
57 33 28
64 -26 3
-4 -41 -31
-70 67 -13
52 -70 22
-7 -31 -47
-68 -62 -59
30 43 -18
-2 -11 -25
5 -2 21
45 -25 -17
15 -71 55
-2 20 57
-33 -48 7
9 -54 -18
-38 -69 -52
57 11 -58
34 -52 54
50 -64 19
31 -54 -70
27 -46 1
71 -44 -18
-8 1 -10
-60 -50 -32
38 -40 18
25 -8 -11
26 -63 -21
-70 -47 -41
-14 12 -8
-63 -4 57
-7 -6 55
11 21 -43
-35 -19 69
-51 -48 -33
-69 67 -26
-12 -7 46
60 63 31
-66 -28 66
-37 -68 47
13 28 23
33 3 57
-21 -36 -51
-35 15 13
-31 -16 -72
-64 52 -23
18 69 -25
-43 57 23
-36 29 21
-68 -32 -9
18 -48 40
32 -68 35
-61 -10 72
11 -49 69
-69 40 -14
19 6 -45
14 -63 2
9 -26 15
18 40 19
-71 62 -68
-43 -12 4
36 59 28
-10 63 52
-5 49 -65
-34 -43 46
47 33 -63
26 -3 5
7 -59 -5
-63 11 -17
-34 47 26
-60 -13 25
-44 -49 -16
52 -71 38
-14 -24 -15
-20 31 21
-45 -52 56
-66 45 -22
-7 -30 -30
-57 46 -17
-45 16 -7
72 -21 -34
63 72 16
-43 70 -18
-1 44 66
53 -4 28
45 22 41
-29 -14 -61
-64 1 14
-66 45 29
41 69 -2
19 4 53
44 36 41
26 67 34
-13 -68 18
30 59 42
-35 12 -12
-58 -7 -41
68 -2 40
72 10 23
-22 -58 -16
-37 42 -59
31 35 19
-13 50 21
11 4 52
-45 -34 -53
47 52 -31
14 47 -43
63 -24 32
25 -60 -45
-65 -26 53
-68 13 13
-60 1 22
48 56 -19
-58 -15 -50
55 -34 -61
-3 -3 -55
-25 -67 20
-7 -50 -61
-42 -64 -9
-28 30 -41
8 -6 -22
48 -43 -9
69 -44 27
16 -72 9
-49 65 72
-1 16 -3
-44 45 54
-66 -25 63
40 -19 22
-21 24 -31
-51 -17 70
-29 -53 -60
-35 51 -6
30 -55 35
-61 -65 -2
-49 -71 30
28 -43 52
-19 48 32
56 -50 43
-42 -24 24
-17 47 -25
-20 37 4
-57 -17 58
-26 -27 -70
65 -18 70
-12 -66 -30
-29 -12 29
6 50 58
-14 -22 -66
-60 45 7
50 70 46
-58 33 68
-39 18 -14
-44 28 72
-63 -12 53
-13 -20 14
14 -34 64
22 50 -10
30 49 -35
12 40 -38
-19 -6 35
4 65 71
13 51 42
61 -3 55
-21 -6 -30
-57 -7 -24
46 -36 1
51 56 43
-33 -48 -13
65 -4 64
8 -71 -62
59 32 -18
43 10 -23
-28 8 -31
-60 -55 34
-7 -67 35
40 -6 58
-22 -71 1
1 -35 -28
-42 36 65
-3 28 33
31 7 59
-67 17 2
1 -44 61
-36 -63 -32
51 -27 -22
51 55 2
38 4 1
-4 9 -60
-39 -56 -17
-2 -65 42
24 -64 -30
-25 -53 65
49 9 61
-47 -60 35
41 -46 -10
-46 -59 -59
18 31 -4
-2 -12 -5
48 49 -64
-61 20 -33
-70 -26 69
19 -40 -72
-64 -23 -24
55 7 62
67 -46 29
13 70 -48
52 6 14
3 40 -7
5 -2 6
-7 53 -44
-31 45 35
64 -70 34
47 -8 28
72 18 71
-4 68 47
9 59 -29
-26 -63 -67
-70 -12 -3
-14 -55 -34
46 -14 58
-35 54 -21
41 -63 -37
-14 38 -7
68 52 49
2 9 -16
34 -32 67
11 -63 -15
-63 -1 -52
28 -69 23
-16 -20 45
27 29 49
26 38 -70
51 -41 -43
-3 -58 -42
-63 35 -40
69 -18 40
22 41 53
13 10 43
66 20 25
-3 -40 -71
37 6 -16
-28 57 -65
-47 -54 5
-15 22 8
-34 40 -21
-16 -57 -44
-70 -64 10
20 4 28
49 -28 52
-42 -60 72
41 12 35
-50 -30 -69
7 40 -71
-14 27 24
-32 -63 26
37 -58 -34
-50 -18 -63
57 63 -30
33 -43 -50
24 -11 20
-26 -41 54
30 -23 -52
-49 -25 -44
49 32 64
33 -33 56
-51 -20 -30
51 -59 -25
42 27 -56
11 -13 -48
-32 19 -44
-31 -27 -10
-27 -68 -68
-18 -36 66
16 2 -48
52 -13 -71
-48 -68 -64
51 -58 13
13 5 -66
61 -10 70
65 -6 26
-60 64 11
-25 -32 6
66 -58 -41
4 45 -18
68 58 -44
29 38 41
66 9 -30
-6 -17 23
-54 -39 -72
-62 -42 67
68 29 54
-39 50 -55
7 -47 -49
8 -61 29
56 42 2
17 65 72
-44 33 55
50 9 2
-26 26 23
-53 1 50
-26 -71 54
50 -68 -11
-25 -15 29
-7 -20 -61
23 -66 -6
72 -60 -53
-27 -17 38
-34 11 -43
-48 -68 24
57 29 45
-46 24 9
69 64 24
33 -31 -15
-57 -60 56
-15 -35 -1
-12 -68 -34
29 31 12
-40 38 -40
2 60 60
-54 -8 -48
16 57 -50
9 1 60
11 -3 -61
4 -9 44
29 2 44
-10 -13 2
-21 -64 -71
-48 -10 -46
65 39 -51
37 12 53
29 24 -50
44 36 -63
-48 -70 5
-39 -43 -16
29 68 -9
41 32 -45
-9 9 -9
68 -25 -46
-69 -2 41
30 -47 59
-14 -67 -15
-24 -2 67
-43 -10 28
-23 21 -38
11 64 -6
-42 72 -62
-59 63 -21
36 32 -10
-18 -32 5
41 -45 -29
-8 -30 46
-29 17 -68
33 33 52
-3 63 45
-63 15 71
-46 35 -53
28 43 31
70 21 3
-63 31 6
-19 35 46
36 42 -26
37 -68 2
-41 -47 19
18 -58 40
-54 14 -11
30 1 14
8 -13 48
24 11 -71
-49 -17 -35
-55 67 23
-7 23 -59
36 -65 -4
-22 52 47
-56 -23 -23
-69 70 57
37 -70 -61
-38 19 28
-21 30 9
-69 48 -64
19 -35 1
33 -5 -63
46 69 57
48 -70 -42
-60 29 -57
13 -58 -11
-35 -12 -55
-19 -61 -22
-8 32 54
-20 -38 57
-17 -56 -19
57 60 20
-25 -59 -45
-64 18 -17
-28 71 -29
66 -65 -15
48 -34 34
-26 6 71
-34 -30 -29
-28 -61 52
69 -23 49
48 20 -6
-56 32 -39
12 29 11
35 -29 -10
-10 29 -30
30 -3 27
-6 -6 29
-24 -64 -62
44 25 -5
66 -36 48
9 57 -39
26 -36 -53
8 -4 29
3 -5 57
64 -15 -62
-36 -22 12
-52 27 27
49 15 52
21 -64 -52
37 12 -35
-63 -59 20
-42 -20 46
-48 63 34
-5 54 21
-48 -69 -67
9 -2 -4
8 -53 24
72 -11 -19
29 -30 10
9 38 -21
65 -25 -39
-68 -60 65
72 10 -29
-4 -64 -25
9 8 -7
57 -24 -63
64 -12 52
-22 23 -61
-50 51 21
-49 69 -36
50 -61 -68
17 2 46
55 -50 -61
-61 26 -26
29 18 52
59 41 4
13 25 -27
-44 -47 -7
26 -60 29
49 28 10
72 64 25
33 -42 -3
-64 22 -2
-34 -56 53
-50 -48 12
-19 -20 -33
-62 68 31
50 23 -42
-45 -14 5
39 2 -15
16 46 -36
-36 -31 44
-53 -5 -38
10 -62 -69
-53 60 -53
44 44 13
-68 17 46
59 5 -34
-66 68 -69
-31 -59 -65
64 -27 66
38 68 -17
32 -39 22
-51 -38 -3
60 56 7
-12 -66 4
20 24 -37
-13 33 -3
-19 16 30
-30 -44 24
-42 -11 -16
-44 23 -17
-43 39 -67
-51 70 40
3 -14 -41
6 -52 32
18 24 -45
2 -57 -59
-19 5 45
60 -59 -23
-3 45 -54
-12 -5 -15
31 10 47
9 -60 -35
50 -67 67
-14 45 23
37 71 -57
-43 -41 36
-70 -34 53
31 41 -65
-64 -8 26
-47 5 9
-61 51 -4
-30 -7 -8
5 -4 67
31 2 -51
66 -46 -67
-63 38 -20
-21 33 -22
8 -7 12
8 -26 60
-44 20 -49
-47 -44 38
12 -38 -25
-51 -18 -48
14 -16 44
-29 -25 -9
6 -48 -9
57 67 -52
-40 -19 -20
7 -71 24
-59 17 33
-43 -43 -36
40 72 70
37 53 59
55 -49 20
-65 33 13
63 -3 -70
-43 -59 51
3 -58 -6
63 45 53
51 35 24
69 -18 -38
-38 46 -19
9 -15 -20
29 14 -29
72 -70 -21
-43 18 45
-65 -35 5
-7 19 1
37 -48 60
-43 -22 60
-51 27 31
37 70 53
8 -31 57
-28 -7 22
9 30 57
-13 -21 42
-33 -21 55
-72 63 2
12 -25 23
-21 -42 -49
46 -56 -71
64 -6 14
42 10 -61
63 70 -23
-6 22 56
-53 3 -10
-67 62 53
-16 66 -19
6 61 -39
-69 -65 6
-58 -55 9
-10 -6 1
-63 52 -29
-50 -70 -45
5 25 19
-36 58 32
-16 -44 29
40 -28 -32
54 -60 -25
5 -70 -12
-56 -10 -11
-50 -50 66
-48 -20 -56
-26 18 -10
-24 60 5
-36 44 37
58 -7 -3
-65 -71 -35
10 -49 65
-39 -53 -36
-35 38 -41
-15 -50 23
61 -64 62
-37 -70 -29
21 -52 59
-12 -10 -34
51 -68 -52
-57 42 32
-33 54 -7
-7 -58 -14
-65 9 -28
71 53 -13
-68 -15 -44
24 23 -52
-67 53 29
-22 -35 69
19 60 42
-28 -70 35
72 43 -64
-9 30 62
59 -17 -49
-68 50 23
-23 12 32
29 50 20
36 -47 62
48 46 22
27 21 -67
-45 12 57
-43 20 57
7 -55 38
-51 -62 35
-12 45 52
22 -55 -53
36 -58 -65
60 21 -57
47 25 61
19 16 -1
-23 -64 71
51 9 -36
66 -61 72
-72 60 -17
52 37 30
-26 -66 47
-6 61 15
68 55 66
-58 -20 -68
43 60 -15
-67 -48 47
-3 -13 -11
-48 -52 -18
-7 7 -34
-60 55 -25
58 -68 35
-70 33 42
56 -24 59
31 53 -27
-18 57 -51
-28 -35 -35
-61 -71 72
23 -64 72
-22 -55 6
-25 -4 -46
-49 -48 -27
-19 -71 24
6 9 69
51 -31 50
-12 21 7
2 2 -67
-11 21 -63
13 29 16
37 42 63
67 -45 41
12 -21 62
-45 61 -65
-60 -60 -57
-68 40 -28
67 18 -23
80 1600
-69 51 33
39 11 78
65 10 -63
-11 30 -5
-11 4 58
20 -26 -24
60 9 43
-40 47 -52
-13 72 -17
72 -77 -45
-45 77 45
-22 13 35
3 -73 77
-36 74 16
60 -49 -65
47 58 -29
-31 48 40
-52 59 -66
16 29 8
-3 -7 -47
-11 -75 -30
-28 -61 -31
9 28 30
-64 80 52
21 -52 -44
35 -14 63
66 4 -12
35 -53 73
6 -23 33
37 -42 33
42 -38 24
-64 40 14
11 -23 61
43 -14 32
-77 54 72
-68 50 46
-36 23 -65
20 75 71
-29 34 32
-49 66 33
39 35 -53
14 22 53
52 6 -14
23 -40 65
14 10 -52
39 27 61
-38 11 44
-62 41 -5
61 3 33
-80 -17 -38
57 -13 37
-52 45 24
-41 -46 4
-8 -79 5
68 51 24
-43 -12 49
56 62 15
63 45 14
-72 -80 57
52 12 -35
21 -73 75
47 -37 -5
70 60 -67
-74 73 -27
18 -50 62
-37 -41 51
70 -21 27
30 -11 -61
-57 34 66
-19 10 -33
-3 -8 79
75 44 67
46 5 4
50 -25 16
-9 -27 -76
50 -63 59
-10 -50 -40
-74 5 -43
-47 64 -50
41 -59 47
78 -36 48
-79 -68 -35
59 -59 53
77 -30 -3
35 5 14
-31 -58 -53
-72 41 21
-30 -15 -70
-8 70 -79
38 -48 43
-11 43 -17
31 46 59
-71 25 69
-73 -71 20
1 -54 -73
3 71 49
-57 -9 7
-15 -29 -78
-40 16 -63
-59 -42 -61
-55 -2 50
-27 57 -28
-55 60 13
-74 -48 -33
-12 54 76
29 -68 -45
-5 61 39
-75 -73 62
-46 67 1
63 62 -40
-13 55 61
-45 -26 -60
79 21 -6
71 -3 -65
-1 13 30
-80 50 -17
-75 53 68
24 34 42
-53 47 -74
-55 -28 23
15 -62 -76
43 -15 69
25 65 -65
-54 -12 -21
-38 54 14
-23 -26 47
73 9 -79
-31 -31 62
69 21 54
-16 23 1
-56 -28 15
-38 60 -60
-46 -24 36
-5 33 -47
-23 -46 -61
44 47 -50
33 -62 -17
-57 -38 -27
-39 19 -58
-45 18 60
-77 -29 -32
-21 -53 46
32 -35 75
-27 63 -56
-25 59 57
-35 22 -79
-36 42 76
51 13 -51
80 13 32
32 -36 -80
34 9 17
-59 -63 -64
62 18 -54
18 -2 -66
41 -36 -6
24 34 -39
49 16 2
-11 31 80
24 35 -30
-59 42 35
50 61 25
-52 66 -62
-41 46 45
-62 37 35
9 -35 4
-28 -16 1
-1 -15 -59
21 -1 -5
-12 46 -72
-58 -49 58
-55 26 45
73 -60 58
-72 -55 20
51 43 -40
-61 -13 -31
13 -76 60
-62 56 77
5 -24 -13
-62 -72 -63
-57 74 -53
-55 15 35
22 20 42
-63 -7 -79
42 69 -63
16 -43 -62
64 -32 16
21 -29 -47
1 -69 -67
68 74 -36
-26 -44 17
-48 24 -6
39 33 29
7 60 -4
-38 -33 59
51 50 70
6 65 3
41 -11 55
24 27 -42
31 -26 66
-74 -23 67
44 74 -13
-65 8 63
29 -5 77
36 51 -10
-51 8 -63
55 59 -64
-23 69 -73
47 -61 9
-35 40 6
8 17 -20
-52 -57 -69
-77 -33 -9
-5 -53 -11
-61 53 -73
67 16 -53
-24 67 64
-49 45 -52
-28 -61 45
38 -47 30
49 46 -38
63 -11 -42
21 -26 15
24 10 -41
67 37 -13
18 48 -27
-26 47 30
-68 39 31
-70 8 -58
-70 66 48
-80 -17 78
-3 60 -60
36 -63 1
68 50 -12
74 -22 -5
-49 80 59
-48 -3 11
-15 -2 40
65 29 11
-50 75 34
-57 64 -5
56 53 -1
-65 5 -75
51 -17 79
-6 -31 -10
64 78 -47
20 40 -40
-2 -20 -68
40 -21 76
9 -24 -68
63 70 -42
7 18 6
-2 -16 -31
39 -65 -27
-56 -26 -37
50 -17 30
72 50 26
-65 29 -8
11 -47 -26
50 55 23
15 -42 -68
-25 52 31
-32 31 64
64 -58 39
-68 -37 16
19 22 16
-17 -33 24
