8
1160 1600
-1040 -757 -506
534 223 443
-904 1050 -648
-1099 707 615
388 212 64
-923 -468 334
-60 -365 161
-952 -285 -573
-383 -1048 779
-599 -645 -556
257 131 -408
429 -150 772
579 -919 466
299 162 509
493 -398 -490
-342 1046 -290
-924 -346 83
-460 576 -336
96 639 -835
1106 955 -498
-122 713 -783
992 -148 -137
806 1029 -492
512 -842 -577
-724 -725 -701
81 1041 215
706 -988 -536
1108 564 389
-755 -415 156
379 638 -393
-820 -929 -535
402 -743 304
-446 -339 -227
1058 259 782
-190 900 523
301 276 -801
-189 395 705
-48 -674 -499
717 148 172
1121 -1156 683
-1063 -508 -719
-146 876 -158
-108 -732 845
282 -277 1053
-1059 248 988
-75 -1110 165
-1024 864 -398
-433 526 -1047
877 143 100
669 403 -140
-147 -290 -335
401 -16 -127
-649 -236 903
60 786 17
-337 -940 288
480 970 -277
-1122 997 35
-550 -900 427
595 -959 1030
-630 411 -469
663 129 -254
-705 -1002 618
-5 1093 395
-875 706 230
-532 1094 302
181 -1044 1098
-1155 1148 897
-273 -392 337
1145 667 -606
219 -606 -719
-2 -1149 -332
-113 366 -150
-534 670 1091
-740 648 -962
903 -347 860
-815 -878 -688
292 -525 922
306 560 -48
1158 173 507
-454 -629 416
-37 9 821
-1115 987 588
-1107 994 -200
925 78 -385
667 -641 -798
-378 -1 -221
802 900 -1075
290 -466 989
761 -976 1015
790 282 -984
633 -458 71
1039 -862 44
851 157 202
1142 220 750
-863 556 704
-298 -304 -101
962 726 440
1094 -308 159
840 -601 259
700 -861 339
-337 -270 -1133
864 -567 74
230 -107 138
1149 -449 1088
701 36 181
-293 983 337
319 -857 787
933 -605 -853
755 441 1117
876 -29 -959
-321 -488 682
-710 712 -1032
-326 -568 -700
-1032 -826 -100
-796 888 -76
801 374 197
698 -968 -132
-1156 480 -671
-820 421 -180
-501 -817 969
-668 221 912
-889 -522 -571
269 -1116 -287
3 -805 -171
-893 -830 442
-492 -453 -619
646 -886 124
1147 -803 552
-973 295 -27
585 1080 -514
-801 -558 -591
384 492 -305
-41 -898 -264
-459 -896 -882
-68 -241 556
-318 -87 560
-125 -513 989
561 -213 -411
-663 -54 112
120 927 -486
-239 1031 -57
-691 811 -104
1146 774 1134
579 -765 -836
-184 -402 -391
-237 343 861
-333 1049 -769
-839 880 662
249 -1033 1014
-629 -983 138
720 143 -725
1065 484 -725
381 1091 -453
1123 16 -1018
-466 -511 20
248 -252 -573
217 -129 701
-824 476 -878
-333 696 778
235 307 -1147
1159 -850 751
-808 719 -406
-791 -528 1122
-989 -983 -73
-1156 -187 -1064
-985 -611 -1088
520 -390 949
-1023 547 -555
105 241 227
200 728 -160
-783 18 -771
1000 -234 -1047
-538 195 -898
133 289 34
1110 -1001 206
1058 405 -24
-76 -99 -136
-502 1132 -183
807 608 -865
195 723 769
-728 -354 -1156
-434 771 1014
-164 1055 614
28 850 -49
476 819 -661
-702 440 458
-667 903 478
991 740 164
464 -47 812
-1112 -1066 -287
291 -1145 -130
-360 1010 -104
-86 178 -241
228 279 987
-1035 583 -966
343 -401 -957
406 133 926
-866 572 975
51 114 943
-373 979 1159
-955 526 -269
1074 455 -8
469 233 241
193 -228 -804
1110 1118 -1056
-319 646 62
-1038 455 -654
542 891 -771
-240 610 841
-693 1018 -700
1000 77 -934
-435 235 -1087
-697 -1033 -994
418 614 -634
-590 -1066 146
-681 -1061 -719
-428 -982 -694
742 -303 -907
-656 144 -308
399 -977 -334
-600 -1137 -562
1117 -102 815
-769 756 212
173 -182 775
483 901 -198
-435 170 1083
1017 315 -569
1029 -406 -1148
969 -930 1145
-369 -401 998
48 370 -599
-538 1070 302
798 167 654
-439 -566 -169
-730 742 -1036
-443 -349 -857
-2 -196 -340
237 1072 718
1088 -155 558
-165 15 -591
434 981 -176
229 104 859
1006 524 530
789 1009 129
668 244 898
664 759 -1050
510 660 -962
-670 -426 800
312 -549 973
196 -249 -363
1094 -738 118
283 -288 210
-410 -685 -847
1074 339 -1114
198 -1108 -321
-25 554 -921
29 -458 915
982 -1007 656
-8 171 1050
-732 314 216
1120 770 -384
1060 852 -500
229 -957 -924
1106 -687 431
990 -51 -1145
-225 -773 132
679 -64 853
1071 1024 797
227 -1105 -924
1003 -687 -362
805 784 -780
-945 226 -823
-865 -709 -414
-63 148 188
-719 -1071 779
-905 -39 -582
862 1016 87
-976 -294 -311
712 831 310
790 940 1115
-82 -397 751
-150 331 -926
-120 486 305
-1026 -494 333
-137 183 -1000
1160 -223 -314
51 -97 635
734 1150 -889
-575 -464 987
309 -330 -129
517 -341 -268
170 833 -842
-1030 -246 939
696 -861 -346
527 -524 1051
381 220 -857
-791 -574 967
-1052 784 1035
158 -894 -331
-601 174 -260
-108 -377 534
662 -745 282
847 -156 852
-959 -362 -715
-108 762 -791
1075 276 927
1155 948 704
-997 -871 542
-786 -1100 318
777 461 -952
-431 -282 302
955 -562 430
-402 380 467
-507 -178 1061
-376 1140 -235
581 1108 250
459 608 142
485 -759 843
421 -764 169
-1079 -515 -62
26 -795 879
-63 807 193
1082 70 662
1073 899 -172
-614 81 -1158
955 965 -302
634 1045 -170
327 -213 1143
68 -1145 594
278 347 -852
-372 -59 -526
-1030 930 -1144
364 -319 -70
-404 665 -528
565 -259 133
-834 450 -254
-618 -441 853
795 -305 780
349 191 -1040
-806 86 -362
1142 412 938
545 -561 -1074
655 -1065 1063
409 -829 174
12 -895 107
905 72 722
967 527 -120
-667 27 -1011
-5 -1116 347
-284 -950 -930
803 768 158
-204 -445 -419
607 1014 1007
577 -980 221
-967 493 -390
-603 -1128 173
23 -451 -871
618 875 -950
685 -669 -543
355 678 -7
176 565 124
-759 929 11
-897 -741 990
-659 -421 123
-887 -136 195
-411 668 -428
1100 -238 -461
-53 -467 -303
945 443 -86
-835 -1131 942
-613 -1030 1048
393 -786 686
948 -1065 519
-330 437 -619
707 834 -1054
33 -537 28
-499 -919 456
1135 -1005 -158
1008 480 271
964 -900 -499
-476 -436 591
-1023 991 458
851 1033 648
124 1051 -94
573 734 113
-370 200 -498
79 281 -62
-262 1063 -237
236 9 -176
768 500 -660
-825 -954 -88
-273 -452 866
146 -3 -441
-1028 264 -122
-583 -361 -1119
-289 54 294
412 -1142 469
-505 -426 602
-150 16 1045
-671 -577 -321
-555 583 -633
971 -99 805
-192 926 38
-510 -538 -1
-984 -295 -267
408 143 702
46 1037 793
-964 1066 -1030
-559 715 -202
367 485 -1031
814 -882 -183
-1092 -714 1073
306 1140 214
-783 -204 226
200 -107 -1
-448 544 650
-76 -409 1109
-332 -1014 -1087
-846 -81 848
-1104 1154 954
37 410 -301
131 -1064 465
437 -860 700
417 -563 564
696 311 620
955 -3 -52
1132 585 784
-447 43 412
253 -521 969
1015 -137 -1088
-457 615 -1124
949 -1049 -566
566 -566 177
-566 761 -547
-559 308 -203
935 -989 854
190 103 -384
-702 -817 -608
141 -182 -39
615 -218 1074
-250 -404 1118
671 -50 -468
-944 -1025 -360
-794 -1074 1048
480 -262 45
-737 -729 -411
157 984 418
495 520 907
77 733 141
-164 -120 1124
926 -1102 971
66 980 -1037
247 737 1134
-804 -1036 -866
323 168 -286
353 -466 -358
-59 741 -781
54 730 277
-548 -1068 914
1160 409 -566
-374 -428 746
-19 -278 -1014
-182 -529 697
870 -724 -304
357 328 -841
-969 -631 532
662 -1055 -879
-562 -553 888
-110 23 1022
-872 -838 286
-212 135 -270
-58 40 -552
88 645 1004
-304 341 44
724 -225 -300
-886 1140 246
1043 -198 -143
615 397 -617
682 -934 -996
-739 401 -856
376 -1104 105
-745 -562 -793
1061 899 554
63 987 227
1147 -360 -1023
-938 -60 1064
-1051 787 -768
-639 629 80
520 -231 -957
341 -264 991
692 739 -902
-1073 559 -817
789 -133 612
845 612 -647
526 472 -904
-397 587 271
-748 602 -1040
-1012 -418 -1012
-238 -806 306
87 1004 -144
-1101 284 -702
478 12 853
574 -63 1150
517 1005 292
-549 -45 -843
1056 563 -783
37 -677 244
-344 -120 565
64 -334 1121
1039 870 210
507 1003 910
-153 860 -644
1132 1075 -392
-607 -672 925
-789 -671 205
-121 1020 -629
-1071 -859 -888
-874 87 922
814 1043 -314
497 -1134 484
-335 586 -450
393 -270 -719
-1007 857 -745
-360 299 446
210 417 -563
-61 443 -19
738 -663 628
-184 -977 493
-774 354 -631
757 215 430
-914 -742 -1129
359 869 471
-623 605 65
889 319 -1120
-1046 422 -877
-89 269 306
817 405 -1012
692 865 5
561 563 -60
922 -130 1055
716 719 863
-570 676 -1125
-91 629 -941
838 -1068 -8
744 -515 160
-235 -1088 857
-875 299 87
-1147 1043 -681
-275 -19 718
-485 -705 -400
-913 169 11
-301 991 -794
-772 -1127 990
-453 -8 -1012
99 -994 568
908 124 1142
231 -574 -381
-668 -188 758
560 806 1025
-704 326 594
-511 946 -782
693 -85 163
194 -491 447
-75 -364 87
475 -669 -941
-649 423 -539
-976 -756 288
1155 762 295
-391 567 536
129 1049 1019
-286 -870 -109
519 -828 -410
137 840 541
773 583 -614
-115 -1145 -137
-1077 932 1077
-8 240 -662
-78 199 620
-907 -946 386
-226 500 -129
609 -945 -557
-876 568 -667
-839 -156 -799
-564 -69 318
756 1156 -652
-632 -890 -405
1004 689 619
-88 -546 761
-657 -1059 742
-14 -118 446
999 626 -285
832 -257 -379
-847 -682 1114
-124 -875 -943
-241 428 -854
678 -766 -1111
-812 918 559
-463 -332 661
-988 -979 838
-957 831 682
916 52 11
-686 343 -627
1088 35 -985
-337 777 -615
-1136 -846 -950
147 -1085 -193
-1016 907 -806
-13 225 579
662 -580 -940
-268 63 841
251 -281 -893
-702 -643 -1051
784 -370 -323
-732 -912 -276
769 268 -955
-1159 628 -918
263 113 -121
210 -612 -235
-597 537 384
-924 184 -615
-663 358 218
416 497 -828
-574 -663 158
-892 -714 894
-155 632 -258
748 1148 876
-152 -868 999
899 945 -350
300 175 298
-1059 536 509
-305 48 -1135
-869 -239 -95
1132 398 277
837 -30 536
-1015 1080 -527
-1056 1065 172
-526 619 1113
-1146 -1007 -668
674 -1158 939
1091 -729 704
-591 -1148 -650
-469 -64 -184
-814 -238 653
-1115 767 -867
-892 644 49
-191 1143 142
44 -1083 -49
540 -1120 -176
471 925 -983
878 -1057 -510
858 -1097 -937
-807 -581 -795
861 -133 1089
-1036 96 -1109
-705 -616 -1151
-512 -635 691
-1148 309 -466
282 1091 855
509 -665 323
154 -390 -642
1002 -1121 543
-781 -568 -222
-868 -437 -904
-206 -6 -205
176 -422 185
58 -989 -325
-912 1049 -868
708 -433 -961
-912 -839 -1050
-1117 316 147
-459 746 6
-177 115 782
-168 -620 65
-195 -544 -264
-566 -225 -174
-1139 578 299
577 765 -621
483 -678 -422
788 -416 776
688 -93 -803
-845 -1042 -580
973 1150 -435
925 -996 -178
-939 -1159 991
1022 -650 -114
-625 576 -449
-131 960 -341
966 113 -681
914 648 -294
-904 -534 -43
176 -24 -908
160 -622 455
115 837 -849
-324 -105 -817
-14 1093 114
791 661 -852
479 -476 -328
-59 133 542
-1117 -1137 -658
872 -1070 8
-329 1077 -385
-846 946 1114
274 -101 434
-1058 -844 -123
-311 -311 -607
-274 460 -277
-504 -782 730
369 -8 -1046
-348 1112 58
-156 791 377
1134 236 947
-912 1047 923
285 375 672
-260 -440 1113
685 -1121 793
1123 -359 -419
1141 1021 813
-303 297 1082
493 24 766
-954 664 1011
298 -784 786
472 -1019 645
-10 -264 -45
-506 -202 891
236 391 -686
-261 32 157
-428 -765 299
-671 -764 -854
40 201 534
-467 -460 -650
-40 179 -170
897 -996 -746
449 362 38
805 428 -1110
282 758 -229
-561 -700 206
-282 424 -1032
-351 626 397
371 -465 1089
81 788 -263
-604 -1077 356
-521 758 -278
343 676 -336
955 -544 187
-1155 950 -1089
-935 583 -1139
-182 782 608
839 784 550
532 -93 -238
426 -398 228
160 571 -876
-499 470 -79
198 -90 324
346 669 -339
-890 -1044 -765
-310 -530 -741
-746 313 840
763 -637 107
-432 247 -165
453 -474 -185
-617 1090 -1053
-940 -417 -987
-115 -425 732
982 -221 -855
668 -256 -813
-399 373 634
230 -1016 -701
-752 -223 271
717 -269 -957
95 835 1111
517 545 -457
-840 678 -1007
-745 432 324
1022 -882 153
847 -626 -108
418 1139 -120
1056 -800 -184
-145 -792 380
-940 524 -282
1067 -354 -62
805 5 -114
-434 -836 -35
201 902 -877
1075 819 -1156
234 -94 -774
251 -1003 -974
461 -1058 263
-821 715 -245
1064 -893 984
402 193 424
496 73 169
-513 -76 742
105 -882 102
-97 1144 -16
-42 755 -373
1118 625 -781
-321 983 -438
-435 255 -1123
829 -1127 -370
-339 183 2
-1071 301 -1102
647 145 18
490 -22 804
863 443 -587
-35 -178 -699
819 -347 -94
-119 76 149
715 -663 789
-630 -645 169
-477 403 -168
-1116 264 -610
870 -207 166
-511 894 -455
1016 -556 -108
314 -869 -597
-197 -771 819
-1040 -1069 -1023
760 -1153 -83
21 359 -538
-642 996 -130
311 -961 -537
-683 -1074 -46
31 1045 902
1132 644 -961
-68 1076 -293
-688 -593 294
830 134 -202
-1032 284 55
-554 -73 640
947 458 882
512 -789 -138
243 -1140 188
-782 -559 299
897 288 194
-665 380 -719
-1060 565 -460
-824 1013 -1094
-1101 87 -665
-903 1059 319
1042 -984 -1060
-320 47 225
54 -678 359
-817 -896 -63
257 339 -415
-1096 928 556
243 -798 1055
377 -953 63
1001 1055 382
-554 -666 23
-196 926 -695
-1085 206 -302
-798 808 -589
-100 -188 54
-220 660 -1026
476 -52 97
-255 -1141 -818
905 433 1106
525 546 -143
-238 1131 -550
-831 30 308
-740 67 -1111
-691 -349 -879
80 -501 397
-814 47 871
-47 830 -449
324 928 206
-414 -92 -995
-731 409 -369
1041 1074 -900
548 -694 1149
711 75 -75
-1140 1132 -1074
-581 377 -1073
-932 173 730
678 946 -103
397 -882 -178
1048 -563 -118
151 -831 221
198 -30 -945
-786 175 -505
-45 601 -255
383 -684 661
-249 1082 -978
433 -855 781
-664 841 840
271 -432 855
-544 310 -18
529 125 626
349 -641 761
-40 -904 535
14 664 603
-776 -510 795
521 -814 209
172 -211 -710
1150 -84 954
-230 709 -383
741 -674 609
1028 -790 -383
440 358 -196
-854 227 -372
-61 297 778
-864 -835 930
748 218 -195
697 -617 1084
-389 666 207
184 356 758
-134 -1015 60
964 604 945
-1064 -57 -451
-979 -752 783
1032 835 -1131
83 465 404
1032 -10 -197
-290 -461 1080
470 -384 350
704 -920 -946
-588 1006 822
-991 48 928
215 301 -533
-102 378 786
245 1079 1090
482 364 1026
333 110 -741
-1110 564 -209
176 -167 747
-1135 -508 338
-761 -576 998
-900 -1110 -804
358 -453 -246
244 837 107
-167 -786 1127
-887 -198 210
786 -311 -686
172 -854 931
173 726 -581
1116 -669 -22
-865 -788 -738
-1087 1118 615
1084 562 -887
-976 32 -698
-1002 -218 739
-1103 -457 -1126
-934 1030 -911
262 -669 -106
314 51 -885
-714 -22 -569
-77 -595 -786
302 -934 25
1079 -758 -493
-1058 -786 172
1133 -249 -428
-393 192 58
-831 -452 -896
7 1065 725
-488 64 194
-406 -816 -70
175 -1066 -1
761 5 714
872 165 -799
-989 1145 358
-521 1131 483
-261 406 -610
412 -723 -177
809 -883 -728
585 -417 953
330 -566 -841
-291 -323 -399
-590 -1159 -454
1040 -1044 -1023
-875 358 -880
372 -77 -624
-987 13 416
-497 -142 875
-149 875 -1119
1134 -361 363
-734 -922 -140
62 1023 185
-41 -877 -571
974 413 -105
-606 955 -41
375 -392 -1050
-293 -597 365
-70 280 -325
-563 799 429
953 755 1104
191 274 -255
-656 41 -742
1096 1001 992
671 -440 771
-644 -50 670
-210 730 1093
753 -571 521
-231 1149 109
981 -993 33
-435 -1069 124
845 -1120 698
-886 -50 -488
400 156 -312
-425 -1122 -607
102 -1124 -1156
-748 271 -674
-425 659 870
-1070 415 -754
39 1127 646
-180 691 -626
-501 -1148 -297
346 724 -319
-385 441 -552
-1000 164 249
407 413 -702
965 708 276
-701 -252 281
-545 990 -98
-112 -1120 -383
-124 -1005 553
-861 -288 -993
-551 94 7
-767 -544 -973
-97 -825 583
450 1115 116
-83 1104 -930
-37 -493 -292
-542 1083 1082
-122 115 -603
-494 -1095 -45
-1098 -896 1093
-362 176 646
-464 672 556
-983 -940 457
-946 -529 -222
597 -659 -910
-457 -764 1077
160 -275 840
-267 702 946
93 -424 -611
566 469 -231
-294 -730 891
-305 131 -123
1081 -9 8
-298 -729 507
-319 -705 -383
683 936 -492
159 -737 955
145 625 608
924 -311 1002
-566 672 542
-848 377 753
-309 -160 433
-148 -435 447
914 914 850
-565 433 -482
79 773 -770
248 975 -1100
-1079 -425 -175
-489 776 1085
148 204 444
35 -809 -796
-110 -362 -929
1005 -4 106
114 -849 -1059
321 655 889
-1096 -300 774
767 694 -548
880 -158 -663
-9 925 -452
-1116 -2 -192
3 -445 -1048
1133 527 -465
723 625 712
-35 568 854
-1140 960 -29
428 -2 306
414 -1020 177
573 -676 -893
348 -831 -890
351 170 460
433 602 -1002
1136 629 632
-367 754 -529
243 -409 1003
-619 41 -464
-706 179 -731
440 175 180
771 -802 -653
612 -291 -327
-785 372 -933
-86 39 -1142
-19 1009 424
-687 -437 -145
129 -50 -668
451 -245 -752
139 -1071 -49
-749 -24 -783
-710 -556 -975
427 -776 -313
-901 -331 -143
-309 -709 -486
-256 -939 -633
-286 298 1079
-901 896 1139
7 432 -743
-745 -312 -464
511 855 -626
-553 1032 -1158
-1132 -80 -491
-969 556 157
-412 -729 -105
426 611 608
-310 -296 -289
-217 -1100 748
-833 -578 -710
1120 -1138 -297
533 -990 1054
1132 -989 -1001
990 -946 790
639 925 316
903 1150 -116
-201 -402 -328
-581 -300 -879
599 -507 949
-882 -1005 -1146
-1012 715 275
434 237 993
-349 -1023 932
851 -185 787
-881 356 -803
996 -380 68
266 -472 546
292 -760 -1028
-1148 -226 -794
439 1115 533
879 19 760
265 930 -221
133 -355 -1091
430 22 -995
246 -598 -17
823 769 598
-442 -201 456
675 873 -892
773 -497 -237
666 -955 -704
-762 -620 83
-772 -493 -518
748 817 201
275 746 -362
-59 52 -725
962 -344 100
781 341 -150
722 138 1148
172 -535 -152
-11 -482 -871
-75 273 -922
-1112 -771 43
219 -808 -84
29 959 -439
-362 -1117 -653
-770 -535 -441
-711 223 853
1098 -1145 -731
-820 -848 -81
570 892 617
115 505 -1131
-370 -142 -821
-135 -428 -729
722 264 832
-399 855 406
828 -976 -903
-498 81 -1015
-872 1075 -207
-258 -526 -809
-263 390 -987
-113 461 -643
-292 848 -333
-229 576 446
-410 -666 -660
-1130 466 805
-10 634 270
366 -390 -915
942 929 711
-551 424 -1088
985 3 199
-390 376 935
1044 -184 620
324 -997 805
903 591 -179
-212 -583 -1152
-408 730 -609
472 -725 -739
-388 810 1056
-514 396 401
-881 -482 1085
1130 348 732
-969 631 -65
-803 -224 -920
-8 744 871
614 -584 -484
355 289 -954
325 535 225
235 -315 -585
25 223 -266
-819 183 973
224 265 450
-640 930 -252
703 1008 1148
-1145 54 1005
-999 -540 359
-397 -321 -149
-595 -852 482
-141 721 -719
737 -162 486
419 -73 -939
783 233 1005
161 -955 88
-634 890 -895
825 -986 730
92 -46 -508
96 -618 -984
531 -63 893
-678 -1136 -870
-862 -588 -772
802 627 -966
-250 804 950
-678 193 -558
-269 906 172
-1068 -231 792
367 626 -145
1050 -728 416
503 -874 438
462 429 -310
80 -1040 679
82 778 -464
990 -611 -185
168 -800 -1064
1050 -935 -51
-876 -832 1034
578 1011 -586
1159 -1070 -1125
1057 941 874
242 23 -488
-1145 -854 -944
306 -806 417
-656 855 -653
326 -507 650
-1070 761 993
893 830 539
876 287 76
-247 540 209
-439 -391 760
-1158 523 -178
-297 612 -108
452 -1003 -367
-735 237 121
437 -251 -10
-841 1145 -533
661 -109 -524
896 -679 -813
483 523 845
581 -361 732
-755 -115 438
122 -1117 352
341 461 836
-146 -50 73
-765 -821 755
-1084 574 194
-780 -586 502
-1151 -529 269
845 210 -614
-165 -972 247
-1149 347 464
336 -68 439
-599 244 -755
-619 111 -1147
309 -559 -552
-1092 805 -620
131 -754 705
-289 295 974
-740 -813 -405
-1113 -596 8
-432 1037 -511
868 -1150 -1036
-210 674 86
-841 -668 775
-113 695 1113
439 -537 -580
111 -241 -734
-1081 -749 233
452 603 -807
-1081 -162 -179
327 1110 -945
894 -1039 434
-326 -967 766
86 940 266
715 -370 22
-679 321 949
-205 -1044 124
905 1003 1055
758 -1086 -849
308 1036 -202
-789 746 -382
-40 -831 484
944 -86 -590
521 -827 465
663 843 425
-124 -504 -641
587 -418 649
-66 -241 -921
350 -1158 -342
204 484 -440
10 -516 590
282 661 951
-227 61 57
952 431 712
-683 652 895
-434 236 995
-65 682 152
29 320 506
412 310 858
-950 -1086 -410
-1028 647 -995
572 746 -447
-391 636 -717
340 465 -872
-266 266 311
-289 -465 -1082
662 85 1133
842 -1151 -685
436 -279 -725
-167 -958 778
733 477 -827
-327 307 732
-298 1041 -1028
420 729 940
279 300 167
48 -54 -556
386 645 131
-473 -259 644
989 125 -822
471 -879 147
-1120 26 1059
-170 393 -4
-1030 -937 1040
504 580 789
299 1077 868
644 -887 115
36 621 -278
398 -482 -906
-190 -103 197
1039 -944 1138
-442 -987 -239
1116 640 -831
-361 -275 239
482 989 -664
-707 -253 -952
-518 -649 -238
912 -110 575
-509 -72 -1114
999 83 832
-81 -812 1016
-727 480 150
-259 121 -546
-388 657 -885
-1154 95 -152
-463 -1071 970
-1145 125 -868
-897 555 -323
807 -1062 -451
1132 -876 -645
213 -626 -679
1104 -94 -420
-807 -136 10
-489 -874 952
-890 11 1006
472 -292 -810
-824 977 -644
-1158 162 -714
133 312 -527
-122 -80 318
-263 -1103 99
-1072 336 -621
-525 889 -844
1087 889 -1074
99 -1116 -846
123 -1117 1152
-280 938 614
-505 -180 674
784 675 -299
461 825 -1078
-884 1128 -4
206 -847 -700
435 719 779
369 810 -22
36 762 123
702 -648 -656
224 -102 -764
50 176 444
450 -50 -1135
-517 1120 905
-1075 -837 -790
1168 1600
441 -892 -956
-200 -128 -749
-421 -1146 1043
347 -101 523
589 849 -840
919 431 55
271 799 -462
743 -40 -261
-510 221 615
806 860 -523
-3 -874 -301
628 -778 849
20 541 -1068
-205 764 877
-961 1121 400
917 11 850
349 397 -102
489 -439 482
-171 -917 -88
-1023 -270 998
-735 -255 -592
-705 -120 794
166 196 297
-282 406 764
136 -1045 -274
30 -657 -1111
637 112 765
748 -204 967
-1122 -962 428
325 334 451
-1114 -1155 737
861 855 -62
581 -370 896
89 -778 -652
119 613 -318
659 486 940
-985 925 1153
1061 1141 -745
-80 -785 612
197 49 -960
-925 -695 183
154 1034 -530
-360 675 597
429 -512 -498
972 -1151 -745
-1016 -951 144
-765 660 -340
-864 155 448
988 -859 -397
966 577 -330
691 467 -99
-738 -206 -872
-222 -337 476
655 -886 -631
148 -773 130
-467 387 325
147 -520 -199
1071 951 914
378 367 751
-226 8 666
-528 189 1042
415 -1035 -704
428 -641 992
-75 451 -330
1068 192 -100
128 -132 675
-1147 680 -256
-453 1141 171
-1055 -1089 -357
774 942 144
1126 850 281
-170 -1003 -305
532 -670 365
352 -609 -1074
231 -906 -648
630 -636 798
-872 110 395
312 -899 238
1005 566 -3
1140 583 -1006
671 -130 -825
140 -83 813
-286 241 -376
-893 511 1082
-1158 -1113 981
-542 -527 -3
752 -274 -462
105 -356 -70
419 915 -151
-29 1042 -237
-764 1062 -1003
628 48 -659
927 -632 -159
654 349 -49
651 165 182
-89 695 -643
161 933 784
97 549 -348
-613 -481 367
-369 -805 95
322 -311 -178
-685 -581 -885
921 -789 836
274 386 -584
737 -256 21
-872 -360 494
463 21 -561
-564 -801 -27
201 -222 -648
481 -1049 236
-133 -105 624
-20 -819 684
-576 204 442
153 521 -406
-238 453 -679
-879 973 -492
-542 118 -238
1050 -504 -333
-1053 -320 -576
303 731 306
45 -503 739
-1093 404 -885
1068 -576 -638
-118 328 -1099
336 -991 1072
-257 974 350
-92 163 -1143
-517 -142 -170
341 460 302
1149 1048 1072
292 -739 -767
728 295 -1067
-1003 652 -103
587 -787 -772
-199 -11 76
-658 148 -1105
-208 684 -209
1088 123 -232
-595 -236 677
1061 393 -173
-615 -192 -464
707 860 854
-559 423 1043
96 -164 -213
14 -692 495
-210 -932 -566
956 202 1006
-255 -209 931
-269 765 23
-445 685 -999
-379 235 358
456 907 -355
-1088 160 31
-209 1096 214
-587 -348 1027
162 -281 -439
659 515 -444
396 -537 514
455 742 -88
-548 -307 -698
-699 1008 -444
