8
264 1600
-24 -119 140
130 43 -64
-90 -220 -161
145 -132 -49
-79 215 105
259 104 9
35 -83 -125
197 -10 -138
96 -185 -262
177 127 -66
203 98 -80
7 34 -226
131 -249 -155
-170 -149 -230
26 -2 16
180 -198 -112
-84 -40 -23
-49 234 -140
86 69 -26
148 -218 -95
-158 -123 -78
255 -202 -59
24 16 -238
114 239 -207
-218 70 22
-22 -248 225
-109 14 -251
132 216 134
-194 -146 -231
-148 -51 229
204 -106 -144
252 227 236
23 -185 -194
-141 -28 141
-137 -165 157
-23 -58 11
101 8 -114
175 -206 171
141 221 -40
-166 -21 -185
172 30 -185
150 -169 124
-183 65 259
102 41 -8
-180 147 -226
126 -49 78
122 -148 6
-51 81 -100
190 209 113
129 57 -236
135 -74 -38
-179 259 -12
-221 255 -14
126 -193 -194
-206 -20 -126
154 7 132
-9 -176 -248
-174 253 240
241 52 194
-232 -76 253
-229 -18 -155
-165 243 -26
-251 129 -205
-12 258 106
231 152 63
-241 -103 83
257 -225 -43
103 -83 195
29 -140 -58
-17 204 -9
59 -187 -31
-121 208 217
-259 75 -258
44 -262 111
215 165 -63
227 227 243
194 241 4
150 165 -232
76 113 21
256 -105 -43
-174 -251 -40
70 65 61
193 241 -53
239 112 147
117 -259 140
-13 -116 -118
250 241 111
-51 -15 -100
-242 236 -255
-1 -123 -227
174 -88 -234
253 -105 186
-139 -35 176
184 -138 150
-191 -219 249
178 75 -148
166 -221 170
-183 186 -92
-141 109 -196
-11 101 -157
213 211 -20
-221 -73 -108
262 209 -195
93 -257 130
57 257 -204
94 -182 -61
-100 14 -119
-5 -168 152
84 -41 -76
-155 -228 91
-111 -257 -117
-219 189 157
-262 -134 249
-155 199 37
-97 108 -43
-206 42 1
-101 220 223
28 -122 80
-178 -44 -35
83 -35 61
-46 83 27
-130 -129 148
175 -14 80
-148 -132 -50
-221 141 -207
153 83 129
-142 -9 153
-250 -67 32
-81 113 90
9 -178 239
46 196 -107
-58 -55 -194
-92 247 234
221 81 -107
-227 207 -19
75 27 165
-3 154 26
107 264 -124
-13 88 -229
15 113 -56
-86 174 -76
28 81 200
91 115 93
-34 189 154
80 244 -107
-92 -219 5
92 255 40
99 -242 164
-205 165 -230
159 109 17
57 -133 -125
-86 -120 -210
-66 -226 164
-245 233 -206
104 202 -213
-227 86 143
-138 43 -227
142 222 -6
-213 152 -190
69 35 172
-97 -14 128
9 176 156
152 -101 108
216 -259 197
-201 50 253
7 116 -98
112 125 14
-176 -48 -152
-191 262 1
-91 121 -109
105 -192 190
35 177 -132
-212 166 210
-252 -11 239
-26 -116 -156
36 -152 -12
-59 41 -15
-113 58 219
142 -227 196
-44 -239 -183
1 86 -105
39 -20 -165
81 128 4
13 24 -91
-102 109 -90
-12 30 -217
150 71 -189
-187 -50 -226
-37 -8 236
-132 -19 39
20 -172 -71
51 -52 126
78 -84 209
-1 127 220
-112 -56 41
-179 30 79
16 -5 -69
75 93 186
212 -120 252
-151 258 -5
260 -25 -89
195 -155 26
-239 81 -226
103 110 -255
-91 73 -23
-254 148 224
-262 235 -182
-184 86 11
178 9 -154
109 194 264
35 215 172
-173 -31 1
-257 -97 -143
20 -84 -253
-24 40 221
124 -208 4
85 54 153
-219 234 -184
-139 118 54
42 -59 162
126 54 131
231 -46 -6
-3 124 -62
86 180 63
210 71 150
134 122 220
-120 187 -262
-59 27 171
-52 -179 -138
31 51 -37
236 -79 38
180 -26 -219
-73 -248 163
99 -72 124
-185 -241 -147
216 -168 115
223 261 72
-132 76 159
-127 -28 57
106 67 -14
114 211 -226
-101 -11 -240
-166 113 45
250 47 -5
51 42 -92
90 120 67
53 57 158
92 -52 -166
-204 53 -60
-128 119 57
66 253 175
-111 24 -155
34 5 -56
52 -125 -137
94 -98 -18
5 -156 -48
50 -41 261
-173 130 -215
27 -88 -208
-256 -75 246
-181 180 262
131 46 -202
45 82 174
214 69 3
-96 198 106
-11 -184 120
16 -46 214
-26 158 -203
240 -205 170
80 23 -148
-106 -198 3
68 129 190
59 165 -46
211 -246 -118
-227 -221 -181
-116 -6 -261
-155 -227 122
-218 8 38
-60 -155 37
102 -26 -30
109 128 -194
-2 -183 214
-171 -179 -208
-261 -146 162
56 -50 75
127 -51 160
146 137 -83
250 193 230
-253 197 250
199 -235 -49
-72 184 28
-19 165 59
-201 230 -250
-139 -189 48
35 146 -125
-84 -144 -147
-76 -142 130
-121 -221 -5
-24 163 71
-171 -78 145
13 57 53
-259 87 135
1 -92 253
-10 241 -122
197 -52 239
-262 -52 73
-258 1 14
-96 -208 -27
196 -25 65
154 246 127
136 116 -46
-247 -68 106
-42 -47 -77
-114 53 -173
-197 -2 177
-79 -124 140
-192 128 19
-163 -191 -95
134 51 -189
-211 -133 239
-117 -90 -171
-149 -226 -42
-184 -111 -38
16 26 191
169 -196 -163
176 -176 -67
251 86 143
192 132 -93
34 -31 -13
247 -176 61
-13 -117 77
3 145 -246
2 -233 10
213 -40 -69
-94 236 -1
9 -104 -181
-66 61 -228
76 -166 75
-168 183 -9
141 69 226
180 -90 243
34 232 177
-181 251 -86
80 -227 234
163 -184 122
-100 256 236
-148 257 -181
211 -48 -10
-90 42 113
114 -251 118
88 -214 -103
110 -105 74
5 160 -121
-195 -16 -100
212 41 56
48 57 135
-31 -68 -117
6 -22 -10
-203 -256 -53
136 -69 -246
62 -260 -134
101 77 -204
-259 -11 161
140 -211 211
-106 -186 140
-215 121 59
-111 66 -104
-63 -85 147
238 135 28
241 218 227
-249 -65 -149
-62 -147 -209
-173 -5 34
95 202 194
59 242 -238
23 202 -237
-175 63 126
-93 -185 -205
-174 2 -191
7 -256 -101
151 -232 -137
82 83 246
137 -18 -24
-41 259 -76
206 87 81
-228 134 -22
-72 -56 -159
122 103 -24
-203 84 -135
-153 64 206
87 -263 -177
72 237 -6
177 119 111
-230 -218 -5
190 -160 123
113 -74 -111
88 -106 75
91 28 -220
102 -210 237
223 59 -57
-128 59 224
-168 -120 -76
198 -135 -256
42 -61 5
68 -65 18
-181 -77 -161
112 -168 -262
222 150 156
-110 -196 61
-58 161 -220
227 112 112
49 64 -176
-42 67 -92
-82 192 25
224 -221 -196
114 -127 -8
-122 46 126
245 -198 52
33 164 -170
-164 -215 -175
-48 -229 232
73 -57 193
-257 -48 42
-13 -154 92
225 224 217
-120 -193 124
-257 146 -140
158 -98 -77
46 197 204
-238 63 250
-20 11 -10
218 -204 -116
-102 70 -149
48 48 -214
-49 71 -76
-114 234 -25
166 204 -253
2 -136 -52
-25 -248 -104
74 -261 51
246 164 69
128 -49 55
105 151 -43
-29 125 -253
103 -218 253
-34 -89 28
-119 113 -21
-237 137 157
-198 -194 -132
-83 -61 -244
259 -34 -22
-227 -201 47
-203 -122 234
242 -119 -183
238 -40 215
-116 -173 112
-213 23 78
-22 -205 -12
-216 23 -25
47 -89 -148
173 -142 -131
-74 126 -145
-228 62 -41
157 -114 -14
158 -2 239
-247 214 -124
-246 -218 136
40 178 1
-140 3 175
213 240 201
7 -21 12
168 197 -220
-128 105 31
177 20 -46
55 -91 -196
-55 23 -90
145 35 -209
-129 89 45
-59 143 73
-205 133 -204
130 148 -185
-79 28 150
158 175 -190
-205 149 -33
19 -31 -11
49 157 148
73 28 186
56 145 -52
42 -18 -201
12 -30 72
-11 -214 243
-140 29 -60
21 185 -212
-164 158 -128
-240 170 -141
-208 226 125
-75 126 -20
-241 -165 -101
232 193 -75
-18 154 182
141 -258 -114
-188 17 153
-211 38 192
-164 -83 190
-37 -83 -213
-29 -90 225
192 -152 127
-136 -211 88
-260 -124 -210
-215 91 32
236 259 -143
-205 -85 25
161 -109 -187
-56 244 -73
-47 93 20
10 -114 232
-206 205 -247
-151 110 -75
118 209 96
85 -166 9
-158 43 18
-81 40 -58
163 -80 258
235 239 79
-49 -228 -148
197 221 259
75 -135 173
33 -227 -70
-236 -214 -133
115 -247 130
15 -216 38
117 219 -223
-15 -188 18
-30 240 18
-161 -29 184
158 72 170
85 -227 -41
168 125 171
230 174 -52
54 133 104
177 38 256
147 -139 149
35 -184 254
210 -26 -74
-121 -149 23
194 247 -62
128 177 -14
193 136 -112
-111 24 125
234 243 -221
-101 -38 -223
-61 -256 14
231 -100 -47
-99 77 -199
165 -100 167
70 -138 -227
-35 -79 41
-188 -157 -251
31 256 -3
150 -123 19
97 205 28
60 -92 -135
248 -36 205
245 -12 23
-260 -190 -82
226 128 -135
15 158 -168
-108 -204 179
77 -209 -223
-104 -192 180
-241 14 -207
175 82 -200
223 -129 143
238 140 -262
-228 -249 213
164 -192 -2
184 -20 -112
182 -83 -120
-219 23 -69
-143 205 -123
-22 215 -89
-183 -225 -17
-182 -98 -167
13 -73 -11
-45 -89 -18
-177 -139 -205
-50 209 22
95 -137 117
-243 -206 -85
3 117 140
1 208 -68
180 -68 262
-71 131 64
-179 178 212
130 14 -202
-55 -54 124
-207 150 139
159 162 -202
3 -150 -224
-207 249 -82
104 64 -202
59 -76 213
10 79 -65
-105 176 126
-251 152 -158
56 84 -182
207 124 82
-131 111 5
264 186 -137
240 152 -75
-50 50 166
207 191 189
233 -195 66
-95 -48 135
241 -152 -205
-137 -11 -30
128 -186 165
-127 -120 182
-178 -140 -105
241 -202 25
-244 98 -85
3 47 -99
208 -155 -16
21 247 171
136 -11 -110
-169 -236 -95
-41 -101 135
191 99 38
154 4 -187
232 237 -250
113 22 -140
62 62 -133
-264 -25 144
-221 -131 -96
25 91 -108
-230 -188 110
54 -159 51
122 -83 89
8 97 -93
-117 19 -68
-129 -37 19
-53 -126 -207
-44 174 -68
-126 36 21
-227 -154 83
-124 17 -70
27 -129 -232
-133 117 77
-126 -168 -57
243 231 -85
-101 -227 -255
183 20 -98
-100 135 71
-206 -42 -228
188 5 125
-258 244 180
-72 -188 -81
14 -122 88
-71 176 48
-84 242 101
38 -53 -46
-68 13 166
-4 139 238
180 -64 -163
-163 -251 -233
57 256 154
110 190 133
23 261 190
-81 199 -254
158 148 85
-246 -219 -170
80 203 -45
-249 250 190
162 -188 -198
61 -52 -166
122 -43 -241
-10 -55 -7
-108 242 12
-144 -164 -63
-151 -13 76
178 -38 50
-149 149 -205
-209 15 26
98 256 -106
-5 -172 -181
-135 147 -177
-135 -135 249
194 -56 -230
154 -106 249
24 1 -43
-213 -50 240
212 241 -82
-237 -212 -151
128 7 169
84 -158 -24
-170 182 -93
-254 225 237
-8 96 -227
249 -246 -24
115 -33 157
-231 -93 28
179 -50 -37
199 -11 140
-4 -46 46
137 -206 186
27 60 229
-256 -187 26
157 -152 -140
200 142 -105
-179 -140 -183
-214 69 -97
183 -216 216
-63 -116 46
-115 68 -101
29 246 -27
-199 8 176
52 -214 54
-94 -37 237
-195 13 -16
38 163 -130
206 -155 -210
-92 -164 -142
226 -149 -225
177 63 -237
-202 -142 122
-213 -217 249
241 -170 -204
119 162 -19
113 -171 73
62 -97 260
103 -4 32
45 -175 -100
30 -94 -144
-256 -185 134
-45 -209 149
-262 19 -222
-52 -75 -52
24 172 263
121 -86 -25
197 -231 -212
-179 217 -183
-84 -53 148
-13 -92 -168
186 241 112
158 -206 120
22 -32 -170
-66 -190 -139
210 -94 -116
-175 29 -1
198 -139 194
-31 192 -198
42 211 250
18 -242 -59
210 -260 -252
-171 -47 -85
-139 -43 -142
-37 216 -242
-90 230 -259
-42 -146 -29
-155 56 159
56 -122 65
218 2 27
-230 -127 -172
81 -34 108
231 208 -93
-122 -130 -230
-193 -82 90
175 139 52
-223 43 249
139 54 -76
134 115 213
117 138 -158
-156 163 56
-224 197 142
117 158 -15
25 55 -45
71 -61 253
211 59 115
134 175 -199
261 -214 -161
-87 -234 47
246 -240 116
157 -95 -238
-11 -259 -14
14 253 83
100 -254 -16
157 -236 28
14 151 89
230 264 -189
-88 197 -226
128 -264 213
48 -121 -60
-203 87 -132
-226 116 187
-146 246 161
-216 -167 -164
197 12 115
-164 -59 -24
66 -3 -165
-6 217 214
-255 -229 -223
75 20 -111
18 230 252
-67 -147 -218
-174 -224 139
-7 -190 163
-237 12 190
53 -78 165
36 -89 116
-264 83 189
219 81 -16
88 -195 193
-80 11 -89
200 -115 33
213 70 226
-76 40 -61
-29 -104 -31
24 253 -163
47 -59 -32
244 -156 -92
-2 -135 205
-16 29 229
-7 47 261
-79 8 -46
244 79 -123
31 -106 -193
-212 244 110
164 -261 108
-14 27 54
60 228 46
182 -162 -138
190 -31 -89
240 -122 -165
52 263 243
-22 -105 -195
143 -159 -134
21 -8 223
111 -124 130
-197 -45 86
262 143 8
-7 -45 194
-114 164 -109
-247 48 -150
-164 -237 20
253 -165 -53
254 -232 244
-259 -92 223
-97 206 174
-237 33 -193
161 136 103
228 -85 129
217 87 -211
-24 -236 -199
-220 -238 -247
60 -188 -101
177 -135 223
-233 213 95
86 -109 211
-113 94 -109
243 193 -157
-218 -231 256
-46 -144 94
189 -193 -17
248 159 -157
66 151 43
-75 -19 -200
103 241 223
-199 -251 -260
146 -187 -244
-47 -4 -128
-255 90 209
-226 188 -250
107 200 -127
56 85 -191
-141 -180 -102
48 -146 197
-13 -147 -53
233 176 -4
-5 31 255
206 -173 -84
-153 157 71
-203 -179 -80
-69 133 178
-241 -181 191
-24 -230 157
230 199 33
-81 -69 105
232 -185 257
-256 -92 -52
-33 93 203
1 -63 217
-38 -99 -30
-58 -264 19
148 212 -166
-190 -30 -36
37 261 -5
-77 -81 248
-232 93 82
-88 35 21
180 -172 -148
60 179 218
66 -20 -6
-116 -36 158
148 -208 -15
-186 87 -18
187 -158 -120
179 65 -250
-69 -237 -112
85 -210 86
139 -109 -43
-58 94 239
-83 -246 224
-160 246 -26
-115 103 -132
68 49 -101
20 -37 -130
199 -182 -260
220 164 76
-230 -13 -31
-100 162 63
-103 169 -143
216 -85 213
-101 46 57
164 28 -209
-116 171 260
146 -37 -81
-22 -115 -96
136 212 57
122 -20 191
-115 -155 -13
131 85 175
48 -20 76
236 228 220
103 -153 -133
163 -136 -257
92 -80 -126
-123 34 -110
-188 -19 -231
-67 59 233
-3 226 -123
-251 -172 66
-175 18 65
-106 3 -53
-94 183 -33
-72 80 -146
98 -76 -179
150 131 94
77 205 26
-120 155 -4
-134 181 1
-4 -36 130
66 -262 -101
87 -134 -136
92 77 -100
-88 54 6
-15 5 59
-241 -16 225
19 248 125
261 97 -258
-97 132 38
151 -66 28
60 101 -130
-124 97 95
134 228 -47
-139 -57 261
-159 202 77
237 94 256
-182 -95 208
-101 -183 95
254 -188 -77
-219 52 -223
164 -29 118
-69 -127 -116
38 16 18
-39 -185 -229
67 1 -103
62 -185 -103
211 -201 9
233 -153 22
-181 236 -87
-177 -23 -182
185 -225 -99
45 158 -236
151 99 89
147 -16 111
130 192 66
4 -65 -247
-103 -170 -188
165 -209 163
-120 -51 123
-206 -17 250
-235 6 -185
166 221 51
154 -95 -199
197 112 14
-242 138 -209
-108 -246 -224
18 202 -195
204 96 219
-60 -137 35
-121 -227 -128
-155 -94 11
-11 185 -70
-19 -210 206
-17 -157 -62
-231 -259 -6
71 183 79
237 152 12
-137 169 100
-221 166 40
209 -220 -17
-218 139 182
220 -189 115
-217 61 -167
229 -254 65
110 -4 -49
-254 -70 12
-257 75 66
-129 -29 -257
123 99 188
103 -185 -154
224 205 36
88 -192 -218
49 251 121
-229 27 -230
192 166 231
-115 194 -50
135 66 -114
149 -235 -47
239 -24 -79
-222 190 27
-250 19 134
172 -24 -205
-77 -209 -46
-204 -55 -156
-180 -181 193
186 255 -97
-169 125 -236
-176 86 -102
-89 -62 248
-128 -188 -195
-1 -135 200
92 44 236
-101 1 42
-182 105 -181
239 -55 212
-189 17 168
84 154 -73
-39 -260 -14
12 -182 130
233 146 256
187 162 -38
42 60 179
-82 -128 261
-139 156 -97
-11 18 -204
-195 8 149
-120 -84 -123
252 264 -138
134 -219 240
89 -127 20
83 -37 129
225 124 -175
196 -90 -65
44 -104 -161
147 180 91
128 -30 -21
222 -12 -244
56 -55 192
195 -72 -10
95 234 -206
-196 211 130
-2 -188 -45
-126 29 -22
-257 259 -235
-107 -62 247
-144 158 258
-44 61 97
232 220 -188
79 -235 -96
-43 32 260
28 -194 -99
-204 -148 -33
-157 -197 243
179 -131 -57
-224 -148 -157
191 -167 48
-68 69 -212
250 -172 234
95 -11 -95
117 -15 -214
-42 179 -15
-101 214 119
-54 -84 121
90 -206 219
-161 19 87
209 234 -59
157 -66 134
257 154 133
-254 169 -202
41 -39 13
86 -114 -133
3 174 44
-99 83 -160
99 102 151
-223 -65 -209
231 121 -228
-162 -198 -8
-179 -165 181
235 -51 233
236 192 -206
-76 -161 237
-58 65 -210
-145 -248 -248
-128 94 -228
-26 -239 239
-5 -16 -167
126 -159 -131
-107 134 -236
-69 -17 107
-236 91 154
90 70 27
-201 -230 -34
210 -72 41
-121 203 -192
85 -196 -247
-6 117 -151
23 156 -152
75 82 246
194 142 -169
-232 -164 221
-26 126 188
213 -162 174
-74 141 -115
-45 -9 176
195 243 -243
144 -22 -245
-7 -17 -181
96 -23 212
46 164 55
-79 -11 -40
258 93 77
34 -85 78
-108 28 -105
34 17 26
23 -41 205
-103 -116 -130
-214 -110 13
-224 75 13
177 -192 228
-141 -185 130
-43 -81 134
87 30 21
-71 95 -62
245 15 188
-141 -172 204
-240 64 33
139 -13 -17
43 243 -58
8 64 214
272 1600
15 197 216
133 -222 106
82 -55 142
-9 77 -89
-15 -31 -215
-124 -56 264
-84 -111 -143
162 -56 104
251 66 35
10 -4 176
145 237 74
-148 54 93
-267 4 -258
235 -5 -90
-228 36 101
-265 27 -21
22 176 3
-24 214 -139
58 -25 11
-53 110 -260
-194 193 49
-198 -210 77
183 57 193
-225 258 -91
-92 -247 -260
-195 95 -169
215 -69 -232
212 73 34
-48 67 153
71 51 -55
211 131 76
189 -41 -162
114 -37 -103
-16 -61 -254
228 -127 255
-44 159 115
-68 -76 250
233 173 -37
-192 87 -80
133 176 190
181 -27 223
-104 69 176
176 -146 -148
-232 257 55
136 -148 -69
-188 31 -26
-254 -171 -51
-30 -46 -185
53 -38 -19
-55 62 97
114 -202 215
-251 -68 160
237 -133 121
188 57 113
214 160 174
39 -193 -96
-25 230 71
-238 228 71
-113 -121 216
40 -244 -44
214 43 150
-205 -61 -25
172 -164 227
-120 197 243
-2 196 263
-30 194 135
186 91 154
-172 5 -258
-19 -184 -204
104 16 145
72 111 128
5 -65 49
213 -41 140
-75 168 272
246 182 -113
265 234 138
-210 251 -28
134 193 5
-179 264 206
37 242 241
142 144 167
204 -70 175
262 -26 -243
-119 -64 184
-5 178 -161
-179 -133 18
188 128 199
-181 -184 237
-209 -19 -240
-143 -133 -199
115 -180 -97
252 -254 185
205 119 -158
25 -9 -139
229 -176 244
-184 -1 269
-134 184 150
-115 52 50
48 204 -231
246 -240 -114
9 -53 -91
138 94 -260
-81 -87 51
-37 129 31
94 33 -238
75 -263 190
202 11 -184
144 263 -121
105 10 -247
103 156 -32
20 216 174
168 -245 174
81 69 9
-59 -152 14
223 266 23
218 -156 -265
160 56 249
-79 83 -158
253 -191 -13
-64 161 22
149 -216 221
-16 48 -59
108 -210 195
-69 27 -129
141 -11 -163
28 154 -99
-60 -169 15
-265 -42 -147
-164 -224 -137
200 -4 -70
49 256 241
127 63 -56
237 142 95
97 -189 -90
126 62 165
161 19 126
-152 -180 -118
165 -62 -145
238 -20 -36
-186 198 -136
36 62 -218
-234 151 15
257 120 -25
246 -115 -122
167 107 -56
-193 170 -172
231 -247 -89
190 -102 -86
51 -112 -128
-82 -98 -164
-156 -192 -159
-248 -105 203
-209 -126 -249
-235 42 -197
170 28 -229
-27 -198 89
-28 -210 233
-261 123 163
272 196 218
-139 201 32
-149 -214 -78
-195 12 56
50 -109 135
194 -123 266
-272 157 161
-29 -42 -204
18 71 -63
-31 -214 -23
-159 261 -179
125 257 269
-271 -149 -5
-93 -61 71
-70 10 119
187 -80 -226
215 60 73
254 -30 8
236 -123 242
-178 -47 214
73 29 247
-208 -239 179
159 -248 268
-102 -206 -106
-195 -119 68
-72 -170 14
-108 159 45
256 163 13
-185 -230 -217
229 -218 -262
162 220 -3
-12 -204 -130
-13 -218 74
200 -222 73
86 123 -229
4 -205 -242
26 -270 -56
92 -256 -259
-2 110 -110
17 -164 61
-51 -174 35
-72 199 -160
-133 -37 -268
-43 1 -40
-181 142 124
-249 96 19
-60 -203 19
60 -56 -173
-178 181 202
45 148 78
37 -63 -217
-135 -58 -24
161 -145 259
62 -93 267
-203 -79 84
181 -18 -62
170 -55 23
-242 -140 -263
118 78 -27
-88 -17 -153
127 263 -155
-148 126 143
-100 -209 -234
-191 -89 -209
-134 250 82
38 179 -35
139 97 -195
-38 -261 -127
110 -32 256
-67 -21 258
-104 -43 -223
-104 -2 157
126 -155 -60
-48 -246 -244
31 194 -121
-100 -210 76
-129 -21 62
-51 -228 -91
-253 -216 -260
169 85 -129
-123 19 -251
204 -268 -141
-49 132 155
-148 -93 -208
202 17 224
96 140 109
169 -2 74
-38 -233 -166
181 -195 -63
-144 -104 -99
27 -179 24
-135 -147 66
-196 -222 -254
19 -89 -18
43 -111 176
160 -248 -226
120 -125 -66
-27 132 -148
-1 -224 162
104 -229 245
-117 -99 -81
